"Meetnet";"MeetpuntID";"ID_VBI";"Plot";"OpnameID";"Habitattype";"Habitatsubtype";"SBZH";"Date";"X";"Y";"GRTS_ranking";"PlotWeight_cirkelplot";"StratumWeight";"PlotWeight_vegetatieplot";"Periode";"Phab"
"MHK";"471990";;"Vegetatieplot";"IV2018031109022283";"7140";"7140_meso";"Binnen";"2017-08-17";217245,591973;198478,113583;471990;;6,17391304347826;100;;
"MHK";"482290";;"Cirkelplot";"IV2017021513022196";"7140";"7140_meso";"Binnen";"2016-09-13";240861,296754;181198,153397;482290;50;6,17391304347826;;;
"MHK";"482290";;"Vegetatieplot";"IV2017021513104974";"7140";"7140_meso";"Binnen";"2016-09-13";240861,296754;181198,153397;482290;;6,17391304347826;100;;
"MHK";"518902";;"Cirkelplot";"IV2017020814143501";"7140";"7140_meso";"Binnen";"2016-09-21";190115,479015;209615,082212;518902;50;6,17391304347826;;;
"MHK";"518902";;"Vegetatieplot";"IV2017020814462786";"7140";"7140_meso";"Binnen";"2016-09-21";190115,479015;209615,082212;518902;;6,17391304347826;100;;
"MHK";"696182";;"Cirkelplot";"IV2017012612213288";"7140";"7140_meso";"Binnen";"2016-09-20";206269,428506;204142,338964;696182;70;6,17391304347826;;;
"MHK";"696182";;"Vegetatieplot";"IV2017012613110316";"7140";"7140_meso";"Binnen";"2016-09-20";206269,428506;204142,338964;696182;;6,17391304347826;100;;
"MHK";"856054";;"Cirkelplot";"IV2017020318315989";"7140";"7140_meso";"Binnen";"2016-09-14";188925,708695;217005,408655;856054;33;6,17391304347826;;;
"MHK";"856054";;"Vegetatieplot";"IV2017020318480754";"7140";"7140_meso";"Binnen";"2016-09-14";188925,708695;217005,408655;856054;;6,17391304347826;100;;
"MHK";"863862";;"Cirkelplot";"IV2017020713102084";"7140";"7140_meso";"Binnen";"2015-06-29";210630,845398;206906,754065;863862;100;6,17391304347826;;;
"MHK";"863862";;"Vegetatieplot";"IV2017020714540212";"7140";"7140_meso";"Binnen";"2015-06-29";210630,845398;206906,754065;863862;;6,17391304347826;100;;
"MHK";"923346";;"Cirkelplot";"IV2017021514080638";"7140";"7140_meso";"Binnen";"2016-09-13";222911,922797;187338,33367;923346;100;6,17391304347826;;;
"MHK";"923346";;"Vegetatieplot";"IV2017021514480221";"7140";"7140_meso";"Binnen";"2016-09-13";222911,922797;187338,33367;923346;;6,17391304347826;100;;
"MHK";"1367026";;"Cirkelplot";"IV2018031009120638";"7140";"7140_oli";"Binnen";"2017-06-30";240215,696929;180581,346294;1367026;50;9,97272727272727;;;
"MHK";"1367026";;"Vegetatieplot";"IV2018031009213148";"7140";"7140_oli";"Binnen";"2017-06-30";240215,696929;180581,346294;1367026;;9,97272727272727;100;;
"MHK";"1468114";;"Cirkelplot";"IV2018030719311738";"7140";"7140_oli";"Binnen";"2017-07-10";223741,565974;188750,136668;1468114;70;9,97272727272727;;;
"MHK";"1468114";;"Vegetatieplot";"IV2018030719484292";"7140";"7140_oli";"Binnen";"2017-07-10";223741,565974;188750,136668;1468114;;9,97272727272727;70;;
"MHK";"1576886";;"Cirkelplot";"IV2018031015311631";"7140";"7140_oli";"Binnen";"2017-07-31";218090,768346;198021,531509;1576886;100;9,97272727272727;;;
"MHK";"1576886";;"Vegetatieplot";"IV2018031021192601";"7140";"7140_oli";"Binnen";"2017-07-31";218090,768346;198021,531509;1576886;;9,97272727272727;100;;
"MHK";"170798";;"Cirkelplot";"IV2017020318560367";"7140";"7140_oli";"Binnen";"2016-09-13";196053,908183;228213,089827;170798;16;9,97272727272727;;;
"MHK";"170798";;"Vegetatieplot";"IV2017020319064156";"7140";"7140_oli";"Binnen";"2016-09-13";196053,908183;228213,089827;170798;;9,97272727272727;100;;
"MHK";"23086";;"Cirkelplot";"IV2017012711062779";"7140";"7140_oli";"Binnen";"2016-09-19";194717,59841;225518,00019;23086;58;9,97272727272727;;;
"MHK";"23086";;"Vegetatieplot";"IV2017012711193298";"7140";"7140_oli";"Binnen";"2016-09-19";194717,59841;225518,00019;23086;;9,97272727272727;100;;
"MHK";"419538";;"Cirkelplot";"IV2017021514542213";"7140";"7140_oli";"Binnen";"2016-09-23";223581,665074;188718,042632;419538;100;9,97272727272727;;;
"MHK";"419538";;"Vegetatieplot";"IV2017021515052872";"7140";"7140_oli";"Binnen";"2016-09-23";223581,665074;188718,042632;419538;;9,97272727272727;100;;
"MHK";"702674";;"Cirkelplot";"IV2017021712211026";"7140";"7140_oli";"Binnen";"2015-09-18";218685,7123;198734,3128;702674;71;9,97272727272727;;;
"MHK";"702674";;"Vegetatieplot";"IV2017021712361732";"7140";"7140_oli";"Binnen";"2015-09-18";218685,7123;198734,3128;702674;;9,97272727272727;100;;
"MHK";"717750";;"Cirkelplot";"IV2018031113221134";"7140";"7140_oli";"Binnen";"2017-07-31";218173,294294;198254,253179;717750;100;9,97272727272727;;;
"MHK";"717750";;"Vegetatieplot";"IV2018031113285776";"7140";"7140_oli";"Binnen";"2017-07-31";218173,294294;198254,253179;717750;;9,97272727272727;100;;
"MHK";"880094";;"Cirkelplot";"IV2017021511480087";"7140";"7140_oli";"Binnen";"2016-10-07";165119,86422;226906,049343;880094;83;9,97272727272727;;;
"MHK";"880094";;"Vegetatieplot";"IV2017021512035316";"7140";"7140_oli";"Binnen";"2016-10-07";165119,86422;226906,049343;880094;;9,97272727272727;100;;
"MHK";"943826";;"Cirkelplot";"IV2017021515123500";"7140";"7140_oli";"Binnen";"2016-09-28";223453,674001;188718,417593;943826;86;9,97272727272727;;;
"MHK";"943826";;"Vegetatieplot";"IV2017021515263591";"7140";"7140_oli";"Binnen";"2016-09-28";223453,674001;188718,417593;943826;;9,97272727272727;100;;
"MHK";"959958";;"Cirkelplot";"IV2017021516164241";"7140";"7140_oli";"Binnen";"2016-09-20";184157,591973;210830,113583;959958;100;9,97272727272727;;;
"MHK";"959958";;"Vegetatieplot";"IV2017021516261649";"7140";"7140_oli";"Binnen";"2016-09-20";184157,591973;210830,113583;959958;;9,97272727272727;100;;
"VBI";"VBI348139";348139;"Vegetatieplot";"VBI348139_1";"9110";"9110";"Binnen";"1999";252947,222856;159197,973856;;1;160,85;;1;100
"VBI";"VBI348139";348139;"Vegetatieplot";"VBI348139_2";"9110";"9110";"Binnen";"2010";252947,222856;159197,973856;;1;160,85;;2;100
"VBI";"VBI348140";348140;"Vegetatieplot";"VBI348140_2";"9110";"9110";"Binnen";"2010";253995,896856;159146,143856;;1;160,85;;2;100
"VBI";"VBI348156";348156;"Vegetatieplot";"VBI348156_2";"9110";"9110";"Buiten";"2010";254023,267856;158223,185856;;1;32,1;;2;100
"MHK";"9262";;"Vegetatieplot";"MHK9262";"9120";"9120";"Binnen";"2016-09-23";187101,546;220078,468;9262;;61,3330985915493;;2;
"VBI";"VBI131044";131044;"Vegetatieplot";"VBI131044_2";"9120";"9120";"Buiten";"2015";69942,19;215179,8;;0,87;66,6438016528926;;2;100
"VBI";"VBI132097";132097;"Vegetatieplot";"VBI132097_1";"9120";"9120";"Buiten";"1998";74952,577856;211698,093856;;1;66,6438016528926;;1;100
"VBI";"VBI132097";132097;"Vegetatieplot";"VBI132097_2";"9120";"9120";"Buiten";"2014";74952,577856;211698,093856;;1;66,6438016528926;;2;100
"VBI";"VBI135081";135081;"Vegetatieplot";"VBI135081_2";"9120";"9120";"Buiten";"2015";66942,19;202679,8;;0,58;66,6438016528926;;2;100
"VBI";"VBI135082";135082;"Vegetatieplot";"VBI135082_1";"9120";"9120";"Buiten";"1998";67942,19;202679,8;;1;66,6438016528926;;1;100
"VBI";"VBI135082";135082;"Vegetatieplot";"VBI135082_2";"9120";"9120";"Buiten";"2015";67942,19;202679,8;;1;66,6438016528926;;2;100
"VBI";"VBI135083";135083;"Vegetatieplot";"VBI135083_2";"9120";"9120";"Buiten";"2015";68942,19;202679,8;;0,83;66,6438016528926;;2;100
"VBI";"VBI135098";135098;"Vegetatieplot";"VBI135098_1";"9120";"9120";"Buiten";"1998";67942,19;201679,8;;1;66,6438016528926;;1;100
"VBI";"VBI135098";135098;"Vegetatieplot";"VBI135098_2";"9120";"9120";"Buiten";"2015";67942,19;201679,8;;1;66,6438016528926;;2;100
"VBI";"VBI135099";135099;"Vegetatieplot";"VBI135099_2";"9120";"9120";"Buiten";"2015";68942,19;201679,8;;0,87;66,6438016528926;;2;100
"VBI";"VBI135132";135132;"Vegetatieplot";"VBI135132_2";"9120";"9120";"Buiten";"2015";69942,19;199679,8;;1;66,6438016528926;;2;100
"VBI";"VBI135132";135132;"Vegetatieplot";"VBI135132_1";"9120";"9120";"Buiten";"1998";69942,19;199679,8;;1;66,6438016528926;;1;100
"VBI";"VBI136040";136040;"Vegetatieplot";"VBI136040_2";"9120";"9120";"Buiten";"2012";81942,036856;205679,796856;;1;66,6438016528926;;2;100
"VBI";"VBI136102";136102;"Vegetatieplot";"VBI136102_2";"9120";"9120";"Buiten";"2012";79942,028856;201679,773856;;0,82;66,6438016528926;;2;100
"VBI";"VBI136113";136113;"Vegetatieplot";"VBI136113_2";"9120";"9120";"Binnen";"2013";74938,040856;200657,610856;;1;61,3330985915493;;2;100
"VBI";"VBI136114";136114;"Vegetatieplot";"VBI136114_1";"9120";"9120";"Binnen";"1998";75942,396856;200680,008856;;1;61,3330985915493;;1;100
"VBI";"VBI136114";136114;"Vegetatieplot";"VBI136114_2";"9120";"9120";"Binnen";"2013";75942,396856;200680,008856;;0,88;61,3330985915493;;2;100
"VBI";"VBI136121";136121;"Vegetatieplot";"VBI136121_2";"9120";"9120";"Binnen";"2013";74942,288856;200179,935856;;1;61,3330985915493;;2;100
"VBI";"VBI137011";137011;"Vegetatieplot";"VBI137011_2";"9120";"9120";"Buiten";"2012";84942,088856;207179,740856;;1;66,6438016528926;;2;100
"VBI";"VBI137028";137028;"Vegetatieplot";"VBI137028_2";"9120";"9120";"Binnen";"2012";85947,709856;206174,672856;;1;61,3330985915493;;2;100
"VBI";"VBI137035";137035;"Vegetatieplot";"VBI137035_2";"9120";"9120";"Binnen";"2012";84927,085856;205679,342856;;1;61,3330985915493;;2;100
"VBI";"VBI137035";137035;"Vegetatieplot";"VBI137035_1";"9120";"9120";"Binnen";"1998";84927,085856;205679,342856;;1;61,3330985915493;;1;100
"VBI";"VBI137037";137037;"Vegetatieplot";"VBI137037_1";"9120";"9120";"Binnen";"1998";86956,086856;205668,209856;;1;61,3330985915493;;1;100
"VBI";"VBI137037";137037;"Vegetatieplot";"VBI137037_2";"9120";"9120";"Binnen";"2011";86956,086856;205668,209856;;1;61,3330985915493;;2;100
"VBI";"VBI137052";137052;"Vegetatieplot";"VBI137052_2";"9120";"9120";"Binnen";"2011";85924,489856;204675,592856;;1;61,3330985915493;;2;100
"VBI";"VBI137052";137052;"Vegetatieplot";"VBI137052_1";"9120";"9120";"Binnen";"1998";85924,489856;204675,592856;;1;61,3330985915493;;1;100
"VBI";"VBI137053";137053;"Vegetatieplot";"VBI137053_2";"9120";"9120";"Binnen";"2011";86937,185856;204667,368856;;1;61,3330985915493;;2;100
"VBI";"VBI137053";137053;"Vegetatieplot";"VBI137053_1";"9120";"9120";"Binnen";"1998";86937,185856;204667,368856;;1;61,3330985915493;;1;100
"VBI";"VBI137054";137054;"Vegetatieplot";"VBI137054_2";"9120";"9120";"Binnen";"2011";87943,293856;204677,629856;;1;61,3330985915493;;2;100
"VBI";"VBI137054";137054;"Vegetatieplot";"VBI137054_1";"9120";"9120";"Binnen";"1998";87943,293856;204677,629856;;1;61,3330985915493;;1;100
"VBI";"VBI137060";137060;"Vegetatieplot";"VBI137060_2";"9120";"9120";"Binnen";"2012";85946,226856;204180,232856;;1;61,3330985915493;;2;100
"VBI";"VBI138019";138019;"Vegetatieplot";"VBI138019_1";"9120";"9120";"Binnen";"1998";92936,765856;206686,821856;;1;61,3330985915493;;1;100
"VBI";"VBI138019";138019;"Vegetatieplot";"VBI138019_2";"9120";"9120";"Binnen";"2010";92936,765856;206686,821856;;1;61,3330985915493;;2;100
"VBI";"VBI138020";138020;"Vegetatieplot";"VBI138020_2";"9120";"9120";"Binnen";"2011";93941,988856;206679,980856;;0,79;61,3330985915493;;2;95
"VBI";"VBI138020";138020;"Vegetatieplot";"VBI138020_2";"9120";"9120";"Binnen";"2011";93958,502856;206688,138856;;0,79;61,3330985915493;;2;95
"VBI";"VBI138027";138027;"Vegetatieplot";"VBI138027_2";"9120";"9120";"Binnen";"2010";92942,957856;206180,985856;;1;61,3330985915493;;2;100
"VBI";"VBI138028";138028;"Vegetatieplot";"VBI138028_2";"9120";"9120";"Binnen";"2010";93942,952856;206176,795856;;0,83;61,3330985915493;;2;100
"VBI";"VBI138036";138036;"Vegetatieplot";"VBI138036_1";"9120";"9120";"Binnen";"1998";93939,918856;205685,748856;;1;61,3330985915493;;1;100
"VBI";"VBI138036";138036;"Vegetatieplot";"VBI138036_2";"9120";"9120";"Binnen";"2010";93939,918856;205685,748856;;1;61,3330985915493;;2;100
"VBI";"VBI138097";138097;"Vegetatieplot";"VBI138097_1";"9120";"9120";"Buiten";"1998";90939,576856;201676,874856;;1;66,6438016528926;;1;100
"VBI";"VBI138097";138097;"Vegetatieplot";"VBI138097_2";"9120";"9120";"Buiten";"2010";90939,576856;201676,874856;;0,82;66,6438016528926;;2;100
"VBI";"VBI138098";138098;"Vegetatieplot";"VBI138098_1";"9120";"9120";"Buiten";"1999";91942,341856;201679,477856;;1;66,6438016528926;;1;100
"VBI";"VBI138098";138098;"Vegetatieplot";"VBI138098_2";"9120";"9120";"Buiten";"2010";91942,341856;201679,477856;;1;66,6438016528926;;2;100
"VBI";"VBI142137";142137;"Vegetatieplot";"VBI142137_2";"9120";"9120";"Buiten";"2015";106942,2;209179,8;;0,78;66,6438016528926;;2;100
"VBI";"VBI144048";144048;"Vegetatieplot";"VBI144048_2";"9120";"9120";"Binnen";"2012";129942,163856;215179,594856;;1;61,3330985915493;;2;70
"VBI";"VBI144048";144048;"Vegetatieplot";"VBI144048_1";"9120";"9120";"Binnen";"1998";129942,163856;215179,594856;;1;61,3330985915493;;1;70
"VBI";"VBI144055";144055;"Vegetatieplot";"VBI144055_1";"9120";"9120";"Binnen";"1998";128942,312856;214680,012856;;1;61,3330985915493;;1;60
"VBI";"VBI144055";144055;"Vegetatieplot";"VBI144055_2";"9120";"9120";"Binnen";"2011";128942,312856;214680,012856;;0,87;61,3330985915493;;2;60
"VBI";"VBI144056";144056;"Vegetatieplot";"VBI144056_1";"9120";"9120";"Binnen";"1998";129942,300856;214679,691856;;1;61,3330985915493;;1;100
"VBI";"VBI144056";144056;"Vegetatieplot";"VBI144056_2";"9120";"9120";"Binnen";"2011";129942,300856;214679,691856;;0,86;61,3330985915493;;2;100
"VBI";"VBI147004";147004;"Vegetatieplot";"VBI147004_2";"9120";"9120";"Binnen";"2014";117942,273856;207679,822856;;1;61,3330985915493;;2;100
"VBI";"VBI147004";147004;"Vegetatieplot";"VBI147004_1";"9120";"9120";"Binnen";"1998";117942,273856;207679,822856;;1;61,3330985915493;;1;100
"VBI";"VBI147059";147059;"Vegetatieplot";"VBI147059_2";"9120";"9120";"Binnen";"2014";116937,652856;204177,217856;;1;61,3330985915493;;2;100
"VBI";"VBI147067";147067;"Vegetatieplot";"VBI147067_2";"9120";"9120";"Binnen";"2014";116942,198856;203679,866856;;1;61,3330985915493;;2;100
"VBI";"VBI147067";147067;"Vegetatieplot";"VBI147067_1";"9120";"9120";"Binnen";"1998";116942,198856;203679,866856;;1;61,3330985915493;;1;100
"VBI";"VBI148087";148087;"Vegetatieplot";"VBI148087_2";"9120";"9120";"Buiten";"2011";128942,308856;202679,811856;;1;66,6438016528926;;2;100
"VBI";"VBI148095";148095;"Vegetatieplot";"VBI148095_2";"9120";"9120";"Buiten";"2011";128950,007856;202179,574856;;1;66,6438016528926;;2;70
"VBI";"VBI154004";154004;"Vegetatieplot";"VBI154004_2";"9120";"9120";"Buiten";"2014";157942,045856;217679,616856;;1;66,6438016528926;;2;100
"VBI";"VBI154004";154004;"Vegetatieplot";"VBI154004_1";"9120";"9120";"Buiten";"1999";157942,045856;217679,616856;;1;66,6438016528926;;1;100
"VBI";"VBI154032";154032;"Vegetatieplot";"VBI154032_2";"9120";"9120";"Buiten";"2013";161942,403856;216179,621856;;0,85;66,6438016528926;;2;70
"VBI";"VBI154072";154072;"Vegetatieplot";"VBI154072_2";"9120";"9120";"Buiten";"2012";161941,888856;213679,953856;;1;66,6438016528926;;2;70
"VBI";"VBI154091";154091;"Vegetatieplot";"VBI154091_2";"9120";"9120";"Buiten";"2013";156942,102856;212179,646856;;1;66,6438016528926;;2;100
"VBI";"VBI154101";154101;"Vegetatieplot";"VBI154101_2";"9120";"9120";"Buiten";"2012";158942,330856;211679,792856;;0,79;66,6438016528926;;2;100
"VBI";"VBI157029";157029;"Vegetatieplot";"VBI157029_2";"9120";"9120";"Binnen";"2014";150913,633856;206183,253856;;1;61,3330985915493;;2;100
"VBI";"VBI157051";157051;"Vegetatieplot";"VBI157051_2";"9120";"9120";"Buiten";"2015";148942,219856;204679,847856;;0,58;66,6438016528926;;2;100
"VBI";"VBI157054";157054;"Vegetatieplot";"VBI157054_2";"9120";"9120";"Buiten";"2014";151942,326856;204679,727856;;0,69;66,6438016528926;;2;100
"VBI";"VBI157054";157054;"Vegetatieplot";"VBI157054_1";"9120";"9120";"Buiten";"1999";151942,326856;204679,727856;;1;66,6438016528926;;1;100
"VBI";"VBI157063";157063;"Vegetatieplot";"VBI157063_2";"9120";"9120";"Buiten";"2014";152942,254856;204179,833856;;1;66,6438016528926;;2;100
"VBI";"VBI157084";157084;"Vegetatieplot";"VBI157084_1";"9120";"9120";"Buiten";"1999";149916,526856;202692,485856;;1;66,6438016528926;;1;100
"VBI";"VBI157084";157084;"Vegetatieplot";"VBI157084_2";"9120";"9120";"Buiten";"2015";149916,526856;202692,485856;;1;66,6438016528926;;2;100
"VBI";"VBI157091";157091;"Vegetatieplot";"VBI157091_2";"9120";"9120";"Buiten";"2015";148941,864856;202180,041856;;0,84;66,6438016528926;;2;100
"VBI";"VBI158033";158033;"Vegetatieplot";"VBI158033_1";"9120";"9120";"Buiten";"1999";154890,023856;205707,374856;;1;66,6438016528926;;1;70
"VBI";"VBI158033";158033;"Vegetatieplot";"VBI158033_2";"9120";"9120";"Buiten";"2013";154890,023856;205707,374856;;1;66,6438016528926;;2;70
"VBI";"VBI158103";158103;"Vegetatieplot";"VBI158103_2";"9120";"9120";"Binnen";"2013";160909,899856;201641,263856;;1;61,3330985915493;;2;100
"VBI";"VBI158103";158103;"Vegetatieplot";"VBI158103_1";"9120";"9120";"Binnen";"1999";160909,899856;201641,263856;;1;61,3330985915493;;1;100
"VBI";"VBI161082";161082;"Vegetatieplot";"VBI161082_2";"9120";"9120";"Buiten";"2012";163946,648856;212683,129856;;1;66,6438016528926;;2;70
"VBI";"VBI161082";161082;"Vegetatieplot";"VBI161082_1";"9120";"9120";"Buiten";"1998";163946,648856;212683,129856;;1;66,6438016528926;;1;70
"VBI";"VBI161085";161085;"Vegetatieplot";"VBI161085_2";"9120";"9120";"Binnen";"2011";166942,036856;212679,775856;;1;61,3330985915493;;2;100
"VBI";"VBI161085";161085;"Vegetatieplot";"VBI161085_1";"9120";"9120";"Binnen";"1998";166942,036856;212679,775856;;1;61,3330985915493;;1;100
"VBI";"VBI161093";161093;"Vegetatieplot";"VBI161093_2";"9120";"9120";"Buiten";"2011";166949,570856;212170,443856;;1;66,6438016528926;;2;100
"VBI";"VBI161111";161111;"Vegetatieplot";"VBI161111_2";"9120";"9120";"Binnen";"2011";168941,998856;211179,849856;;1;61,3330985915493;;2;100
"VBI";"VBI161132";161132;"Vegetatieplot";"VBI161132_1";"9120";"9120";"Buiten";"1998";165933,673856;209681,420856;;1;66,6438016528926;;1;100
"VBI";"VBI161132";161132;"Vegetatieplot";"VBI161132_2";"9120";"9120";"Buiten";"2011";165933,673856;209681,420856;;1;66,6438016528926;;2;100
"VBI";"VBI161133";161133;"Vegetatieplot";"VBI161133_2";"9120";"9120";"Buiten";"2012";166942,139856;209680,111856;;1;66,6438016528926;;2;100
"VBI";"VBI162019";162019;"Vegetatieplot";"VBI162019_2";"9120";"9120";"Binnen";"2010";172921,282856;216616,692856;;1;61,3330985915493;;2;80
"VBI";"VBI162025";162025;"Vegetatieplot";"VBI162025_2";"9120";"9120";"Buiten";"2010";170944,597856;216168,140856;;1;66,6438016528926;;2;70
"VBI";"VBI162035";162035;"Vegetatieplot";"VBI162035_1";"9120";"9120";"Binnen";"1998";172914,007856;215681,125856;;1;61,3330985915493;;1;100
"VBI";"VBI162035";162035;"Vegetatieplot";"VBI162035_2";"9120";"9120";"Binnen";"2010";172914,007856;215681,125856;;1;61,3330985915493;;2;100
"VBI";"VBI162042";162042;"Vegetatieplot";"VBI162042_2";"9120";"9120";"Binnen";"2009";171942,924856;215172,295856;;1;61,3330985915493;;2;100
"VBI";"VBI162043";162043;"Vegetatieplot";"VBI162043_2";"9120";"9120";"Binnen";"2010";172941,064856;215179,048856;;0,78;61,3330985915493;;2;100
"VBI";"VBI162090";162090;"Vegetatieplot";"VBI162090_2";"9120";"9120";"Binnen";"2010";171935,362856;212182,215856;;1;61,3330985915493;;2;50
"VBI";"VBI162100";162100;"Vegetatieplot";"VBI162100_1";"9120";"9120";"Buiten";"1998";173960,719856;211656,312856;;1;66,6438016528926;;1;100
"VBI";"VBI162100";162100;"Vegetatieplot";"VBI162100_2";"9120";"9120";"Buiten";"2010";173960,719856;211656,312856;;1;66,6438016528926;;2;100
"VBI";"VBI162129";162129;"Vegetatieplot";"VBI162129_2";"9120";"9120";"Binnen";"2010";170948,803856;209708,047856;;1;61,3330985915493;;2;100
"VBI";"VBI163147";163147;"Vegetatieplot";"VBI163147_2";"9120";"9120";"Buiten";"2016";180942,2;208679,8;;1;66,6438016528926;;2;70
"VBI";"VBI163147";163147;"Vegetatieplot";"VBI163147_1";"9120";"9120";"Buiten";"1998";180942,2;208679,8;;1;66,6438016528926;;1;70
"VBI";"VBI166092";166092;"Vegetatieplot";"VBI166092_2";"9120";"9120";"Buiten";"2010";173945,961856;202145,671856;;1;66,6438016528926;;2;100
"VBI";"VBI166156";166156;"Vegetatieplot";"VBI166156_2";"9120";"9120";"Buiten";"2010";173939,181856;198186,140856;;1;66,6438016528926;;2;100
"VBI";"VBI167001";167001;"Vegetatieplot";"VBI167001_2";"9120";"9120";"Binnen";"2016";178942,2;207679,8;;1;61,3330985915493;;2;100
"VBI";"VBI167132";167132;"Vegetatieplot";"VBI167132_2";"9120";"9120";"Buiten";"2016";181942,2;199679,8;;1;66,6438016528926;;2;100
"VBI";"VBI167132";167132;"Vegetatieplot";"VBI167132_1";"9120";"9120";"Buiten";"1998";181942,2;199679,8;;1;66,6438016528926;;1;100
"VBI";"VBI167133";167133;"Vegetatieplot";"VBI167133_1";"9120";"9120";"Buiten";"1999";182942,2;199679,8;;1;66,6438016528926;;1;60
"VBI";"VBI167133";167133;"Vegetatieplot";"VBI167133_2";"9120";"9120";"Buiten";"2015";182942,2;199679,8;;0,92;66,6438016528926;;2;60
"VBI";"VBI167136";167136;"Vegetatieplot";"VBI167136_1";"9120";"9120";"Buiten";"1998";185942,2;199679,8;;1;66,6438016528926;;1;100
"VBI";"VBI167136";167136;"Vegetatieplot";"VBI167136_2";"9120";"9120";"Buiten";"2015";185942,2;199679,8;;1;66,6438016528926;;2;100
"VBI";"VBI168107";168107;"Vegetatieplot";"VBI168107_2";"9120";"9120";"Buiten";"2015";188942,142856;201179,876856;;0,98;66,6438016528926;;2;70
