"Meetnet";"ID";"IDPlots";"Jaar";"Habitattype";"Habitatsubtype";"Versie";"SBZH";"DatasetToestand";"PlotWeightToestand";"StratumWeightToestand";"WeightCombToestand";"DatasetTrend";"PlotWeightTrend";"StratumWeightTrend";"WeightCombTrend";"nGunstig";"nIndicatoren";"n_zb_Ongunstig";"AandeelGunstig";"Status_habitatvlek";"Index";"Index_zb"
"PINK";"IV2017100113001185";"wz_31";2006;2190;"2190";"Versie 3";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;3;5;1;60;0;-0,089;-0,149
"PINK";"IV2017100113001186";"wz_31";2010;2190;"2190";"Versie 2.0";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;3;5;0;60;1;-0,059;0,369
"PINK";"IV2017100113001186";"wz_31";2010;2190;"2190";"Versie 3";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;4;5;0;80;1;0,126;0,244
"PINK";"IV2017100113001187";"wz_31";2014;2190;"2190";"Versie 2.0";"Binnen";TRUE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;3;5;0;60;1;0,187;0,768
"PINK";"IV2017100113001187";"wz_31";2014;2190;"2190";"Versie 3";"Binnen";TRUE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;4;5;0;80;1;0,267;0,511
"PINK";"IV2017100113001526";"zb_02";2009;2160;"2160";"Versie 2.0";"Binnen";FALSE;1;15,1268292682927;15,1268292682927;TRUE;1;19,38125;19,38125;4;5;0;80;1;0,552;1
"PINK";"IV2017100113001526";"zb_02";2009;2160;"2160";"Versie 3";"Binnen";FALSE;1;15,1268292682927;15,1268292682927;TRUE;1;19,38125;19,38125;3;4;0;75;1;0,55;1
"PINK";"IV2017100113001527";"zb_02";2014;2160;"2160";"Versie 2.0";"Binnen";TRUE;1;15,1268292682927;15,1268292682927;TRUE;1;19,38125;19,38125;4;5;0;80;1;0,566;1
"PINK";"IV2017100113001527";"zb_02";2014;2160;"2160";"Versie 3";"Binnen";TRUE;1;15,1268292682927;15,1268292682927;TRUE;1;19,38125;19,38125;3;4;0;75;1;0,6;1
"PINK";"IV2017100113001530";"zb_04";2007;2130;"2130_hd";"Versie 2.0";"Binnen";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;5;8;0;62,5;1;0,245;0,76
"PINK";"IV2017100113001530";"zb_04";2007;2130;"2130_hd";"Versie 3";"Binnen";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;6;9;0;66,6666666666667;1;0,184;0,345
"PINK";"IV2017100113001531";"zb_04";2014;2130;"2130_hd";"Versie 2.0";"Binnen";TRUE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;4;8;1;50;0;0,124;0,485
"PINK";"IV2017100113001531";"zb_04";2014;2130;"2130_hd";"Versie 3";"Binnen";TRUE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;5;9;1;55,5555555555556;0;0,112;0,226
"PINK";"IV2017100113001532";"zb_05";2007;2130;"2130_hd";"Versie 2.0";"Binnen";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;4;8;0;50;0;0,044;0,983
"PINK";"IV2017100113001532";"zb_05";2007;2130;"2130_hd";"Versie 3";"Binnen";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;6;9;0;66,6666666666667;1;0,201;0,656
"PINK";"IV2017100113001533";"zb_05";2013;2130;"2130_hd";"Versie 2.0";"Binnen";TRUE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;4;8;0;50;0;0,123;0,917
"PINK";"IV2017100113001533";"zb_05";2013;2130;"2130_hd";"Versie 3";"Binnen";TRUE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;6;9;0;66,6666666666667;1;0,192;0,589
"PINK";"IV2017100113001534";"zw_01";2009;2160;"2160";"Versie 2.0";"Binnen";FALSE;1;15,1268292682927;15,1268292682927;TRUE;1;19,38125;19,38125;4;5;0;80;1;0,487;1
"PINK";"IV2017100113001534";"zw_01";2009;2160;"2160";"Versie 3";"Binnen";FALSE;1;15,1268292682927;15,1268292682927;TRUE;1;19,38125;19,38125;3;4;0;75;1;0,6;1
"PINK";"IV2017100113001535";"zw_01";2013;2160;"2160";"Versie 2.0";"Binnen";TRUE;1;15,1268292682927;15,1268292682927;TRUE;1;19,38125;19,38125;4;5;0;80;1;0,461;0,9
"PINK";"IV2017100113001535";"zw_01";2013;2160;"2160";"Versie 3";"Binnen";TRUE;1;15,1268292682927;15,1268292682927;TRUE;1;19,38125;19,38125;3;4;0;75;1;0,415;0,459
"PINK";"IV2017100113001536";"zw_02";2009;2190;"2190_mp";"Versie 2.0";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;4;5;0;80;1;0,285;0,449
"PINK";"IV2017100113001536";"zw_02";2009;2190;"2190_mp";"Versie 3";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;4;5;0;80;1;0,178;0,297
"PINK";"IV2017100113001537";"zw_02";2012;2190;"2190_mp";"Versie 2.0";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;4;5;0;80;1;0,31;0,512
"PINK";"IV2017100113001537";"zw_02";2012;2190;"2190_mp";"Versie 3";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;4;5;0;80;1;0,203;0,339
"PINK";"IV2017100113001538";"zw_02";2015;2190;"2190_mp";"Versie 2.0";"Binnen";TRUE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;4;5;0;80;1;0,304;0,563
"PINK";"IV2017100113001538";"zw_02";2015;2190;"2190_mp";"Versie 3";"Binnen";TRUE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;4;5;0;80;1;0,224;0,373
"PINK";"IV2017100113001539";"zw_03";2009;2130;"2130_hd";"Versie 2.0";"Binnen";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;5;8;0;62,5;1;0,146;0,933
"PINK";"IV2017100113001539";"zw_03";2009;2130;"2130_hd";"Versie 3";"Binnen";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;6;9;0;66,6666666666667;1;0,235;0,622
"PINK";"IV2017100113001540";"zw_03";2013;2130;"2130_hd";"Versie 2.0";"Binnen";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;4;8;0;50;0;0,149;0,967
"PINK";"IV2017100113001540";"zw_03";2013;2130;"2130_hd";"Versie 3";"Binnen";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;6;9;0;66,6666666666667;1;0,21;0,644
"PINK";"IV2017100113001542";"zw_05";2009;2160;"2160";"Versie 2.0";"Binnen";FALSE;1;15,1268292682927;15,1268292682927;TRUE;1;19,38125;19,38125;4;5;0;80;1;0,554;1
"PINK";"IV2017100113001542";"zw_05";2009;2160;"2160";"Versie 3";"Binnen";FALSE;1;15,1268292682927;15,1268292682927;TRUE;1;19,38125;19,38125;3;4;0;75;1;0,55;1
"PINK";"IV2017100113001543";"zw_05";2012;2160;"2160";"Versie 2.0";"Binnen";TRUE;1;15,1268292682927;15,1268292682927;TRUE;1;19,38125;19,38125;4;5;0;80;1;0,554;1
"PINK";"IV2017100113001543";"zw_05";2012;2160;"2160";"Versie 3";"Binnen";TRUE;1;15,1268292682927;15,1268292682927;TRUE;1;19,38125;19,38125;3;4;0;75;1;0,55;1
"PINK";"IV2017100113001544";"zw_06";2008;2190;"2190_mp";"Versie 2.0";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;3;5;0;60;1;0,08;0,466
"PINK";"IV2017100113001544";"zw_06";2008;2190;"2190_mp";"Versie 3";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;4;5;0;80;1;0,185;0,308
"PINK";"IV2017100113001545";"zw_06";2013;2190;"2190_mp";"Versie 2.0";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;2;5;1;40;0;0,113;0,483
"PINK";"IV2017100113001545";"zw_06";2013;2190;"2190_mp";"Versie 3";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;3;5;1;60;0;0,101;0,169
"PINK";"IV2017100113001546";"zw_07";2007;2190;"2190_mp";"Versie 2.0";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;2;5;1;40;0;-0,024;-0,026
"PINK";"IV2017100113001546";"zw_07";2007;2190;"2190_mp";"Versie 3";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;3;5;1;60;0;-0,012;-0,02
"PINK";"IV2017100113001547";"zw_07";2013;2190;"2190_mp";"Versie 2.0";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;3;5;0;60;1;0,266;0,633
"PINK";"IV2017100113001547";"zw_07";2013;2190;"2190_mp";"Versie 3";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;4;5;0;80;1;0,252;0,42
"PINK";"IV2017100113001548";"zw_08";2007;2190;"2190_mp";"Versie 2.0";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;2;5;1;40;0;-0,2;0
"PINK";"IV2017100113001548";"zw_08";2007;2190;"2190_mp";"Versie 3";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;3;5;1;60;0;-0,092;-0,153
"PINK";"IV2017100113001549";"zw_08";2012;2190;"2190_mp";"Versie 2.0";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;3;5;0;60;1;0,166;0,482
"PINK";"IV2017100113001549";"zw_08";2012;2190;"2190_mp";"Versie 3";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;4;5;0;80;1;0,258;0,318
"PINK";"IV2017100113001550";"zw_08";2015;2190;"2190_mp";"Versie 2.0";"Binnen";TRUE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;3;5;0;60;1;0,002;0,505
"PINK";"IV2017100113001550";"zw_08";2015;2190;"2190_mp";"Versie 3";"Binnen";TRUE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;4;5;0;80;1;0,2;0,334
"PINK";"IV2017100113001551";"zw_09";2014;2190;"2190";"Versie 2.0";"Binnen";TRUE;1;1,41470588235294;1,41470588235294;FALSE;1;1,924;1,924;2;5;1;40;0;0;0,5
"PINK";"IV2017100113001551";"zw_09";2014;2190;"2190";"Versie 3";"Binnen";TRUE;1;1,41470588235294;1,41470588235294;FALSE;1;1,924;1,924;3;5;1;60;0;0,108;0,18
"PINK";"IV2017100113001554";"zw_12";2008;2130;"2130_hd";"Versie 2.0";"Binnen";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;3;8;1;37,5;0;-0,097;0,42
"PINK";"IV2017100113001554";"zw_12";2008;2130;"2130_hd";"Versie 3";"Binnen";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;5;9;1;55,5555555555556;0;0,075;0,219
"PINK";"IV2017100113001555";"zw_12";2012;2130;"2130_hd";"Versie 2.0";"Binnen";TRUE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;6;8;0;75;1;0,304;0,854
"PINK";"IV2017100113001555";"zw_12";2012;2130;"2130_hd";"Versie 3";"Binnen";TRUE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;6;9;0;66,6666666666667;1;0,225;0,478
"PINK";"IV2017100113001556";"zw_13";2008;2130;"2130_hd";"Versie 2.0";"Binnen";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;4;8;0;50;0;0,047;0,613
"PINK";"IV2017100113001556";"zw_13";2008;2130;"2130_hd";"Versie 3";"Binnen";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;6;9;0;66,6666666666667;1;0,11;0,311
"PINK";"IV2017100113001557";"zw_13";2013;2130;"2130_hd";"Versie 2.0";"Binnen";TRUE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;3;8;1;37,5;0;0,08;0,49
"PINK";"IV2017100113001557";"zw_13";2013;2130;"2130_hd";"Versie 3";"Binnen";TRUE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;6;9;1;66,6666666666667;0;0,223;0,237
"PINK";"IV2017100113001560";"zw_15";2007;2160;"2160";"Versie 2.0";"Binnen";FALSE;1;15,1268292682927;15,1268292682927;TRUE;1;19,38125;19,38125;4;5;0;80;1;0,699;1
"PINK";"IV2017100113001560";"zw_15";2007;2160;"2160";"Versie 3";"Binnen";FALSE;1;15,1268292682927;15,1268292682927;TRUE;1;19,38125;19,38125;3;4;0;75;1;0,55;1
"PINK";"IV2017100113001561";"zw_15";2014;2160;"2160";"Versie 2.0";"Binnen";TRUE;1;15,1268292682927;15,1268292682927;TRUE;1;19,38125;19,38125;4;5;0;80;1;0,576;1
"PINK";"IV2017100113001561";"zw_15";2014;2160;"2160";"Versie 3";"Binnen";TRUE;1;15,1268292682927;15,1268292682927;TRUE;1;19,38125;19,38125;3;4;0;75;1;0,6;1
"PINK";"IV2017100113001562";"zw_16";2009;2160;"2160";"Versie 2.0";"Binnen";FALSE;1;15,1268292682927;15,1268292682927;TRUE;1;19,38125;19,38125;4;5;0;80;1;0,594;1
"PINK";"IV2017100113001562";"zw_16";2009;2160;"2160";"Versie 3";"Binnen";FALSE;1;15,1268292682927;15,1268292682927;TRUE;1;19,38125;19,38125;3;4;0;75;1;0,55;1
"PINK";"IV2017100113001563";"zw_16";2012;2160;"2160";"Versie 2.0";"Binnen";TRUE;1;15,1268292682927;15,1268292682927;TRUE;1;19,38125;19,38125;4;5;0;80;1;0,489;1
"PINK";"IV2017100113001563";"zw_16";2012;2160;"2160";"Versie 3";"Binnen";TRUE;1;15,1268292682927;15,1268292682927;TRUE;1;19,38125;19,38125;3;4;0;75;1;0,55;1
"PINK";"IV2017100113001565";"zw_18";2013;2190;"2190_mp";"Versie 2.0";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;3;5;0;60;1;0,118;0,563
"PINK";"IV2017100113001565";"zw_18";2013;2190;"2190_mp";"Versie 3";"Binnen";FALSE;1;0,168181818181818;0,168181818181818;TRUE;1;0,2;0,2;4;5;0;80;1;0,224;0,373
"PINK";"IV2017100113001566";"zw_19";2012;2190;"2190";"Versie 2.0";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;3;5;0;60;1;0,038;0,596
"PINK";"IV2017100113001566";"zw_19";2012;2190;"2190";"Versie 3";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;4;5;0;80;1;0,237;0,395
"PINK";"IV2017100113001568";"zw_21";2007;2130;"2130_hd";"Versie 2.0";"Binnen";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;5;8;0;62,5;1;0,133;0,95
"PINK";"IV2017100113001568";"zw_21";2007;2130;"2130_hd";"Versie 3";"Binnen";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;6;9;0;66,6666666666667;1;0,223;0,611
"PINK";"IV2017100113001569";"zw_21";2013;2130;"2130_hd";"Versie 2.0";"Binnen";TRUE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;5;8;0;62,5;1;0,155;0,802
"PINK";"IV2017100113001569";"zw_21";2013;2130;"2130_hd";"Versie 3";"Binnen";TRUE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;7;9;0;77,7777777777778;1;0,386;0,489
"PINK";"IV2017100113001570";"zw_22";2009;2130;"2130_hd";"Versie 2.0";"Binnen";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;5;8;0;62,5;1;0,223;0,95
"PINK";"IV2017100113001570";"zw_22";2009;2130;"2130_hd";"Versie 3";"Binnen";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;6;9;0;66,6666666666667;1;0,284;0,634
"PINK";"IV2017100113001571";"zw_22";2013;2130;"2130_hd";"Versie 2.0";"Binnen";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;5;8;0;62,5;1;0,276;0,95
"PINK";"IV2017100113001571";"zw_22";2013;2130;"2130_hd";"Versie 3";"Binnen";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;6;9;0;66,6666666666667;1;0,338;0,634
"PINK";"IV2017100113001572";"zw_22";2016;2130;"2130_hd";"Versie 2.0";"Binnen";TRUE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;4;8;0;50;0;0,008;0,95
"PINK";"IV2017100113001572";"zw_22";2016;2130;"2130_hd";"Versie 3";"Binnen";TRUE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;5;9;0;55,5555555555556;1;0,082;0,634
"PINK";"IV2017100113001573";"zw_23";2013;2130;"2130_hd";"Versie 2.0";"Binnen";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;4;8;0;50;0;0,042;0,785
"PINK";"IV2017100113001573";"zw_23";2013;2130;"2130_hd";"Versie 3";"Binnen";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;6;9;0;66,6666666666667;1;0,153;0,479
"PINK";"IV2017100113001574";"zw_24";2012;2130;"2130_hd";"Versie 2.0";"Binnen";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;5;8;0;62,5;1;0,119;0,883
"PINK";"IV2017100113001574";"zw_24";2012;2130;"2130_hd";"Versie 3";"Binnen";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;6;9;0;66,6666666666667;1;0,174;0,433
"PINK";"IV2017100113001575";"zw_24";2015;2130;"2130_hd";"Versie 2.0";"Binnen";TRUE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;5;8;0;62,5;1;0,057;0,637
"PINK";"IV2017100113001575";"zw_24";2015;2130;"2130_hd";"Versie 3";"Binnen";TRUE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;6;9;0;66,6666666666667;1;0,164;0,402
"PINK";"IV2017100113001576";"zw_25";2007;2130;"2130_hd";"Versie 2.0";"Binnen";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;5;8;0;62,5;1;0,179;0,95
"PINK";"IV2017100113001576";"zw_25";2007;2130;"2130_hd";"Versie 3";"Binnen";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;6;9;0;66,6666666666667;1;0,254;0,589
"PINK";"IV2017100113001577";"zw_25";2013;2130;"2130_hd";"Versie 2.0";"Binnen";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;5;8;0;62,5;1;0,162;0,821
"PINK";"IV2017100113001577";"zw_25";2013;2130;"2130_hd";"Versie 3";"Binnen";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;6;9;0;66,6666666666667;1;0,162;0,389
"PINK";"IV2017100113001578";"zw_26";2007;2130;"2130_hd";"Versie 2.0";"Binnen";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;4;8;0;50;0;0,132;0,967
"PINK";"IV2017100113001578";"zw_26";2007;2130;"2130_hd";"Versie 3";"Binnen";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;6;9;0;66,6666666666667;1;0,225;0,644
"PINK";"IV2017100113001579";"zw_26";2014;2130;"2130_hd";"Versie 2.0";"Binnen";TRUE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;4;8;0;50;0;0,035;0,95
"PINK";"IV2017100113001579";"zw_26";2014;2130;"2130_hd";"Versie 3";"Binnen";TRUE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;6;9;0;66,6666666666667;1;0,283;0,611
"PINK";"IV2017100113001580";"zw_27";2009;2160;"2160";"Versie 2.0";"Binnen";FALSE;1;15,1268292682927;15,1268292682927;TRUE;1;19,38125;19,38125;4;5;0;80;1;0,622;1
"PINK";"IV2017100113001580";"zw_27";2009;2160;"2160";"Versie 3";"Binnen";FALSE;1;15,1268292682927;15,1268292682927;TRUE;1;19,38125;19,38125;3;4;0;75;1;0,65;1
"PINK";"IV2017100113001581";"zw_27";2012;2160;"2160";"Versie 2.0";"Binnen";TRUE;1;15,1268292682927;15,1268292682927;TRUE;1;19,38125;19,38125;4;5;0;80;1;0,576;1
"PINK";"IV2017100113001581";"zw_27";2012;2160;"2160";"Versie 3";"Binnen";TRUE;1;15,1268292682927;15,1268292682927;TRUE;1;19,38125;19,38125;3;4;0;75;1;0,6;1
"PINK";"IV2017100113001583";"zw_29";2012;2130;"2130_hd";"Versie 2.0";"Binnen";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;4;8;0;50;0;-0,012;0,95
"PINK";"IV2017100113001583";"zw_29";2012;2130;"2130_hd";"Versie 3";"Binnen";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;6;9;0;66,6666666666667;1;0,206;0,611
"PINK";"IV2017100113001584";"zw_29";2016;2130;"2130_hd";"Versie 2.0";"Binnen";TRUE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;4;8;0;50;0;-0,008;0,967
"PINK";"IV2017100113001584";"zw_29";2016;2130;"2130_hd";"Versie 3";"Binnen";TRUE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;6;9;0;66,6666666666667;1;0,21;0,622
"PINK";"IV2017100113001587";"zw_31";2009;2190;"2190";"Versie 2.0";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;2;5;1;40;0;-0,02;0,45
"PINK";"IV2017100113001587";"zw_31";2009;2190;"2190";"Versie 3";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;3;5;1;60;0;0,088;0,147
"PINK";"IV2017100113001588";"zw_31";2012;2190;"2190";"Versie 2.0";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;2;5;1;40;0;-0,02;0,45
"PINK";"IV2017100113001588";"zw_31";2012;2190;"2190";"Versie 3";"Binnen";FALSE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;3;5;1;60;0;0,088;0,147
"PINK";"IV2017100113001589";"zw_31";2015;2190;"2190";"Versie 2.0";"Binnen";TRUE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;3;5;0;60;1;-0,107;0,233
"PINK";"IV2017100113001589";"zw_31";2015;2190;"2190";"Versie 3";"Binnen";TRUE;1;1,41470588235294;1,41470588235294;TRUE;1;1,924;1,924;4;5;0;80;1;0,092;0,153
"PINK";"IV2017100113001593";"zw_34";2009;2130;"2130_hd";"Versie 2.0";"Binnen";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;5;8;0;62,5;1;0,246;0,967
"PINK";"IV2017100113001593";"zw_34";2009;2130;"2130_hd";"Versie 3";"Binnen";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;6;9;0;66,6666666666667;1;0,228;0,644
"PINK";"IV2017100113001594";"zw_34";2012;2130;"2130_hd";"Versie 2.0";"Binnen";TRUE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;4;8;0;50;0;0,175;0,933
"PINK";"IV2017100113001594";"zw_34";2012;2130;"2130_hd";"Versie 3";"Binnen";TRUE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376;6;9;0;66,6666666666667;1;0,214;0,622
"PINK";"IV2017100113001597";"zw_36";2016;2130;"2130_hd";"Versie 2.0";"Binnen";TRUE;1;3,91446540880503;3,91446540880503;FALSE;1;6,16237623762376;6,16237623762376;4;8;0;50;0;-0,068;0,728
"PINK";"IV2017100113001597";"zw_36";2016;2130;"2130_hd";"Versie 3";"Binnen";TRUE;1;3,91446540880503;3,91446540880503;FALSE;1;6,16237623762376;6,16237623762376;6;9;0;66,6666666666667;1;0,162;0,486
"PINK";"IV2017103012070110";"zw_98";2017;2130;"2130_hd";"Versie 2.0";"Binnen";TRUE;1;3,91446540880503;3,91446540880503;FALSE;1;6,16237623762376;6,16237623762376;4;8;0;50;0;0,031;0,934
"PINK";"IV2017103012070110";"zw_98";2017;2130;"2130_hd";"Versie 3";"Binnen";TRUE;1;3,91446540880503;3,91446540880503;FALSE;1;6,16237623762376;6,16237623762376;6;9;0;66,6666666666667;1;0,193;0,578
"PINK";"IV2017103113230051";"zw_97";2017;2190;"2190";"Versie 2.0";"Binnen";TRUE;1;1,41470588235294;1,41470588235294;FALSE;1;1,924;1,924;2;5;1;40;0;-0,207;-0,017
"PINK";"IV2017103113230051";"zw_97";2017;2190;"2190";"Versie 3";"Binnen";TRUE;1;1,41470588235294;1,41470588235294;FALSE;1;1,924;1,924;3;5;1;60;0;-0,007;-0,011
"PINK";"IV2017103113371847";"zw_96";2017;2130;"2130_hd";"Versie 2.0";"Binnen";TRUE;1;3,91446540880503;3,91446540880503;FALSE;1;6,16237623762376;6,16237623762376;5;8;0;62,5;1;0,251;1
"PINK";"IV2017103113371847";"zw_96";2017;2130;"2130_hd";"Versie 3";"Binnen";TRUE;1;3,91446540880503;3,91446540880503;FALSE;1;6,16237623762376;6,16237623762376;6;9;0;66,6666666666667;1;0,257;0,667
"PINK";"IV2017103113434342";"zw_95";2017;2130;"2130_hd";"Versie 2.0";"Binnen";TRUE;1;3,91446540880503;3,91446540880503;FALSE;1;6,16237623762376;6,16237623762376;4;8;0;50;0;-0,033;0,867
"PINK";"IV2017103113434342";"zw_95";2017;2130;"2130_hd";"Versie 3";"Binnen";TRUE;1;3,91446540880503;3,91446540880503;FALSE;1;6,16237623762376;6,16237623762376;6;9;0;66,6666666666667;1;0,165;0,489
"PINK";"IV2017110314074290";"ov_94";2017;2130;"2130_hd";"Versie 2.0";"Binnen";TRUE;1;3,91446540880503;3,91446540880503;FALSE;1;6,16237623762376;6,16237623762376;4;8;0;50;0;-0,004;0,983
"PINK";"IV2017110314074290";"ov_94";2017;2130;"2130_hd";"Versie 3";"Binnen";TRUE;1;3,91446540880503;3,91446540880503;FALSE;1;6,16237623762376;6,16237623762376;6;9;0;66,6666666666667;1;0,219;0,656
"PINK";"IV2017110314230860";"ov_98";2017;2130;"2130_hd";"Versie 2.0";"Binnen";TRUE;1;3,91446540880503;3,91446540880503;FALSE;1;6,16237623762376;6,16237623762376;3;8;1;37,5;0;0,026;0,463
