"";"ID";"Habitattype";"RecordingGivid";"UserReference";"LocationCode";"Observer";"VagueDateBegin";"Kolom1";"Betrouwbaarheid";"Waterpeil";"Regio";"SBZH";"ID_Plas";"OppKl";"Oppervlakte_plas";"Versie";"Habitattype.y";"Criterium";"Indicator";"Beoordeling";"Kwaliteitsniveau";"Belang";"BeoordelingID";"Combinatie";"VoorwaardeID";"Voorwaarde";"Referentiewaarde";"Operator";"EenheidRefwaarde";"TypeRefwaarde";"InvoertypeRevwaarde";"TypeWaarde";"InvoertypeWaarde";"EenheidWaarde";"Waarde";"AfkomstWaarde";"TheoretischMaximum";"Status_voorwaarde";"Verschilscore"
"1255";"LI_WIK_008_3130a_18";"3130_aom";"IV2018083009353126";"LI_WIK_008_3130a_18";"LI_WIK_008";"Vincent Smeekens";"2018-08-01";"LI_WIK_008";"hoog";"Normaal";"Atlantisch";"binnen";"BL_75262";"Opp <= 1 ha";9731,347748;"Versie 3";"3130";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";1;"zb";1243;"784";784;"bedekking helofyten";"30";"<";"%";"Percentage";NA;"Percentage";NA;"%";"10";"observatie";100;TRUE;0,666666666666667
"1256";"LI_WIK_008_3130a_18";"3130_aom";"IV2018083009353126";"LI_WIK_008_3130a_18";"LI_WIK_008";"Vincent Smeekens";"2018-08-01";"LI_WIK_008";"hoog";"Normaal";"Atlantisch";"binnen";"BL_75262";"Opp <= 1 ha";9731,347748;"Versie 3";"3130";"Vegetatie";"sleutelsoorten";">= 3 sleutelsoorten (uitgezonderd Moerashertshooi) minstens frequent aanwezig";1;"b";1234;"425";425;"aantal sleutelsoorten excl. moerashertshooi";"3";">=";NA;"Geheel getal";NA;"Geheel getal";NA;NA;"3";"berekend";15;TRUE;0
"1257";"LI_WIK_008_3130a_18";"3130_aom";"IV2018083009353126";"LI_WIK_008_3130a_18";"LI_WIK_008";"Vincent Smeekens";"2018-08-01";"LI_WIK_008";"hoog";"Normaal";"Atlantisch";"binnen";"BL_75262";"Opp <= 1 ha";9731,347748;"Versie 3";"3130";"Verstoring";"eutrofiëring";"< 10%";1;"zb";1242;"757";757;"bedekking eutrofiëring";"10";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"0.5";"observatie";100;TRUE;0,95
"1258";"LI_WIK_008_3130a_18";"3130_aom";"IV2018083009353126";"LI_WIK_008_3130a_18";"LI_WIK_008";"Vincent Smeekens";"2018-08-01";"LI_WIK_008";"hoog";"Normaal";"Atlantisch";"binnen";"BL_75262";"Opp <= 1 ha";9731,347748;"Versie 3";"3130";"Verstoring";"invasieve exoten";"afwezig";1;"zb";1238;"869";869;"bedekking invasieve exoten";"0";"=";"%";"Percentage";NA;"Percentage";NA;"%";"0";"observatie";100;TRUE;0
"1259";"LI_WIK_008_3130a_18";"3130_aom";"IV2018083009353126";"LI_WIK_008_3130a_18";"LI_WIK_008";"Vincent Smeekens";"2018-08-01";"LI_WIK_008";"hoog";"Normaal";"Atlantisch";"binnen";"BL_75262";"Opp <= 1 ha";9731,347748;"Versie 3";"3130";"Verstoring";"verzuring";"<= 30%";1;"zb";1239;"1836";1836;"bedekking verzuring";"30";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"35";"observatie";100;FALSE;-0,0714285714285714
"1260";"LI_ZUT_001_3130a_17";"3130_aom";"IV2018031612111040";"LI_ZUT_001_3130a_17";"LI_ZUT_001";"Vincent Smeekens";"2017-09-19";"LI_ZUT_001";"hoog";"Normaal";"Atlantisch";"binnen";"BL_77554";"1 ha < Opp <= 5 ha";23038,029923;"Versie 3";"3130";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";1;"zb";1235;"2103";2103;"grootste vegetatievlek in m²";"10";">=";"m²";"Decimaal getal";NA;"Decimaal getal";NA;"m²";"0.5";"observatie";NA;FALSE;NA
"1261";"LI_ZUT_001_3130a_17";"3130_aom";"IV2018031612111040";"LI_ZUT_001_3130a_17";"LI_ZUT_001";"Vincent Smeekens";"2017-09-19";"LI_ZUT_001";"hoog";"Normaal";"Atlantisch";"binnen";"BL_77554";"1 ha < Opp <= 5 ha";23038,029923;"Versie 3";"3130";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";1;"zb";1243;"784";784;"bedekking helofyten";"30";"<";"%";"Percentage";NA;"Percentage";NA;"%";"90";"observatie";100;FALSE;-0,857142857142857
"1262";"LI_ZUT_001_3130a_17";"3130_aom";"IV2018031612111040";"LI_ZUT_001_3130a_17";"LI_ZUT_001";"Vincent Smeekens";"2017-09-19";"LI_ZUT_001";"hoog";"Normaal";"Atlantisch";"binnen";"BL_77554";"1 ha < Opp <= 5 ha";23038,029923;"Versie 3";"3130";"Vegetatie";"sleutelsoorten";">= 3 sleutelsoorten (uitgezonderd Moerashertshooi) minstens frequent aanwezig";1;"b";1234;"425";425;"aantal sleutelsoorten excl. moerashertshooi";"3";">=";NA;"Geheel getal";NA;"Geheel getal";NA;NA;"1";"berekend";15;FALSE;-0,666666666666667
"1263";"LI_ZUT_001_3130a_17";"3130_aom";"IV2018031612111040";"LI_ZUT_001_3130a_17";"LI_ZUT_001";"Vincent Smeekens";"2017-09-19";"LI_ZUT_001";"hoog";"Normaal";"Atlantisch";"binnen";"BL_77554";"1 ha < Opp <= 5 ha";23038,029923;"Versie 3";"3130";"Verstoring";"eutrofiëring";"< 10%";1;"zb";1242;"757";757;"bedekking eutrofiëring";"10";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"15";"observatie";100;FALSE;-0,0555555555555555
"1264";"LI_ZUT_001_3130a_17";"3130_aom";"IV2018031612111040";"LI_ZUT_001_3130a_17";"LI_ZUT_001";"Vincent Smeekens";"2017-09-19";"LI_ZUT_001";"hoog";"Normaal";"Atlantisch";"binnen";"BL_77554";"1 ha < Opp <= 5 ha";23038,029923;"Versie 3";"3130";"Verstoring";"invasieve exoten";"afwezig";1;"zb";1238;"869";869;"bedekking invasieve exoten";"0";"=";"%";"Percentage";NA;"Percentage";NA;"%";"0.5";"observatie";100;FALSE;0,005
"1265";"LI_ZUT_001_3130a_17";"3130_aom";"IV2018031612111040";"LI_ZUT_001_3130a_17";"LI_ZUT_001";"Vincent Smeekens";"2017-09-19";"LI_ZUT_001";"hoog";"Normaal";"Atlantisch";"binnen";"BL_77554";"1 ha < Opp <= 5 ha";23038,029923;"Versie 3";"3130";"Verstoring";"verzuring";"<= 30%";1;"zb";1239;"1836";1836;"bedekking verzuring";"30";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"20";"observatie";100;TRUE;0,333333333333333
"1266";"LI_ZUT_001_3140_17";"3140";"IV2018031612035132";"LI_ZUT_001_3140_17";"LI_ZUT_001";"Vincent Smeekens";"2017-09-19";"LI_ZUT_001";"hoog";"Normaal";"Atlantisch";"binnen";"BL_77554";"1 ha < Opp <= 5 ha";23038,029923;"Versie 3";"3140";"Structuur";"horizontale structuur";"kranswiervelden > 10 m<U+00B2>";1;"zb";1259;"2111";2111;"grootste vegetatievlek in m²";"10";">=";"m²";"Decimaal getal";NA;"Decimaal getal";NA;"m²";"15";"observatie";NA;TRUE;NA
"1267";"LI_ZUT_001_3140_17";"3140";"IV2018031612035132";"LI_ZUT_001_3140_17";"LI_ZUT_001";"Vincent Smeekens";"2017-09-19";"LI_ZUT_001";"hoog";"Normaal";"Atlantisch";"binnen";"BL_77554";"1 ha < Opp <= 5 ha";23038,029923;"Versie 3";"3140";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";1;"zb";1263;"788";788;"bedekking helofyten";"30";"<";"%";"Percentage";NA;"Percentage";NA;"%";"90";"observatie";100;FALSE;-0,857142857142857
"1268";"LI_ZUT_001_3140_17";"3140";"IV2018031612035132";"LI_ZUT_001_3140_17";"LI_ZUT_001";"Vincent Smeekens";"2017-09-19";"LI_ZUT_001";"hoog";"Normaal";"Atlantisch";"binnen";"BL_77554";"1 ha < Opp <= 5 ha";23038,029923;"Versie 3";"3140";"Vegetatie";"sleutelsoorten";"kranswiervelden aanwezig; kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)";1;"b";1262;"2134";2134;"kranswiervelden voor > = 50 % sleutelsoorten";"1";"=";NA;"Ja/nee";NA;"Ja/nee";NA;NA;"0";"observatie";NA;FALSE;NA
"1269";"LI_ZUT_001_3140_17";"3140";"IV2018031612035132";"LI_ZUT_001_3140_17";"LI_ZUT_001";"Vincent Smeekens";"2017-09-19";"LI_ZUT_001";"hoog";"Normaal";"Atlantisch";"binnen";"BL_77554";"1 ha < Opp <= 5 ha";23038,029923;"Versie 3";"3140";"Verstoring";"eutrofiëring";"< 10%";1;"zb";1266;"752";752;"bedekking eutrofiëring";"10";"<";"%";"Percentage";NA;"Percentage";NA;"%";"10";"observatie";100;FALSE;0
"1270";"LI_ZUT_001_3140_17";"3140";"IV2018031612035132";"LI_ZUT_001_3140_17";"LI_ZUT_001";"Vincent Smeekens";"2017-09-19";"LI_ZUT_001";"hoog";"Normaal";"Atlantisch";"binnen";"BL_77554";"1 ha < Opp <= 5 ha";23038,029923;"Versie 3";"3140";"Verstoring";"invasieve exoten";"afwezig";1;"zb";1258;"822";822;"bedekking invasieve exoten";"0";"=";"%";"Percentage";NA;"Percentage";NA;"%";"0.5";"observatie";100;FALSE;0,005
"1271";"OV_DAM_001_3150_18";"3150";"IV2018090514382356";"OV_DAM_001_3150_18";"OV_DAM_001";"Kevin Scheers en Vincent Smeekens";"2018-07-16";"OV_DAM_001";"hoog";"Normaal";"Atlantisch";"binnen";"52958";"Opp <= 1 ha";8791,702574;"Versie 3";"3150";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";1;"zb";1271;"2101";2101;"grootste vegetatievlek in m²";"10";">=";"m²";"Decimaal getal";NA;"Decimaal getal";NA;"m²";"0.5";"observatie";NA;FALSE;NA
"1272";"OV_DAM_001_3150_18";"3150";"IV2018090514382356";"OV_DAM_001_3150_18";"OV_DAM_001";"Kevin Scheers en Vincent Smeekens";"2018-07-16";"OV_DAM_001";"hoog";"Normaal";"Atlantisch";"binnen";"52958";"Opp <= 1 ha";8791,702574;"Versie 3";"3150";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";1;"zb";1274;"786";786;"bedekking helofyten";"30";"<";"%";"Percentage";NA;"Percentage";NA;"%";"5";"observatie";100;TRUE;0,833333333333333
"1273";"OV_DAM_001_3150_18";"3150";"IV2018090514382356";"OV_DAM_001_3150_18";"OV_DAM_001";"Kevin Scheers en Vincent Smeekens";"2018-07-16";"OV_DAM_001";"hoog";"Normaal";"Atlantisch";"binnen";"52958";"Opp <= 1 ha";8791,702574;"Versie 3";"3150";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort (uitgezonderd Puntkroos) minstens abundant aanwezig of minstens 2 sleutelsoorten (uitgezonderd Puntkroos) frequent aanwezig";1;"b";1267;"407 OR 449";407;"aantal sleutelsoorten abundant";"1";">=";NA;"Geheel getal";NA;"Geheel getal";NA;NA;"0";"berekend";13;FALSE;-1
"1274";"OV_DAM_001_3150_18";"3150";"IV2018090514382356";"OV_DAM_001_3150_18";"OV_DAM_001";"Kevin Scheers en Vincent Smeekens";"2018-07-16";"OV_DAM_001";"hoog";"Normaal";"Atlantisch";"binnen";"52958";"Opp <= 1 ha";8791,702574;"Versie 3";"3150";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort (uitgezonderd Puntkroos) minstens abundant aanwezig of minstens 2 sleutelsoorten (uitgezonderd Puntkroos) frequent aanwezig";1;"b";1267;"407 OR 449";449;"aantal sleutelsoorten frequent";"2";">=";NA;"Geheel getal";NA;"Geheel getal";NA;NA;"1";"berekend";13;FALSE;-0,5
"1275";"OV_DAM_001_3150_18";"3150";"IV2018090514382356";"OV_DAM_001_3150_18";"OV_DAM_001";"Kevin Scheers en Vincent Smeekens";"2018-07-16";"OV_DAM_001";"hoog";"Normaal";"Atlantisch";"binnen";"52958";"Opp <= 1 ha";8791,702574;"Versie 3";"3150";"Verstoring";"eutrofiëring";"<= 30%";1;"zb";1275;"712";712;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"60";"observatie";100;FALSE;-0,428571428571429
"1276";"OV_DAM_001_3150_18";"3150";"IV2018090514382356";"OV_DAM_001_3150_18";"OV_DAM_001";"Kevin Scheers en Vincent Smeekens";"2018-07-16";"OV_DAM_001";"hoog";"Normaal";"Atlantisch";"binnen";"52958";"Opp <= 1 ha";8791,702574;"Versie 3";"3150";"Verstoring";"invasieve exoten";"afwezig";1;"zb";1270;"826";826;"bedekking invasieve exoten";"0";"=";"%";"Percentage";NA;"Percentage";NA;"%";"0.5";"observatie";100;FALSE;0,005
"1277";"OV_DON_003_3150_18";"3150";"IV2018090412483372";"OV_DON_003_3150_18";"OV_DON_003";"Kevin Scheers";"2018-08-08";"OV_DON_003";"hoog";"Normaal";"Atlantisch";"binnen";NA;"Opp <= 1 ha";6936,676874;"Versie 3";"3150";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";1;"zb";1271;"2101";2101;"grootste vegetatievlek in m²";"10";">=";"m²";"Decimaal getal";NA;"Decimaal getal";NA;"m²";"0.5";"observatie";NA;FALSE;NA
"1278";"OV_DON_003_3150_18";"3150";"IV2018090412483372";"OV_DON_003_3150_18";"OV_DON_003";"Kevin Scheers";"2018-08-08";"OV_DON_003";"hoog";"Normaal";"Atlantisch";"binnen";NA;"Opp <= 1 ha";6936,676874;"Versie 3";"3150";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";1;"zb";1274;"786";786;"bedekking helofyten";"30";"<";"%";"Percentage";NA;"Percentage";NA;"%";"5";"observatie";100;TRUE;0,833333333333333
"1279";"OV_DON_003_3150_18";"3150";"IV2018090412483372";"OV_DON_003_3150_18";"OV_DON_003";"Kevin Scheers";"2018-08-08";"OV_DON_003";"hoog";"Normaal";"Atlantisch";"binnen";NA;"Opp <= 1 ha";6936,676874;"Versie 3";"3150";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort (uitgezonderd Puntkroos) minstens abundant aanwezig of minstens 2 sleutelsoorten (uitgezonderd Puntkroos) frequent aanwezig";1;"b";1267;"407 OR 449";407;"aantal sleutelsoorten abundant";"1";">=";NA;"Geheel getal";NA;"Geheel getal";NA;NA;"0";"berekend";13;FALSE;-1
"1280";"OV_DON_003_3150_18";"3150";"IV2018090412483372";"OV_DON_003_3150_18";"OV_DON_003";"Kevin Scheers";"2018-08-08";"OV_DON_003";"hoog";"Normaal";"Atlantisch";"binnen";NA;"Opp <= 1 ha";6936,676874;"Versie 3";"3150";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort (uitgezonderd Puntkroos) minstens abundant aanwezig of minstens 2 sleutelsoorten (uitgezonderd Puntkroos) frequent aanwezig";1;"b";1267;"407 OR 449";449;"aantal sleutelsoorten frequent";"2";">=";NA;"Geheel getal";NA;"Geheel getal";NA;NA;"1";"berekend";13;FALSE;-0,5
"1281";"OV_DON_003_3150_18";"3150";"IV2018090412483372";"OV_DON_003_3150_18";"OV_DON_003";"Kevin Scheers";"2018-08-08";"OV_DON_003";"hoog";"Normaal";"Atlantisch";"binnen";NA;"Opp <= 1 ha";6936,676874;"Versie 3";"3150";"Verstoring";"eutrofiëring";"<= 30%";1;"zb";1275;"712";712;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"2";"observatie";100;TRUE;0,933333333333333
"1282";"OV_DON_003_3150_18";"3150";"IV2018090412483372";"OV_DON_003_3150_18";"OV_DON_003";"Kevin Scheers";"2018-08-08";"OV_DON_003";"hoog";"Normaal";"Atlantisch";"binnen";NA;"Opp <= 1 ha";6936,676874;"Versie 3";"3150";"Verstoring";"invasieve exoten";"afwezig";1;"zb";1270;"826";826;"bedekking invasieve exoten";"0";"=";"%";"Percentage";NA;"Percentage";NA;"%";"0";"observatie";100;TRUE;0
"1283";"OV_FON_001_3150_17";"3150";"IV2017121415063194";"OV_FON_001_3150_17";"OV_FON_001";"Kevin Scheers";"2017-07-20";"OV_FON_001";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";NA;"Opp <= 1 ha";1378,028564;"Versie 3";"3150";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";1;"zb";1271;"2101";2101;"grootste vegetatievlek in m²";"10";">=";"m²";"Decimaal getal";NA;"Decimaal getal";NA;"m²";"0.5";"observatie";NA;FALSE;NA
"1284";"OV_FON_001_3150_17";"3150";"IV2017121415063194";"OV_FON_001_3150_17";"OV_FON_001";"Kevin Scheers";"2017-07-20";"OV_FON_001";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";NA;"Opp <= 1 ha";1378,028564;"Versie 3";"3150";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";1;"zb";1274;"786";786;"bedekking helofyten";"30";"<";"%";"Percentage";NA;"Percentage";NA;"%";"60";"observatie";100;FALSE;-0,428571428571429
"1285";"OV_FON_001_3150_17";"3150";"IV2017121415063194";"OV_FON_001_3150_17";"OV_FON_001";"Kevin Scheers";"2017-07-20";"OV_FON_001";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";NA;"Opp <= 1 ha";1378,028564;"Versie 3";"3150";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort (uitgezonderd Puntkroos) minstens abundant aanwezig of minstens 2 sleutelsoorten (uitgezonderd Puntkroos) frequent aanwezig";1;"b";1267;"407 OR 449";407;"aantal sleutelsoorten abundant";"1";">=";NA;"Geheel getal";NA;"Geheel getal";NA;NA;"0";"berekend";13;FALSE;-1
"1286";"OV_FON_001_3150_17";"3150";"IV2017121415063194";"OV_FON_001_3150_17";"OV_FON_001";"Kevin Scheers";"2017-07-20";"OV_FON_001";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";NA;"Opp <= 1 ha";1378,028564;"Versie 3";"3150";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort (uitgezonderd Puntkroos) minstens abundant aanwezig of minstens 2 sleutelsoorten (uitgezonderd Puntkroos) frequent aanwezig";1;"b";1267;"407 OR 449";449;"aantal sleutelsoorten frequent";"2";">=";NA;"Geheel getal";NA;"Geheel getal";NA;NA;"0";"berekend";13;FALSE;-1
"1287";"OV_FON_001_3150_17";"3150";"IV2017121415063194";"OV_FON_001_3150_17";"OV_FON_001";"Kevin Scheers";"2017-07-20";"OV_FON_001";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";NA;"Opp <= 1 ha";1378,028564;"Versie 3";"3150";"Verstoring";"eutrofiëring";"<= 30%";1;"zb";1275;"712";712;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"0.5";"observatie";100;TRUE;0,983333333333333
"1288";"OV_FON_001_3150_17";"3150";"IV2017121415063194";"OV_FON_001_3150_17";"OV_FON_001";"Kevin Scheers";"2017-07-20";"OV_FON_001";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";NA;"Opp <= 1 ha";1378,028564;"Versie 3";"3150";"Verstoring";"invasieve exoten";"afwezig";1;"zb";1270;"826";826;"bedekking invasieve exoten";"0";"=";"%";"Percentage";NA;"Percentage";NA;"%";"0";"observatie";100;TRUE;0
"1289";"OV_FON_002_3140_17";"3140";"IV2018091413035960";"OV_FON_002_3140_17";"OV_FON_002";"Kevin Scheers";"2017-07-14";"OV_FON_002";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";NA;"Opp <= 1 ha";4196,550087;"Versie 3";"3140";"Structuur";"horizontale structuur";"kranswiervelden > 10 m<U+00B2>";1;"zb";1259;"2111";2111;"grootste vegetatievlek in m²";"10";">=";"m²";"Decimaal getal";NA;"Decimaal getal";NA;"m²";"15";"observatie";NA;TRUE;NA
"1290";"OV_FON_002_3140_17";"3140";"IV2018091413035960";"OV_FON_002_3140_17";"OV_FON_002";"Kevin Scheers";"2017-07-14";"OV_FON_002";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";NA;"Opp <= 1 ha";4196,550087;"Versie 3";"3140";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";1;"zb";1263;"788";788;"bedekking helofyten";"30";"<";"%";"Percentage";NA;"Percentage";NA;"%";"8";"observatie";100;TRUE;0,733333333333333
"1291";"OV_FON_002_3140_17";"3140";"IV2018091413035960";"OV_FON_002_3140_17";"OV_FON_002";"Kevin Scheers";"2017-07-14";"OV_FON_002";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";NA;"Opp <= 1 ha";4196,550087;"Versie 3";"3140";"Vegetatie";"sleutelsoorten";"kranswiervelden aanwezig; kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)";1;"b";1262;"2134";2134;"kranswiervelden voor > = 50 % sleutelsoorten";"1";"=";NA;"Ja/nee";NA;"Ja/nee";NA;NA;"0";"observatie";NA;FALSE;NA
"1292";"OV_FON_002_3140_17";"3140";"IV2018091413035960";"OV_FON_002_3140_17";"OV_FON_002";"Kevin Scheers";"2017-07-14";"OV_FON_002";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";NA;"Opp <= 1 ha";4196,550087;"Versie 3";"3140";"Verstoring";"eutrofiëring";"< 10%";1;"zb";1266;"752";752;"bedekking eutrofiëring";"10";"<";"%";"Percentage";NA;"Percentage";NA;"%";"75";"observatie";100;FALSE;-0,722222222222222
"1293";"OV_FON_002_3140_17";"3140";"IV2018091413035960";"OV_FON_002_3140_17";"OV_FON_002";"Kevin Scheers";"2017-07-14";"OV_FON_002";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";NA;"Opp <= 1 ha";4196,550087;"Versie 3";"3140";"Verstoring";"invasieve exoten";"afwezig";1;"zb";1258;"822";822;"bedekking invasieve exoten";"0";"=";"%";"Percentage";NA;"Percentage";NA;"%";"0";"observatie";100;TRUE;0
"1294";"OV_KRA_001_3130a_18";"3130_aom";"IV2018101722193842";"OV_KRA_001_3130a_18";"OV_KRA_001";"Jo Packet";"2018-10-03";"OV_KRA_001";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";"19909";"5 ha < Opp < 50 ha";89100,381771;"Versie 3";"3130";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";1;"zb";1235;"2103";2103;"grootste vegetatievlek in m²";"10";">=";"m²";"Decimaal getal";NA;"Decimaal getal";NA;"m²";"15";"observatie";NA;TRUE;NA
"1295";"OV_KRA_001_3130a_18";"3130_aom";"IV2018101722193842";"OV_KRA_001_3130a_18";"OV_KRA_001";"Jo Packet";"2018-10-03";"OV_KRA_001";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";"19909";"5 ha < Opp < 50 ha";89100,381771;"Versie 3";"3130";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";1;"zb";1243;"784";784;"bedekking helofyten";"30";"<";"%";"Percentage";NA;"Percentage";NA;"%";"5";"observatie";100;TRUE;0,833333333333333
"1296";"OV_KRA_001_3130a_18";"3130_aom";"IV2018101722193842";"OV_KRA_001_3130a_18";"OV_KRA_001";"Jo Packet";"2018-10-03";"OV_KRA_001";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";"19909";"5 ha < Opp < 50 ha";89100,381771;"Versie 3";"3130";"Vegetatie";"sleutelsoorten";">= 3 sleutelsoorten (uitgezonderd Moerashertshooi) minstens frequent aanwezig";1;"b";1234;"425";425;"aantal sleutelsoorten excl. moerashertshooi";"3";">=";NA;"Geheel getal";NA;"Geheel getal";NA;NA;"0";"berekend";15;FALSE;-1
"1297";"OV_KRA_001_3130a_18";"3130_aom";"IV2018101722193842";"OV_KRA_001_3130a_18";"OV_KRA_001";"Jo Packet";"2018-10-03";"OV_KRA_001";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";"19909";"5 ha < Opp < 50 ha";89100,381771;"Versie 3";"3130";"Verstoring";"eutrofiëring";"< 10%";1;"zb";1242;"757";757;"bedekking eutrofiëring";"10";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"5";"observatie";100;TRUE;0,5
"1298";"OV_KRA_001_3130a_18";"3130_aom";"IV2018101722193842";"OV_KRA_001_3130a_18";"OV_KRA_001";"Jo Packet";"2018-10-03";"OV_KRA_001";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";"19909";"5 ha < Opp < 50 ha";89100,381771;"Versie 3";"3130";"Verstoring";"invasieve exoten";"afwezig";1;"zb";1238;"869";869;"bedekking invasieve exoten";"0";"=";"%";"Percentage";NA;"Percentage";NA;"%";"2";"observatie";100;FALSE;0,02
"1299";"OV_KRA_001_3130a_18";"3130_aom";"IV2018101722193842";"OV_KRA_001_3130a_18";"OV_KRA_001";"Jo Packet";"2018-10-03";"OV_KRA_001";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";"19909";"5 ha < Opp < 50 ha";89100,381771;"Versie 3";"3130";"Verstoring";"verzuring";"<= 30%";1;"zb";1239;"1836";1836;"bedekking verzuring";"30";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"0.5";"observatie";100;TRUE;0,983333333333333
"1300";"OV_KRA_001_3130n_18";"3130_na";"IV2018101722342586";"OV_KRA_001_3130n_18";"OV_KRA_001";"Jo Packet";"2018-10-03";"OV_KRA_001";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";"19909";"5 ha < Opp < 50 ha";89100,381771;"Versie 3";"3130";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";1;"zb";1247;"2109";2109;"grootste vegetatievlek in m²";"10";">=";"m²";"Decimaal getal";NA;"Decimaal getal";NA;"m²";"5";"observatie";NA;FALSE;NA
"1301";"OV_KRA_001_3130n_18";"3130_na";"IV2018101722342586";"OV_KRA_001_3130n_18";"OV_KRA_001";"Jo Packet";"2018-10-03";"OV_KRA_001";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";"19909";"5 ha < Opp < 50 ha";89100,381771;"Versie 3";"3130";"Structuur";"verticale structuur";"< 30 % van de vegetatievlek  begroeid met opgaande vegetatie";1;"zb";1250;"3";3;"% begroeid met opgaande vegetatie";"30";"<";"%";"Percentage";NA;"Percentage";NA;"%";"5";"observatie";100;TRUE;0,833333333333333
"1302";"OV_KRA_001_3130n_18";"3130_na";"IV2018101722342586";"OV_KRA_001_3130n_18";"OV_KRA_001";"Jo Packet";"2018-10-03";"OV_KRA_001";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";"19909";"5 ha < Opp < 50 ha";89100,381771;"Versie 3";"3130";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort (uitgezonderd Borstelbies, Glaskroos en Naaldwaterbies) is minstens frequent aanwezig";1;"b";1246;"435";435;"aantal sleutelsoorten frequent";"1";">=";NA;"Geheel getal";NA;"Geheel getal";NA;NA;"0";"berekend";10;FALSE;-1
"1303";"OV_KRA_001_3130n_18";"3130_na";"IV2018101722342586";"OV_KRA_001_3130n_18";"OV_KRA_001";"Jo Packet";"2018-10-03";"OV_KRA_001";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";"19909";"5 ha < Opp < 50 ha";89100,381771;"Versie 3";"3130";"Verstoring";"eutrofiëring";"< 10%";1;"zb";1255;"755";755;"bedekking eutrofiëring";"10";"<";"%";"Percentage";NA;"Percentage";NA;"%";"10";"observatie";100;FALSE;0
