"ID";"Kenmerk";"Waarde";"Vegetatielaag";"TypeKenmerk";"Type";"Invoertype";"Eenheid";"IDPlots";"IDSegments"
"VBI2326026";"Dryopteris carthusiana (Vill.) H.P. Fuchs";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326026";"Corylus avellana L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326026";"Acer pseudoplatanus L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326026";"Juncus effusus L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326026";"Malus";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326026";"Salix caprea L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326026";"Pinus sylvestris L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326026";"Prunus avium (L.) L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326026";"Teucrium scorodonia L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326026";"Rubus idaeus L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326026";"Betula pubescens Ehrh.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326026";"Epilobium angustifolium L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326026";"Fagus sylvatica L.";0,25;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326026";"Fagus sylvatica L.";8,75;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326026";"Quercus robur L.";0,25;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326026";"groeiklasse 2";1;NA;"studiegroep";"Ja/nee";NA;NA;326026;1
"VBI2326026";"groeiklasse 3";1;NA;"studiegroep";"Ja/nee";NA;NA;326026;1
"VBI2326026";"groeiklasse 4";1;NA;"studiegroep";"Ja/nee";NA;NA;326026;1
"VBI2326026";"groeiklasse 5";1;NA;"studiegroep";"Ja/nee";NA;NA;326026;1
"VBI2326026";"groeiklasse 6";1;NA;"studiegroep";"Ja/nee";NA;NA;326026;1
"VBI2326026";"groeiklasse 7";0;NA;"studiegroep";"Ja/nee";NA;NA;326026;1
"VBI2326026";"Kruidlaag";8,75;NA;"studiegroep";"Percentage";NA;"%";326026;1
"VBI2326026";"Struiklaag";2,5;NA;"studiegroep";"Percentage";NA;"%";326026;1
"VBI2326026";"Boomlaag";8,75;NA;"studiegroep";"Percentage";NA;"%";326026;1
"VBI2326026";"Kruidlaag (incl. moslaag)";11,25;NA;"studiegroep";"Percentage";NA;"%";326026;1
"VBI2326026";"Fagus sylvatica L.";21,9186458542264;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";326026;1
"VBI2326026";"Quercus robur";16,7988391352134;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";326026;1
"VBI2326027";"Deschampsia flexuosa (L.) Trin.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326027";"Dryopteris dilatata (Hoffmann) A. Gray";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326027";"Fagus sylvatica L.";8,75;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326027";"Carex remota Jusl. ex L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326027";"Carex pilulifera L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326027";"Fagus sylvatica L.";87,5;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326027";"groeiklasse 2";1;NA;"studiegroep";"Ja/nee";NA;NA;326027;1
"VBI2326027";"groeiklasse 3";0;NA;"studiegroep";"Ja/nee";NA;NA;326027;1
"VBI2326027";"groeiklasse 4";0;NA;"studiegroep";"Ja/nee";NA;NA;326027;1
"VBI2326027";"groeiklasse 5";0;NA;"studiegroep";"Ja/nee";NA;NA;326027;1
"VBI2326027";"groeiklasse 6";1;NA;"studiegroep";"Ja/nee";NA;NA;326027;1
"VBI2326027";"groeiklasse 7";1;NA;"studiegroep";"Ja/nee";NA;NA;326027;1
"VBI2326027";"Kruidlaag";8,75;NA;"studiegroep";"Percentage";NA;"%";326027;1
"VBI2326027";"Struiklaag";2,5;NA;"studiegroep";"Percentage";NA;"%";326027;1
"VBI2326027";"Boomlaag";87,5;NA;"studiegroep";"Percentage";NA;"%";326027;1
"VBI2326027";"Kruidlaag (incl. moslaag)";11,25;NA;"studiegroep";"Percentage";NA;"%";326027;1
"VBI2326027";"Fagus sylvatica L.";48,3323154553877;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";326027;1
"VBI2326027";"Fagus sylvatica L.";48,3323154553877;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";326027;1
"VBI2326028";"Acer pseudoplatanus L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326028";"Pteridium aquilinum (L.) Kuhn";18,75;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326028";"Lonicera periclymenum L.";4;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326028";"Molinia caerulea (L.) Moench";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326028";"Quercus rubra L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326028";"Corylus avellana L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326028";"Quercus robur L.";4;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326028";"Dryopteris carthusiana (Vill.) H.P. Fuchs";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326028";"Holcus mollis L.";8,75;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326028";"Oxalis acetosella L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326028";"Juncus conglomeratus L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326028";"Luzula pilosa (L.) Willd.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326028";"Carpinus betulus L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326028";"Rubus fruticosus groep";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326028";"Milium effusum L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326028";"Dryopteris dilatata (Hoffmann) A. Gray";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326028";"Carex sylvatica Huds.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326028";"Convallaria majalis L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326028";"Dryopteris filix-mas (L.) Schott";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326028";"Carex remota Jusl. ex L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326028";"Fagus sylvatica L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326028";"Sorbus aucuparia L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326028";"Anemone nemorosa L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326028";"Prunus serotina Ehrh.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326028";"Polygonatum multiflorum (L.) All.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326028";"Corylus avellana L.";1;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326028";"Ilex aquifolium L.";0,25;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326028";"Lonicera periclymenum L.";1;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326028";"Acer pseudoplatanus L.";18,75;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326028";"Fagus sylvatica L.";0,25;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326028";"Quercus rubra L.";62,5;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326028";"Larix";0,25;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326028";"Quercus robur L.";37,5;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326028";"Acer pseudoplatanus L.";18,75;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326028";"Carpinus betulus L.";0,25;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326028";"Corylus avellana L.";62,5;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326028";"groeiklasse 2";1;NA;"studiegroep";"Ja/nee";NA;NA;326028;1
"VBI2326028";"groeiklasse 3";1;NA;"studiegroep";"Ja/nee";NA;NA;326028;1
"VBI2326028";"groeiklasse 4";1;NA;"studiegroep";"Ja/nee";NA;NA;326028;1
"VBI2326028";"groeiklasse 5";1;NA;"studiegroep";"Ja/nee";NA;NA;326028;1
"VBI2326028";"groeiklasse 6";1;NA;"studiegroep";"Ja/nee";NA;NA;326028;1
"VBI2326028";"groeiklasse 7";0;NA;"studiegroep";"Ja/nee";NA;NA;326028;1
"VBI2326028";"Kruidlaag";37,5;NA;"studiegroep";"Percentage";NA;"%";326028;1
"VBI2326028";"Struiklaag";18,75;NA;"studiegroep";"Percentage";NA;"%";326028;1
"VBI2326028";"Boomlaag";87,5;NA;"studiegroep";"Percentage";NA;"%";326028;1
"VBI2326028";"Kruidlaag (incl. moslaag)";40;NA;"studiegroep";"Percentage";NA;"%";326028;1
"VBI2326028";"Acer pseudoplatanus L.";2,39426022302978;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";326028;1
"VBI2326028";"Corylus avellana L.";1,36533090023144;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";326028;1
"VBI2326028";"Larix";3,78390840145768;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";326028;1
"VBI2326028";"Quercus robur";8,09983119696328;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";326028;1
"VBI2326028";"Quercus rubra L.";7,07950741088451;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";326028;1
"VBI2326034";"Fagus sylvatica L.";8,75;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326034";"Deschampsia flexuosa (L.) Trin.";8,75;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326034";"Molinia caerulea (L.) Moench";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326034";"Sorbus aucuparia L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326034";"Castanea sativa Mill.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326034";"Prunus serotina Ehrh.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326034";"Athyrium filix-femina (L.) Roth";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326034";"Carex remota Jusl. ex L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326034";"Carex pilulifera L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326034";"Fagus sylvatica L.";87,5;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326034";"groeiklasse 2";1;NA;"studiegroep";"Ja/nee";NA;NA;326034;1
"VBI2326034";"groeiklasse 3";0;NA;"studiegroep";"Ja/nee";NA;NA;326034;1
"VBI2326034";"groeiklasse 4";0;NA;"studiegroep";"Ja/nee";NA;NA;326034;1
"VBI2326034";"groeiklasse 5";1;NA;"studiegroep";"Ja/nee";NA;NA;326034;1
"VBI2326034";"groeiklasse 6";1;NA;"studiegroep";"Ja/nee";NA;NA;326034;1
"VBI2326034";"groeiklasse 7";0;NA;"studiegroep";"Ja/nee";NA;NA;326034;1
"VBI2326034";"Kruidlaag";37,5;NA;"studiegroep";"Percentage";NA;"%";326034;1
"VBI2326034";"Struiklaag";NA;NA;"studiegroep";"Percentage";NA;"%";326034;1
"VBI2326034";"Boomlaag";87,5;NA;"studiegroep";"Percentage";NA;"%";326034;1
"VBI2326034";"Kruidlaag (incl. moslaag)";40;NA;"studiegroep";"Percentage";NA;"%";326034;1
"VBI2326034";"Fagus sylvatica L.";29,0192157023774;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";326034;1
"VBI2326035";"Rubus fruticosus groep";8,75;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326035";"Lamium galeobdolon (L.) L.";62,5;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326035";"Athyrium filix-femina (L.) Roth";37,5;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326035";"Acer pseudoplatanus L.";4;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326035";"Oxalis acetosella L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326035";"Milium effusum L.";4;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326035";"Hedera helix L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326035";"Fagus sylvatica L.";4;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326035";"Corylus avellana L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326035";"Melica uniflora Retz.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326035";"Quercus robur L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326035";"Ilex aquifolium L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326035";"Fraxinus excelsior L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326035";"Convallaria majalis L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326035";"Lonicera periclymenum L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326035";"Dactylis glomerata L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326035";"Dryopteris carthusiana (Vill.) H.P. Fuchs";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326035";"Dryopteris dilatata (Hoffmann) A. Gray";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326035";"Anemone nemorosa L.";62,5;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326035";"Holcus mollis L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326035";"Acer pseudoplatanus L.";1;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326035";"Sorbus aucuparia L.";0,25;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326035";"Hedera helix L.";1;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326035";"Corylus avellana L.";62,5;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326035";"Fagus sylvatica L.";1;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326035";"Quercus robur L.";87,5;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326035";"Acer pseudoplatanus L.";87,5;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326035";"Fraxinus excelsior L.";8,75;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326035";"Hedera helix L.";0,25;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326035";"groeiklasse 2";1;NA;"studiegroep";"Ja/nee";NA;NA;326035;1
"VBI2326035";"groeiklasse 3";1;NA;"studiegroep";"Ja/nee";NA;NA;326035;1
"VBI2326035";"groeiklasse 4";1;NA;"studiegroep";"Ja/nee";NA;NA;326035;1
"VBI2326035";"groeiklasse 5";1;NA;"studiegroep";"Ja/nee";NA;NA;326035;1
"VBI2326035";"groeiklasse 6";1;NA;"studiegroep";"Ja/nee";NA;NA;326035;1
"VBI2326035";"groeiklasse 7";1;NA;"studiegroep";"Ja/nee";NA;NA;326035;1
"VBI2326035";"Kruidlaag";87,5;NA;"studiegroep";"Percentage";NA;"%";326035;1
"VBI2326035";"Struiklaag";87,5;NA;"studiegroep";"Percentage";NA;"%";326035;1
"VBI2326035";"Boomlaag";87,5;NA;"studiegroep";"Percentage";NA;"%";326035;1
"VBI2326035";"Kruidlaag (incl. moslaag)";90;NA;"studiegroep";"Percentage";NA;"%";326035;1
"VBI2326035";"Acer pseudoplatanus L.";12,2462389422844;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";326035;1
"VBI2326035";"Corylus avellana L.";0,264694164844317;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";326035;1
"VBI2326035";"Fraxinus excelsior L.";2,9006200038112;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";326035;1
"VBI2326035";"Quercus robur";6,97380572782702;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";326035;1
"VBI2326036";"Athyrium filix-femina (L.) Roth";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326036";"Rubus fruticosus groep";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326036";"Cardamine flexuosa With.";4;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326036";"Fagus sylvatica L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326036";"Eupatorium cannabinum L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326036";"Circaea lutetiana L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326036";"Poa annua L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326036";"Ajuga reptans L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326036";"Rumex sanguineus L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326036";"Carex sylvatica Huds.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326036";"Geranium robertianum L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326036";"Lamium galeobdolon (L.) L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326036";"Dryopteris dilatata (Hoffmann) A. Gray";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326036";"Urtica dioica L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326036";"Juncus conglomeratus L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326036";"Juncus effusus L.";18,75;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326036";"Dryopteris filix-mas (L.) Schott";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326036";"Dryopteris carthusiana (Vill.) H.P. Fuchs";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326036";"Luzula pilosa (L.) Willd.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326036";"Teucrium scorodonia L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326036";"Veronica officinalis L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326036";"Agrostis capillaris L.";18,75;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326036";"Agrostis gigantea Roth";8,75;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326036";"Calamagrostis";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326036";"Carex pilulifera L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326036";"Alliaria petiolata (Bieb.) Cavara et Grande";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326036";"Holcus lanatus L.";8,75;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326036";"Acer pseudoplatanus L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326036";"Fraxinus excelsior L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326036";"Solanum dulcamara L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326036";"Rubus idaeus L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326036";"Scrophularia nodosa L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326036";"Veronica montana L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326036";"Oxalis acetosella L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326036";"Geum urbanum L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326036";"Milium effusum L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326036";"Glechoma hederacea L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326036";"Deschampsia flexuosa (L.) Trin.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326036";"Fagus sylvatica L.";0,25;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326036";"Fagus sylvatica L.";87,5;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326036";"Larix";37,5;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326036";"groeiklasse 2";1;NA;"studiegroep";"Ja/nee";NA;NA;326036;1
"VBI2326036";"groeiklasse 3";0;NA;"studiegroep";"Ja/nee";NA;NA;326036;1
"VBI2326036";"groeiklasse 4";1;NA;"studiegroep";"Ja/nee";NA;NA;326036;1
"VBI2326036";"groeiklasse 5";1;NA;"studiegroep";"Ja/nee";NA;NA;326036;1
"VBI2326036";"groeiklasse 6";1;NA;"studiegroep";"Ja/nee";NA;NA;326036;1
"VBI2326036";"groeiklasse 7";0;NA;"studiegroep";"Ja/nee";NA;NA;326036;1
"VBI2326036";"Kruidlaag";37,5;NA;"studiegroep";"Percentage";NA;"%";326036;1
"VBI2326036";"Struiklaag";2,5;NA;"studiegroep";"Percentage";NA;"%";326036;1
"VBI2326036";"Boomlaag";87,5;NA;"studiegroep";"Percentage";NA;"%";326036;1
"VBI2326036";"Kruidlaag (incl. moslaag)";40;NA;"studiegroep";"Percentage";NA;"%";326036;1
"VBI2326036";"Fagus sylvatica L.";15,3116495442871;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";326036;1
"VBI2326036";"Larix";19,3695403589956;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";326036;1
"VBI2326041";"Dryopteris carthusiana (Vill.) H.P. Fuchs";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326041";"Fagus sylvatica L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326041";"Sorbus aucuparia L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326041";"Fagus sylvatica L.";0,25;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326041";"Fagus sylvatica L.";87,5;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326041";"Picea abies (L.) Karst.";18,75;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326041";"Larix";0,25;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326041";"Castanea sativa Mill.";0,25;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326041";"groeiklasse 2";1;NA;"studiegroep";"Ja/nee";NA;NA;326041;1
"VBI2326041";"groeiklasse 3";0;NA;"studiegroep";"Ja/nee";NA;NA;326041;1
"VBI2326041";"groeiklasse 4";1;NA;"studiegroep";"Ja/nee";NA;NA;326041;1
"VBI2326041";"groeiklasse 5";1;NA;"studiegroep";"Ja/nee";NA;NA;326041;1
"VBI2326041";"groeiklasse 6";1;NA;"studiegroep";"Ja/nee";NA;NA;326041;1
"VBI2326041";"groeiklasse 7";1;NA;"studiegroep";"Ja/nee";NA;NA;326041;1
"VBI2326041";"Kruidlaag";2,5;NA;"studiegroep";"Percentage";NA;"%";326041;1
"VBI2326041";"Struiklaag";2,5;NA;"studiegroep";"Percentage";NA;"%";326041;1
"VBI2326041";"Boomlaag";87,5;NA;"studiegroep";"Percentage";NA;"%";326041;1
"VBI2326041";"Kruidlaag (incl. moslaag)";5;NA;"studiegroep";"Percentage";NA;"%";326041;1
"VBI2326041";"Fagus sylvatica L.";23,9710308952115;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";326041;1
"VBI2326041";"Larix";3,06496580518072;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";326041;1
"VBI2326041";"Picaea abies";10,2497009724113;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";326041;1
"VBI2326042";"Oxalis acetosella L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326042";"Hedera helix L.";18,75;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326042";"Quercus robur L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326042";"Dryopteris dilatata (Hoffmann) A. Gray";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326042";"Dryopteris carthusiana (Vill.) H.P. Fuchs";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326042";"Acer pseudoplatanus L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326042";"Quercus petraea Lieblein";4;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326042";"Ilex aquifolium L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
"VBI2326042";"Prunus avium (L.) L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA;NA
