"ID";"IDPlots";"Kenmerk";"Waarde";"Vegetatielaag";"TypeKenmerk";"Type";"Invoertype";"Eenheid"
"IV2014100611504108";"ZSCPQ147";"Salix viminalis L.";2;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100611504108";"ZSCPQ147";"Salix dasyclados Wimm.";90;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014092316054851";"ZSCPQ122";"Lycopus europaeus L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014092316054851";"ZSCPQ122";"Galium aparine L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014092316054851";"ZSCPQ122";"Poa trivialis L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014092316054851";"ZSCPQ122";"Humulus lupulus L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014092316054851";"ZSCPQ122";"Polygonum hydropiper L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014092316054851";"ZSCPQ122";"Eupatorium cannabinum L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014092316054851";"ZSCPQ122";"Urtica dioica L.";30;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014092316054851";"ZSCPQ122";"Rumex obtusifolius groep";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014092316054851";"ZSCPQ122";"Calystegia sepium (L.) R. Brown";12;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014092316054851";"ZSCPQ122";"Solanum dulcamara L.";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014092316054851";"ZSCPQ122";"Cirsium oleraceum (L.) Scop.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014092316054851";"ZSCPQ122";"Bidens frondosa L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014092316054851";"ZSCPQ122";"Cardamine flexuosa With.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014092316054851";"ZSCPQ122";"Cardamine amara L.";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014092316054851";"ZSCPQ122";"Impatiens glandulifera Royle";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014092316054851";"ZSCPQ122";"Salix dasyclados Wimm.";10;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014092316054851";"ZSCPQ122";"Salix x mollissima Hoffm. ex Elwert";70;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014093016274790";"ZSCPQ126";"Salix alba L.";60;"boomlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014093016274790";"ZSCPQ126";"Lycopus europaeus L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014093016274790";"ZSCPQ126";"Epilobium hirsutum L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014093016274790";"ZSCPQ126";"Poa trivialis L.";50;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014093016274790";"ZSCPQ126";"Glechoma hederacea L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014093016274790";"ZSCPQ126";"Iris pseudacorus L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014093016274790";"ZSCPQ126";"Polygonum hydropiper L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014093016274790";"ZSCPQ126";"Angelica sylvestris L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014093016274790";"ZSCPQ126";"Urtica dioica L.";30;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014093016274790";"ZSCPQ126";"Rumex obtusifolius groep";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014093016274790";"ZSCPQ126";"Mentha aquatica L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014093016274790";"ZSCPQ126";"Solanum dulcamara L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014093016274790";"ZSCPQ126";"Stellaria media (L.) Vill.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014093016274790";"ZSCPQ126";"Symphytum officinale L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014093016274790";"ZSCPQ126";"Cirsium oleraceum (L.) Scop.";7;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014093016274790";"ZSCPQ126";"Callitriche stagnalis Scop.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014093016274790";"ZSCPQ126";"Cardamine flexuosa With.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014093016274790";"ZSCPQ126";"Cardamine amara L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014093016274790";"ZSCPQ126";"Impatiens glandulifera Royle";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014093016274790";"ZSCPQ126";"Salix dasyclados Wimm.";30;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101311570235";"ZSCPQ175";"Juncus gerardii Loisel.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101311570235";"ZSCPQ175";"Glaux maritima L.";30;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101311570235";"ZSCPQ175";"Aster tripolium L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101311570235";"ZSCPQ175";"Scirpus maritimus L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101311570235";"ZSCPQ175";"Triglochin maritima L.";20;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101311570235";"ZSCPQ175";"Puccinellia maritima (Huds.) Parl.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101311570235";"ZSCPQ175";"Salicornia europaea L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101311570235";"ZSCPQ175";"Spergularia maritima (All.) Chiov.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101311570235";"ZSCPQ175";"Plantago maritima L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101311570235";"ZSCPQ175";"Spartina townsendii H. et J. Groves";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101311570235";"ZSCPQ175";"Salicornia procumbens Smith";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100209045929";"ZSCPQ128";"Salix alba L.";70;"boomlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100209045929";"ZSCPQ128";"Poa trivialis L.";30;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100209045929";"ZSCPQ128";"Polygonum hydropiper L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100209045929";"ZSCPQ128";"Urtica dioica L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100209045929";"ZSCPQ128";"Rumex obtusifolius groep";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100209045929";"ZSCPQ128";"Anthriscus sylvestris (L.) Hoffmann";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100209045929";"ZSCPQ128";"Solanum dulcamara L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100209045929";"ZSCPQ128";"Symphytum officinale L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100209045929";"ZSCPQ128";"Ranunculus ficaria L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100209045929";"ZSCPQ128";"Dryopteris filix-mas (L.) Schott";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100209045929";"ZSCPQ128";"Cardamine amara L.";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100209045929";"ZSCPQ128";"Impatiens glandulifera Royle";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100209045929";"ZSCPQ128";"Caltha palustris subsp. araneosa (v. Steenis) v. d. Meijden";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100209045929";"ZSCPQ128";"Salix dasyclados Wimm.";50;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014093016433867";"ZSCPQ127";"Urtica dioica L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014093016433867";"ZSCPQ127";"Symphytum officinale L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014093016433867";"ZSCPQ127";"Salix dasyclados Wimm.";90;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014093016433867";"ZSCPQ127";"Salix x mollissima Hoffm. ex Elwert";12;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101315492411";"ZSCPQ193";"Atriplex prostrata Boucher ex DC.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101315492411";"ZSCPQ193";"Aster tripolium L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101315492411";"ZSCPQ193";"Scirpus maritimus L.";7;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101315492411";"ZSCPQ193";"Spergularia maritima (All.) Chiov.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014092314083739";"ZSCPQ119";"Salix fragilis L.";60;"boomlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014092314083739";"ZSCPQ119";"Lycopus europaeus L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014092314083739";"ZSCPQ119";"Poa trivialis L.";7;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014092314083739";"ZSCPQ119";"Iris pseudacorus L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014092314083739";"ZSCPQ119";"Polygonum hydropiper L.";7;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014092314083739";"ZSCPQ119";"Urtica dioica L.";7;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014092314083739";"ZSCPQ119";"Rumex obtusifolius groep";7;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014092314083739";"ZSCPQ119";"Solanum dulcamara L.";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014092314083739";"ZSCPQ119";"Symphytum officinale L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014092314083739";"ZSCPQ119";"Ranunculus sceleratus L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014092314083739";"ZSCPQ119";"Cirsium oleraceum (L.) Scop.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014092314083739";"ZSCPQ119";"Apium nodiflorum (L.) Lag.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014092314083739";"ZSCPQ119";"Callitriche stagnalis Scop.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014092314083739";"ZSCPQ119";"Cardamine amara L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014092314083739";"ZSCPQ119";"Impatiens glandulifera Royle";7;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014092314083739";"ZSCPQ119";"Caltha palustris subsp. araneosa (v. Steenis) v. d. Meijden";12;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014092314083739";"ZSCPQ119";"Brachythecium rutabulum (Hedw.) Schimp.";1;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014092314083739";"ZSCPQ119";"Salix x mollissima Hoffm. ex Elwert";4;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100212054626";"ZSCPQ137";"Populus x canadensis Moench";4;"boomlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100212054626";"ZSCPQ137";"Salix alba L.";40;"boomlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100212054626";"ZSCPQ137";"Poa trivialis L.";7;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100212054626";"ZSCPQ137";"Urtica dioica L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100212054626";"ZSCPQ137";"Rumex obtusifolius groep";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100212054626";"ZSCPQ137";"Symphytum officinale L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100212054626";"ZSCPQ137";"Sambucus nigra L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100212054626";"ZSCPQ137";"Alliaria petiolata (Bieb.) Cavara et Grande";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100212054626";"ZSCPQ137";"Veronica beccabunga L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100212054626";"ZSCPQ137";"Cardamine flexuosa With.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100212054626";"ZSCPQ137";"Cardamine amara L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100212054626";"ZSCPQ137";"Impatiens glandulifera Royle";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100212054626";"ZSCPQ137";"Sambucus nigra L.";7;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100212054626";"ZSCPQ137";"Populus x canadensis Moench";7;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100212054626";"ZSCPQ137";"Salix dasyclados Wimm.";50;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014093016085893";"ZSCPQ125";"Salix alba L.";2;"boomlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014093016085893";"ZSCPQ125";"Lycopus europaeus L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014093016085893";"ZSCPQ125";"Polygonum hydropiper L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014093016085893";"ZSCPQ125";"Eupatorium cannabinum L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014093016085893";"ZSCPQ125";"Urtica dioica L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014093016085893";"ZSCPQ125";"Rumex obtusifolius groep";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014093016085893";"ZSCPQ125";"Symphytum officinale L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014093016085893";"ZSCPQ125";"Ranunculus sceleratus L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014093016085893";"ZSCPQ125";"Rorippa amphibia (L.) Besser";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014093016085893";"ZSCPQ125";"Tussilago farfara L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014093016085893";"ZSCPQ125";"Callitriche stagnalis Scop.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014093016085893";"ZSCPQ125";"Bidens frondosa L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014093016085893";"ZSCPQ125";"Cardamine flexuosa With.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014093016085893";"ZSCPQ125";"Cardamine amara L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014093016085893";"ZSCPQ125";"Sambucus nigra L.";2;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014093016085893";"ZSCPQ125";"Callitriche stagnalis Scop.";1;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014093016085893";"ZSCPQ125";"Salix dasyclados Wimm.";90;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014093016085893";"ZSCPQ125";"Salix x mollissima Hoffm. ex Elwert";2;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014093015403871";"ZSCPQ124";"Salix alba L.";7;"boomlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014093015403871";"ZSCPQ124";"Lycopus europaeus L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014093015403871";"ZSCPQ124";"Galium aparine L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014093015403871";"ZSCPQ124";"Galeopsis tetrahit L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014093015403871";"ZSCPQ124";"Polygonum hydropiper L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014093015403871";"ZSCPQ124";"Urtica dioica L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014093015403871";"ZSCPQ124";"Rumex obtusifolius groep";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014093015403871";"ZSCPQ124";"Solanum dulcamara L.";7;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014093015403871";"ZSCPQ124";"Symphytum officinale L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014093015403871";"ZSCPQ124";"Ranunculus sceleratus L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014093015403871";"ZSCPQ124";"Rorippa amphibia (L.) Besser";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014093015403871";"ZSCPQ124";"Callitriche stagnalis Scop.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014093015403871";"ZSCPQ124";"Bidens frondosa L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014093015403871";"ZSCPQ124";"Cardamine flexuosa With.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014093015403871";"ZSCPQ124";"Cardamine amara L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014093015403871";"ZSCPQ124";"Impatiens glandulifera Royle";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014093015403871";"ZSCPQ124";"Caltha palustris subsp. araneosa (v. Steenis) v. d. Meijden";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014093015403871";"ZSCPQ124";"Sambucus nigra L.";2;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014093015403871";"ZSCPQ124";"Salix dasyclados Wimm.";70;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014093015403871";"ZSCPQ124";"Salix x mollissima Hoffm. ex Elwert";4;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100611214378";"ZSCPQ145";"Salix alba L.";60;"boomlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100611214378";"ZSCPQ145";"Poa trivialis L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100611214378";"ZSCPQ145";"Iris pseudacorus L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100611214378";"ZSCPQ145";"Urtica dioica L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100611214378";"ZSCPQ145";"Rumex obtusifolius groep";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100611214378";"ZSCPQ145";"Anthriscus sylvestris (L.) Hoffmann";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100611214378";"ZSCPQ145";"Apium nodiflorum (L.) Lag.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100611214378";"ZSCPQ145";"Cardamine amara L.";80;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100611214378";"ZSCPQ145";"Impatiens glandulifera Royle";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100611214378";"ZSCPQ145";"Caltha palustris subsp. araneosa (v. Steenis) v. d. Meijden";30;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100611214378";"ZSCPQ145";"Sambucus nigra L.";4;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100611214378";"ZSCPQ145";"Salix alba L.";7;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100611214378";"ZSCPQ145";"Salix x mollissima Hoffm. ex Elwert";4;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100608450655";"ZSCPQ138";"Galium aparine L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100608450655";"ZSCPQ138";"Poa trivialis L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100608450655";"ZSCPQ138";"Polygonum hydropiper L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100608450655";"ZSCPQ138";"Urtica dioica L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100608450655";"ZSCPQ138";"Rumex obtusifolius groep";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100608450655";"ZSCPQ138";"Cardamine amara L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100608450655";"ZSCPQ138";"Impatiens glandulifera Royle";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100608450655";"ZSCPQ138";"Salix dasyclados Wimm.";90;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101314483585";"ZSCPQ185";"Scirpus maritimus L.";60;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101314483585";"ZSCPQ185";"Triglochin maritima L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101314483585";"ZSCPQ185";"Suaeda maritima (L.) Dum.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101314483585";"ZSCPQ185";"Spergularia maritima (All.) Chiov.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101314483585";"ZSCPQ185";"Salicornia procumbens Smith";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100609552068";"ZSCPQ142";"Alnus glutinosa (L.) Gaertn.";7;"boomlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100609552068";"ZSCPQ142";"Populus x canadensis Moench";12;"boomlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100609552068";"ZSCPQ142";"Salix alba L.";30;"boomlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100609552068";"ZSCPQ142";"Polygonum hydropiper L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100609552068";"ZSCPQ142";"Lythrum salicaria L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100609552068";"ZSCPQ142";"Angelica sylvestris L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100609552068";"ZSCPQ142";"Urtica dioica L.";7;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100609552068";"ZSCPQ142";"Rumex obtusifolius groep";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100609552068";"ZSCPQ142";"Valeriana repens Host";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100609552068";"ZSCPQ142";"Anthriscus sylvestris (L.) Hoffmann";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100609552068";"ZSCPQ142";"Symphytum officinale L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100609552068";"ZSCPQ142";"Ranunculus ficaria L.";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100609552068";"ZSCPQ142";"Alliaria petiolata (Bieb.) Cavara et Grande";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100609552068";"ZSCPQ142";"Callitriche stagnalis Scop.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100609552068";"ZSCPQ142";"Cardamine flexuosa With.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100609552068";"ZSCPQ142";"Cardamine amara L.";50;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100609552068";"ZSCPQ142";"Impatiens glandulifera Royle";20;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100609552068";"ZSCPQ142";"Caltha palustris subsp. araneosa (v. Steenis) v. d. Meijden";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100609552068";"ZSCPQ142";"Eurhynchium praelongum (Hedw.) Schimp.";1;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100609552068";"ZSCPQ142";"Humulus lupulus L.";2;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100609552068";"ZSCPQ142";"Alnus glutinosa (L.) Gaertn.";1;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100609552068";"ZSCPQ142";"Sambucus nigra L.";4;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100609552068";"ZSCPQ142";"Salix alba L.";7;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100616071246";"ZSCPQ151";"Populus x canadensis Moench";20;"boomlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100616071246";"ZSCPQ151";"Salix alba L.";50;"boomlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100616071246";"ZSCPQ151";"Galium aparine L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100616071246";"ZSCPQ151";"Iris pseudacorus L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100616071246";"ZSCPQ151";"Polygonum hydropiper L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100616071246";"ZSCPQ151";"Urtica dioica L.";20;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100616071246";"ZSCPQ151";"Rumex obtusifolius groep";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100616071246";"ZSCPQ151";"Alisma plantago-aquatica L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100616071246";"ZSCPQ151";"Valeriana repens Host";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100616071246";"ZSCPQ151";"Calystegia sepium (L.) R. Brown";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100616071246";"ZSCPQ151";"Solanum dulcamara L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100616071246";"ZSCPQ151";"Symphytum officinale L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100616071246";"ZSCPQ151";"Ranunculus ficaria L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100616071246";"ZSCPQ151";"Alliaria petiolata (Bieb.) Cavara et Grande";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
