"Meetnet";"ID";"IDPlots";"Date";"Habitattype";"Habitatsubtype";"Versie";"Criterium";"Indicator";"Belang";"Voorwaarde";"Waarde";"Operator";"Referentiewaarde";"Status_voorwaarde";"VoorwaardeID";"Combinatie";"SBZH";"Regio";"PlotWeight";"StratumWeight";"WeightComb"
"MONEOS";"IV2013112510491349";"ZSCPQ140";"2013-09-12";"91E0";"91E0_sf";"Versie 3";"Structuur";"overstromingsregime";"zb";"aandeel overstromende vloeden";NA;">=";"40";NA;70;"70";"Buiten";"Atlantic";1;45,1;45,1
"MONEOS";"IV2013112510491349";"ZSCPQ140";"2013-09-12";"91E0";"91E0_sf";"Versie 3";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";"grondvlak sleutelsoorten boom- en struiklaag";"90";">=";"70";TRUE;2045;"2045";"Buiten";"Atlantic";1;45,1;45,1
"MONEOS";"IV2013112510491349";"ZSCPQ140";"2013-09-12";"91E0";"91E0_sf";"Versie 3";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";"aantal sleutelsoorten kruidlaag";"2";">=";"7";FALSE;502;"1203 OR (502 AND 111)";"Buiten";"Atlantic";1;45,1;45,1
"MONEOS";"IV2013112510491349";"ZSCPQ140";"2013-09-12";"91E0";"91E0_sf";"Versie 3";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";"aandeel sleutelsoorten kruidlaag";"6,20000000000001";">=";"30";FALSE;111;"1203 OR (502 AND 111)";"Buiten";"Atlantic";1;45,1;45,1
"MONEOS";"IV2013112510491349";"ZSCPQ140";"2013-09-12";"91E0";"91E0_sf";"Versie 3";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";"bedekking sleutelsoorten kruidlaag";"t";">=";"B";FALSE;1203;"1203 OR (502 AND 111)";"Buiten";"Atlantic";1;45,1;45,1
"MONEOS";"IV2013112510491349";"ZSCPQ140";"2013-09-12";"91E0";"91E0_sf";"Versie 3";"Verstoring";"invasieve exoten van de kruidlaag";"zb";"bedekking invasieve exoten kruidlaag";"kb";"<=";"ZS";FALSE;931;"931";"Buiten";"Atlantic";1;45,1;45,1
"MONEOS";"IV2013112510491349";"ZSCPQ140";"2013-09-12";"91E0";"91E0_sf";"Versie 3";"Verstoring";"verruiging";"zb";"bedekking verruiging";"50";"<=";"50";TRUE;1639;"1639";"Buiten";"Atlantic";1;45,1;45,1
"MONEOS";"IV2013112513553865";"ZSCPQ146";"2013-09-16";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"aandeel dood hout";"b";"aandeel dood hout";"27";">=";"4";TRUE;13;"13";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112513553865";"ZSCPQ146";"2013-09-16";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"bosconstantie";"zb";"bosconstantie";NA;">=";"30";NA;1899;"1899";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112513553865";"ZSCPQ146";"2013-09-16";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"hoeveelheid dik dood hout";"zb";"aantal exemplaren dik dood hout per ha";"0";">=";"1";FALSE;139;"139";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112513553865";"ZSCPQ146";"2013-09-16";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"horizontale structuur - groeiklassen";"b";"aantal groeiklassen aanwezig";"2";">=";"3";FALSE;223;"223 OR 1988";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112513553865";"ZSCPQ146";"2013-09-16";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"horizontale structuur - groeiklassen";"b";"groeiklasse 5 6 of 7 aanwezig";"1";">=";"1";TRUE;1988;"223 OR 1988";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112513553865";"ZSCPQ146";"2013-09-16";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"minimum structuurareaal";"zb";"MSA";"5,59498146767";">=";"25";FALSE;2197;"2197";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112513553865";"ZSCPQ146";"2013-09-16";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"overstromingsregime";"zb";"aandeel overstromende vloeden";NA;">=";"40";NA;72;"72";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112513553865";"ZSCPQ146";"2013-09-16";"91E0";"91E0_sf";"Versie 2.0";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";"grondvlak sleutelsoorten boom- en struiklaag";"80";">=";"70";TRUE;2047;"2047";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112513553865";"ZSCPQ146";"2013-09-16";"91E0";"91E0_sf";"Versie 2.0";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";"aandeel sleutelsoorten kruidlaag";"7,90040000000001";">=";"30";FALSE;115;"115 AND 509";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112513553865";"ZSCPQ146";"2013-09-16";"91E0";"91E0_sf";"Versie 2.0";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";"aantal sleutelsoorten kruidlaag";"3";">";"10";FALSE;509;"115 AND 509";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112513553865";"ZSCPQ146";"2013-09-16";"91E0";"91E0_sf";"Versie 2.0";"Verstoring";"ruderalisering";"zb";"bedekking ruderalisering";"37";"<";"40";TRUE;1060;"1060";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112513553865";"ZSCPQ146";"2013-09-16";"91E0";"91E0_sf";"Versie 3";"Structuur";"aandeel dood hout";"b";"aandeel dood hout";"27";">=";"4";TRUE;11;"11";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112513553865";"ZSCPQ146";"2013-09-16";"91E0";"91E0_sf";"Versie 3";"Structuur";"bosconstantie";"zb";"bosconstantie";NA;">=";"30";NA;1889;"1889";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112513553865";"ZSCPQ146";"2013-09-16";"91E0";"91E0_sf";"Versie 3";"Structuur";"hoeveelheid dik dood hout";"zb";"aantal exemplaren dik dood hout per ha";"0";">=";"1";FALSE;173;"173";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112513553865";"ZSCPQ146";"2013-09-16";"91E0";"91E0_sf";"Versie 3";"Structuur";"horizontale structuur - groeiklassen";"b";"aantal groeiklassen aanwezig";"2";">=";"3";FALSE;242;"242 OR 1990";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112513553865";"ZSCPQ146";"2013-09-16";"91E0";"91E0_sf";"Versie 3";"Structuur";"horizontale structuur - groeiklassen";"b";"groeiklasse 5 6 of 7 aanwezig";"1";">=";"1";TRUE;1990;"242 OR 1990";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112513553865";"ZSCPQ146";"2013-09-16";"91E0";"91E0_sf";"Versie 3";"Structuur";"minimum structuurareaal";"zb";"MSA";"5,59498146767";">=";"25";FALSE;2199;"2199";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112513553865";"ZSCPQ146";"2013-09-16";"91E0";"91E0_sf";"Versie 3";"Structuur";"overstromingsregime";"zb";"aandeel overstromende vloeden";NA;">=";"40";NA;70;"70";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112513553865";"ZSCPQ146";"2013-09-16";"91E0";"91E0_sf";"Versie 3";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";"grondvlak sleutelsoorten boom- en struiklaag";"80";">=";"70";TRUE;2045;"2045";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112513553865";"ZSCPQ146";"2013-09-16";"91E0";"91E0_sf";"Versie 3";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";"aantal sleutelsoorten kruidlaag";"2";">=";"7";FALSE;502;"1203 OR (502 AND 111)";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112513553865";"ZSCPQ146";"2013-09-16";"91E0";"91E0_sf";"Versie 3";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";"aandeel sleutelsoorten kruidlaag";"3,98000000000001";">=";"30";FALSE;111;"1203 OR (502 AND 111)";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112513553865";"ZSCPQ146";"2013-09-16";"91E0";"91E0_sf";"Versie 3";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";"bedekking sleutelsoorten kruidlaag";"wt";">=";"B";FALSE;1203;"1203 OR (502 AND 111)";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112513553865";"ZSCPQ146";"2013-09-16";"91E0";"91E0_sf";"Versie 3";"Verstoring";"invasieve exoten van de kruidlaag";"zb";"bedekking invasieve exoten kruidlaag";"b";"<=";"ZS";FALSE;931;"931";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112513553865";"ZSCPQ146";"2013-09-16";"91E0";"91E0_sf";"Versie 3";"Verstoring";"verruiging";"zb";"bedekking verruiging";"37";"<=";"50";TRUE;1639;"1639";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112514102708";"ZSCPQ147";"2013-09-16";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"aandeel dood hout";"b";"aandeel dood hout";"54";">=";"4";TRUE;13;"13";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112514102708";"ZSCPQ147";"2013-09-16";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"bosconstantie";"zb";"bosconstantie";NA;">=";"30";NA;1899;"1899";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112514102708";"ZSCPQ147";"2013-09-16";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"hoeveelheid dik dood hout";"zb";"aantal exemplaren dik dood hout per ha";"0";">=";"1";FALSE;139;"139";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112514102708";"ZSCPQ147";"2013-09-16";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"horizontale structuur - groeiklassen";"b";"aantal groeiklassen aanwezig";"4";">=";"3";TRUE;223;"223 OR 1988";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112514102708";"ZSCPQ147";"2013-09-16";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"horizontale structuur - groeiklassen";"b";"groeiklasse 5 6 of 7 aanwezig";"1";">=";"1";TRUE;1988;"223 OR 1988";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112514102708";"ZSCPQ147";"2013-09-16";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"minimum structuurareaal";"zb";"MSA";"5,59498146767";">=";"25";FALSE;2197;"2197";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112514102708";"ZSCPQ147";"2013-09-16";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"overstromingsregime";"zb";"aandeel overstromende vloeden";NA;">=";"40";NA;72;"72";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112514102708";"ZSCPQ147";"2013-09-16";"91E0";"91E0_sf";"Versie 2.0";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";"grondvlak sleutelsoorten boom- en struiklaag";"90";">=";"70";TRUE;2047;"2047";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112514102708";"ZSCPQ147";"2013-09-16";"91E0";"91E0_sf";"Versie 2.0";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";"aandeel sleutelsoorten kruidlaag";"3,98000000000001";">=";"30";FALSE;115;"115 AND 509";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112514102708";"ZSCPQ147";"2013-09-16";"91E0";"91E0_sf";"Versie 2.0";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";"aantal sleutelsoorten kruidlaag";"2";">";"10";FALSE;509;"115 AND 509";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112514102708";"ZSCPQ147";"2013-09-16";"91E0";"91E0_sf";"Versie 2.0";"Verstoring";"ruderalisering";"zb";"bedekking ruderalisering";"10";"<";"40";TRUE;1060;"1060";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112514102708";"ZSCPQ147";"2013-09-16";"91E0";"91E0_sf";"Versie 3";"Structuur";"aandeel dood hout";"b";"aandeel dood hout";"54";">=";"4";TRUE;11;"11";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112514102708";"ZSCPQ147";"2013-09-16";"91E0";"91E0_sf";"Versie 3";"Structuur";"bosconstantie";"zb";"bosconstantie";NA;">=";"30";NA;1889;"1889";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112514102708";"ZSCPQ147";"2013-09-16";"91E0";"91E0_sf";"Versie 3";"Structuur";"hoeveelheid dik dood hout";"zb";"aantal exemplaren dik dood hout per ha";"0";">=";"1";FALSE;173;"173";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112514102708";"ZSCPQ147";"2013-09-16";"91E0";"91E0_sf";"Versie 3";"Structuur";"horizontale structuur - groeiklassen";"b";"aantal groeiklassen aanwezig";"4";">=";"3";TRUE;242;"242 OR 1990";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112514102708";"ZSCPQ147";"2013-09-16";"91E0";"91E0_sf";"Versie 3";"Structuur";"horizontale structuur - groeiklassen";"b";"groeiklasse 5 6 of 7 aanwezig";"1";">=";"1";TRUE;1990;"242 OR 1990";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112514102708";"ZSCPQ147";"2013-09-16";"91E0";"91E0_sf";"Versie 3";"Structuur";"minimum structuurareaal";"zb";"MSA";"5,59498146767";">=";"25";FALSE;2199;"2199";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112514102708";"ZSCPQ147";"2013-09-16";"91E0";"91E0_sf";"Versie 3";"Structuur";"overstromingsregime";"zb";"aandeel overstromende vloeden";NA;">=";"40";NA;70;"70";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112514102708";"ZSCPQ147";"2013-09-16";"91E0";"91E0_sf";"Versie 3";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";"grondvlak sleutelsoorten boom- en struiklaag";"90";">=";"70";TRUE;2045;"2045";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112514102708";"ZSCPQ147";"2013-09-16";"91E0";"91E0_sf";"Versie 3";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";"aantal sleutelsoorten kruidlaag";"1";">=";"7";FALSE;502;"1203 OR (502 AND 111)";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112514102708";"ZSCPQ147";"2013-09-16";"91E0";"91E0_sf";"Versie 3";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";"aandeel sleutelsoorten kruidlaag";"2";">=";"30";FALSE;111;"1203 OR (502 AND 111)";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112514102708";"ZSCPQ147";"2013-09-16";"91E0";"91E0_sf";"Versie 3";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";"bedekking sleutelsoorten kruidlaag";"s";">=";"B";FALSE;1203;"1203 OR (502 AND 111)";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112514102708";"ZSCPQ147";"2013-09-16";"91E0";"91E0_sf";"Versie 3";"Verstoring";"invasieve exoten van de kruidlaag";"zb";"bedekking invasieve exoten kruidlaag";"kb";"<=";"ZS";FALSE;931;"931";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112514102708";"ZSCPQ147";"2013-09-16";"91E0";"91E0_sf";"Versie 3";"Verstoring";"verruiging";"zb";"bedekking verruiging";"10";"<=";"50";TRUE;1639;"1639";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112514191156";"ZSCPQ151";"2013-09-16";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"aandeel dood hout";"b";"aandeel dood hout";"18";">=";"4";TRUE;13;"13";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112514191156";"ZSCPQ151";"2013-09-16";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"bosconstantie";"zb";"bosconstantie";NA;">=";"30";NA;1899;"1899";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112514191156";"ZSCPQ151";"2013-09-16";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"hoeveelheid dik dood hout";"zb";"aantal exemplaren dik dood hout per ha";"11";">=";"1";TRUE;139;"139";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112514191156";"ZSCPQ151";"2013-09-16";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"horizontale structuur - groeiklassen";"b";"aantal groeiklassen aanwezig";"3";">=";"3";TRUE;223;"223 OR 1988";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112514191156";"ZSCPQ151";"2013-09-16";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"horizontale structuur - groeiklassen";"b";"groeiklasse 5 6 of 7 aanwezig";"1";">=";"1";TRUE;1988;"223 OR 1988";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112514191156";"ZSCPQ151";"2013-09-16";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"minimum structuurareaal";"zb";"MSA";"23,9222487969434";">=";"25";FALSE;2197;"2197";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112514191156";"ZSCPQ151";"2013-09-16";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"overstromingsregime";"zb";"aandeel overstromende vloeden";NA;">=";"40";NA;72;"72";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112514191156";"ZSCPQ151";"2013-09-16";"91E0";"91E0_sf";"Versie 2.0";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";"grondvlak sleutelsoorten boom- en struiklaag";"90";">=";"70";TRUE;2047;"2047";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112514191156";"ZSCPQ151";"2013-09-16";"91E0";"91E0_sf";"Versie 2.0";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";"aandeel sleutelsoorten kruidlaag";"19,4370717422857";">=";"30";FALSE;115;"115 AND 509";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112514191156";"ZSCPQ151";"2013-09-16";"91E0";"91E0_sf";"Versie 2.0";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";"aantal sleutelsoorten kruidlaag";"6";">";"10";FALSE;509;"115 AND 509";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112514191156";"ZSCPQ151";"2013-09-16";"91E0";"91E0_sf";"Versie 2.0";"Verstoring";"ruderalisering";"zb";"bedekking ruderalisering";"10,9";"<";"40";TRUE;1060;"1060";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112514191156";"ZSCPQ151";"2013-09-16";"91E0";"91E0_sf";"Versie 3";"Structuur";"aandeel dood hout";"b";"aandeel dood hout";"18";">=";"4";TRUE;11;"11";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112514191156";"ZSCPQ151";"2013-09-16";"91E0";"91E0_sf";"Versie 3";"Structuur";"bosconstantie";"zb";"bosconstantie";NA;">=";"30";NA;1889;"1889";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112514191156";"ZSCPQ151";"2013-09-16";"91E0";"91E0_sf";"Versie 3";"Structuur";"hoeveelheid dik dood hout";"zb";"aantal exemplaren dik dood hout per ha";"11";">=";"1";TRUE;173;"173";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112514191156";"ZSCPQ151";"2013-09-16";"91E0";"91E0_sf";"Versie 3";"Structuur";"horizontale structuur - groeiklassen";"b";"aantal groeiklassen aanwezig";"3";">=";"3";TRUE;242;"242 OR 1990";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112514191156";"ZSCPQ151";"2013-09-16";"91E0";"91E0_sf";"Versie 3";"Structuur";"horizontale structuur - groeiklassen";"b";"groeiklasse 5 6 of 7 aanwezig";"1";">=";"1";TRUE;1990;"242 OR 1990";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112514191156";"ZSCPQ151";"2013-09-16";"91E0";"91E0_sf";"Versie 3";"Structuur";"minimum structuurareaal";"zb";"MSA";"23,9222487969434";">=";"25";FALSE;2199;"2199";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112514191156";"ZSCPQ151";"2013-09-16";"91E0";"91E0_sf";"Versie 3";"Structuur";"overstromingsregime";"zb";"aandeel overstromende vloeden";NA;">=";"40";NA;70;"70";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112514191156";"ZSCPQ151";"2013-09-16";"91E0";"91E0_sf";"Versie 3";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";"grondvlak sleutelsoorten boom- en struiklaag";"90";">=";"70";TRUE;2045;"2045";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112514191156";"ZSCPQ151";"2013-09-16";"91E0";"91E0_sf";"Versie 3";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";"aantal sleutelsoorten kruidlaag";"3";">=";"7";FALSE;502;"1203 OR (502 AND 111)";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112514191156";"ZSCPQ151";"2013-09-16";"91E0";"91E0_sf";"Versie 3";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";"aandeel sleutelsoorten kruidlaag";"11,2862857142857";">=";"30";FALSE;111;"1203 OR (502 AND 111)";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112514191156";"ZSCPQ151";"2013-09-16";"91E0";"91E0_sf";"Versie 3";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";"bedekking sleutelsoorten kruidlaag";"t";">=";"B";FALSE;1203;"1203 OR (502 AND 111)";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112514191156";"ZSCPQ151";"2013-09-16";"91E0";"91E0_sf";"Versie 3";"Verstoring";"invasieve exoten van de kruidlaag";"zb";"bedekking invasieve exoten kruidlaag";"b";"<=";"ZS";FALSE;931;"931";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112514191156";"ZSCPQ151";"2013-09-16";"91E0";"91E0_sf";"Versie 3";"Verstoring";"verruiging";"zb";"bedekking verruiging";"10,9";"<=";"50";TRUE;1639;"1639";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112514444162";"ZSCPQ152";"2013-09-16";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"aandeel dood hout";"b";"aandeel dood hout";"23";">=";"4";TRUE;13;"13";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112514444162";"ZSCPQ152";"2013-09-16";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"bosconstantie";"zb";"bosconstantie";NA;">=";"30";NA;1899;"1899";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112514444162";"ZSCPQ152";"2013-09-16";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"hoeveelheid dik dood hout";"zb";"aantal exemplaren dik dood hout per ha";"10";">=";"1";TRUE;139;"139";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112514444162";"ZSCPQ152";"2013-09-16";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"horizontale structuur - groeiklassen";"b";"aantal groeiklassen aanwezig";"4";">=";"3";TRUE;223;"223 OR 1988";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112514444162";"ZSCPQ152";"2013-09-16";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"horizontale structuur - groeiklassen";"b";"groeiklasse 5 6 of 7 aanwezig";"1";">=";"1";TRUE;1988;"223 OR 1988";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112514444162";"ZSCPQ152";"2013-09-16";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"minimum structuurareaal";"zb";"MSA";"23,9222487969434";">=";"25";FALSE;2197;"2197";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112514444162";"ZSCPQ152";"2013-09-16";"91E0";"91E0_sf";"Versie 2.0";"Structuur";"overstromingsregime";"zb";"aandeel overstromende vloeden";NA;">=";"40";NA;72;"72";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112514444162";"ZSCPQ152";"2013-09-16";"91E0";"91E0_sf";"Versie 2.0";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";"grondvlak sleutelsoorten boom- en struiklaag";"10";">=";"70";FALSE;2047;"2047";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112514444162";"ZSCPQ152";"2013-09-16";"91E0";"91E0_sf";"Versie 2.0";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";"aandeel sleutelsoorten kruidlaag";"9,87550000000001";">=";"30";FALSE;115;"115 AND 509";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112514444162";"ZSCPQ152";"2013-09-16";"91E0";"91E0_sf";"Versie 2.0";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";"aantal sleutelsoorten kruidlaag";"3";">";"10";FALSE;509;"115 AND 509";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112514444162";"ZSCPQ152";"2013-09-16";"91E0";"91E0_sf";"Versie 2.0";"Verstoring";"ruderalisering";"zb";"bedekking ruderalisering";"22,78";"<";"40";TRUE;1060;"1060";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112514444162";"ZSCPQ152";"2013-09-16";"91E0";"91E0_sf";"Versie 3";"Structuur";"aandeel dood hout";"b";"aandeel dood hout";"23";">=";"4";TRUE;11;"11";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
"MONEOS";"IV2013112514444162";"ZSCPQ152";"2013-09-16";"91E0";"91E0_sf";"Versie 3";"Structuur";"bosconstantie";"zb";"bosconstantie";NA;">=";"30";NA;1889;"1889";"Binnen";"Atlantic";1;10,2448275862069;10,2448275862069
