"ID";"IDPlots";"Habitattype";"Habitatsubtype";"Voorwaarde";"Waarde";"Type";"Invoertype";"Eenheid";"Criterium";"Indicator";"Belang"
"IV2014101313590723";"ZSCPQ180";"1330";"1330_da";"intertidale ruimte thv GHW aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"verticale gradiënt";"zb"
"IV2014101313590723";"ZSCPQ180";"1330";"1330_da";"kreken en oeverwallen aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014101313590723";"ZSCPQ180";"1330";"1330_da";"schorklifvegetaties aanwezig";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014101313590723";"ZSCPQ180";"1330";"1330_da";"zowel lage als hoge (en climax-) schorvegetaties";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur_vegetatiegradient";"zb"
"IV2014101313590723";"ZSCPQ180";"1330";"1330_da";"zowel lage als hoge schorvegetaties aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur";"zb"
"IV2014101314090977";"ZSCPQ181";"1330";"1330_da";"aandeel schorklif/breuksteenbestorting";"100";"Percentage";NA;"%";"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014101314090977";"ZSCPQ181";"1330";"1330_da";"aanwezigheid kreken, oeverwallen en kommen";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014101314090977";"ZSCPQ181";"1330";"1330_da";"aanwezigheid schorklifvorming";"1";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014101314090977";"ZSCPQ181";"1330";"1330_da";"bedekking glycofyten brakwaterschor";"3";"Percentage";NA;"%";"Verstoring";"verzoeting";"zb"
"IV2014101314090977";"ZSCPQ181";"1330";"1330_da";"bedekking riet";"78";"Percentage";NA;"%";"Verstoring";"overgang naar rbbmr";"zb"
"IV2014101314090977";"ZSCPQ181";"1330";"1330_da";"bedekking riet";"78";"Percentage";NA;"%";"Verstoring";"rietontwikkeling";"zb"
"IV2014101314090977";"ZSCPQ181";"1330";"1330_da";"habitattype lager dan het klif";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014101314090977";"ZSCPQ181";"1330";"1330_da";"intertidale ruimte thv GHW aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"verticale gradiënt";"zb"
"IV2014101314090977";"ZSCPQ181";"1330";"1330_da";"kreken en oeverwallen aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014101314090977";"ZSCPQ181";"1330";"1330_da";"schorklifvegetaties aanwezig";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014101314090977";"ZSCPQ181";"1330";"1330_da";"zowel lage als hoge (en climax-) schorvegetaties";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur_vegetatiegradient";"zb"
"IV2014101314090977";"ZSCPQ181";"1330";"1330_da";"zowel lage als hoge schorvegetaties aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur";"zb"
"IV2014101314161906";"ZSCPQ182";"1330";"1330_da";"aandeel schorklif/breuksteenbestorting";"100";"Percentage";NA;"%";"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014101314161906";"ZSCPQ182";"1330";"1330_da";"aanwezigheid kreken, oeverwallen en kommen";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014101314161906";"ZSCPQ182";"1330";"1330_da";"aanwezigheid schorklifvorming";"1";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014101314161906";"ZSCPQ182";"1330";"1330_da";"bedekking glycofyten brakwaterschor";"3";"Percentage";NA;"%";"Verstoring";"verzoeting";"zb"
"IV2014101314161906";"ZSCPQ182";"1330";"1330_da";"bedekking riet";"78";"Percentage";NA;"%";"Verstoring";"overgang naar rbbmr";"zb"
"IV2014101314161906";"ZSCPQ182";"1330";"1330_da";"bedekking riet";"78";"Percentage";NA;"%";"Verstoring";"rietontwikkeling";"zb"
"IV2014101314161906";"ZSCPQ182";"1330";"1330_da";"habitattype lager dan het klif";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014101314161906";"ZSCPQ182";"1330";"1330_da";"intertidale ruimte thv GHW aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"verticale gradiënt";"zb"
"IV2014101314161906";"ZSCPQ182";"1330";"1330_da";"kreken en oeverwallen aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014101314161906";"ZSCPQ182";"1330";"1330_da";"schorklifvegetaties aanwezig";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014101314161906";"ZSCPQ182";"1330";"1330_da";"zowel lage als hoge (en climax-) schorvegetaties";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur_vegetatiegradient";"zb"
"IV2014101314161906";"ZSCPQ182";"1330";"1330_da";"zowel lage als hoge schorvegetaties aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur";"zb"
"IV2014101314244127";"ZSCPQ183";"1330";"1330_da";"aandeel schorklif/breuksteenbestorting";"100";"Percentage";NA;"%";"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014101314244127";"ZSCPQ183";"1330";"1330_da";"aanwezigheid kreken, oeverwallen en kommen";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014101314244127";"ZSCPQ183";"1330";"1330_da";"aanwezigheid schorklifvorming";"1";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014101314244127";"ZSCPQ183";"1330";"1330_da";"bedekking glycofyten brakwaterschor";"3";"Percentage";NA;"%";"Verstoring";"verzoeting";"zb"
"IV2014101314244127";"ZSCPQ183";"1330";"1330_da";"bedekking riet";"78";"Percentage";NA;"%";"Verstoring";"overgang naar rbbmr";"zb"
"IV2014101314244127";"ZSCPQ183";"1330";"1330_da";"bedekking riet";"78";"Percentage";NA;"%";"Verstoring";"rietontwikkeling";"zb"
"IV2014101314244127";"ZSCPQ183";"1330";"1330_da";"habitattype lager dan het klif";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014101314244127";"ZSCPQ183";"1330";"1330_da";"intertidale ruimte thv GHW aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"verticale gradiënt";"zb"
"IV2014101314244127";"ZSCPQ183";"1330";"1330_da";"kreken en oeverwallen aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014101314244127";"ZSCPQ183";"1330";"1330_da";"schorklifvegetaties aanwezig";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014101314244127";"ZSCPQ183";"1330";"1330_da";"zowel lage als hoge (en climax-) schorvegetaties";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur_vegetatiegradient";"zb"
"IV2014101314244127";"ZSCPQ183";"1330";"1330_da";"zowel lage als hoge schorvegetaties aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur";"zb"
"IV2014101314403398";"ZSCPQ184";"1330";"1330_da";"aandeel schorklif/breuksteenbestorting";"99";"Percentage";NA;"%";"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014101314403398";"ZSCPQ184";"1330";"1330_da";"aanwezigheid kreken, oeverwallen en kommen";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014101314403398";"ZSCPQ184";"1330";"1330_da";"aanwezigheid schorklifvorming";"1";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014101314403398";"ZSCPQ184";"1330";"1330_da";"bedekking glycofyten brakwaterschor";"2";"Percentage";NA;"%";"Verstoring";"verzoeting";"zb"
"IV2014101314403398";"ZSCPQ184";"1330";"1330_da";"bedekking riet";"86";"Percentage";NA;"%";"Verstoring";"overgang naar rbbmr";"zb"
"IV2014101314403398";"ZSCPQ184";"1330";"1330_da";"bedekking riet";"86";"Percentage";NA;"%";"Verstoring";"rietontwikkeling";"zb"
"IV2014101314403398";"ZSCPQ184";"1330";"1330_da";"habitattype lager dan het klif";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014101314403398";"ZSCPQ184";"1330";"1330_da";"intertidale ruimte thv GHW aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"verticale gradiënt";"zb"
"IV2014101314403398";"ZSCPQ184";"1330";"1330_da";"kreken en oeverwallen aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014101314403398";"ZSCPQ184";"1330";"1330_da";"schorklifvegetaties aanwezig";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014101314403398";"ZSCPQ184";"1330";"1330_da";"zowel lage als hoge (en climax-) schorvegetaties";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur_vegetatiegradient";"zb"
"IV2014101314403398";"ZSCPQ184";"1330";"1330_da";"zowel lage als hoge schorvegetaties aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur";"zb"
"IV2014101314483585";"ZSCPQ185";"1330";"1330_da";"aandeel schorklif/breuksteenbestorting";"99";"Percentage";NA;"%";"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014101314483585";"ZSCPQ185";"1330";"1330_da";"aanwezigheid kreken, oeverwallen en kommen";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014101314483585";"ZSCPQ185";"1330";"1330_da";"aanwezigheid schorklifvorming";"1";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014101314483585";"ZSCPQ185";"1330";"1330_da";"bedekking glycofyten brakwaterschor";"2";"Percentage";NA;"%";"Verstoring";"verzoeting";"zb"
"IV2014101314483585";"ZSCPQ185";"1330";"1330_da";"bedekking riet";"86";"Percentage";NA;"%";"Verstoring";"overgang naar rbbmr";"zb"
"IV2014101314483585";"ZSCPQ185";"1330";"1330_da";"bedekking riet";"86";"Percentage";NA;"%";"Verstoring";"rietontwikkeling";"zb"
"IV2014101314483585";"ZSCPQ185";"1330";"1330_da";"habitattype lager dan het klif";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014101314483585";"ZSCPQ185";"1330";"1330_da";"intertidale ruimte thv GHW aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"verticale gradiënt";"zb"
"IV2014101314483585";"ZSCPQ185";"1330";"1330_da";"kreken en oeverwallen aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014101314483585";"ZSCPQ185";"1330";"1330_da";"schorklifvegetaties aanwezig";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014101314483585";"ZSCPQ185";"1330";"1330_da";"zowel lage als hoge (en climax-) schorvegetaties";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur_vegetatiegradient";"zb"
"IV2014101314483585";"ZSCPQ185";"1330";"1330_da";"zowel lage als hoge schorvegetaties aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur";"zb"
"IV2014101315031728";"ZSCPQ186";"1330";"1330_da";"aandeel schorklif/breuksteenbestorting";"99";"Percentage";NA;"%";"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014101315031728";"ZSCPQ186";"1330";"1330_da";"aanwezigheid kreken, oeverwallen en kommen";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014101315031728";"ZSCPQ186";"1330";"1330_da";"aanwezigheid schorklifvorming";"1";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014101315031728";"ZSCPQ186";"1330";"1330_da";"bedekking glycofyten brakwaterschor";"2";"Percentage";NA;"%";"Verstoring";"verzoeting";"zb"
"IV2014101315031728";"ZSCPQ186";"1330";"1330_da";"bedekking riet";"86";"Percentage";NA;"%";"Verstoring";"overgang naar rbbmr";"zb"
"IV2014101315031728";"ZSCPQ186";"1330";"1330_da";"bedekking riet";"86";"Percentage";NA;"%";"Verstoring";"rietontwikkeling";"zb"
"IV2014101315031728";"ZSCPQ186";"1330";"1330_da";"habitattype lager dan het klif";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014101315031728";"ZSCPQ186";"1330";"1330_da";"intertidale ruimte thv GHW aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"verticale gradiënt";"zb"
"IV2014101315031728";"ZSCPQ186";"1330";"1330_da";"kreken en oeverwallen aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014101315031728";"ZSCPQ186";"1330";"1330_da";"schorklifvegetaties aanwezig";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014101315031728";"ZSCPQ186";"1330";"1330_da";"zowel lage als hoge (en climax-) schorvegetaties";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur_vegetatiegradient";"zb"
"IV2014101315031728";"ZSCPQ186";"1330";"1330_da";"zowel lage als hoge schorvegetaties aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur";"zb"
"IV2014101315221470";"ZSCPQ188";"1330";"1330_da";"aandeel schorklif/breuksteenbestorting";"99";"Percentage";NA;"%";"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014101315221470";"ZSCPQ188";"1330";"1330_da";"aanwezigheid kreken, oeverwallen en kommen";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014101315221470";"ZSCPQ188";"1330";"1330_da";"aanwezigheid schorklifvorming";"1";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014101315221470";"ZSCPQ188";"1330";"1330_da";"bedekking glycofyten brakwaterschor";"2";"Percentage";NA;"%";"Verstoring";"verzoeting";"zb"
"IV2014101315221470";"ZSCPQ188";"1330";"1330_da";"bedekking riet";"86";"Percentage";NA;"%";"Verstoring";"overgang naar rbbmr";"zb"
"IV2014101315221470";"ZSCPQ188";"1330";"1330_da";"bedekking riet";"86";"Percentage";NA;"%";"Verstoring";"rietontwikkeling";"zb"
"IV2014101315221470";"ZSCPQ188";"1330";"1330_da";"habitattype lager dan het klif";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014101315221470";"ZSCPQ188";"1330";"1330_da";"intertidale ruimte thv GHW aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"verticale gradiënt";"zb"
"IV2014101315221470";"ZSCPQ188";"1330";"1330_da";"kreken en oeverwallen aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014101315221470";"ZSCPQ188";"1330";"1330_da";"schorklifvegetaties aanwezig";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014101315221470";"ZSCPQ188";"1330";"1330_da";"zowel lage als hoge (en climax-) schorvegetaties";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur_vegetatiegradient";"zb"
"IV2014101315221470";"ZSCPQ188";"1330";"1330_da";"zowel lage als hoge schorvegetaties aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur";"zb"
"IV2014101315294142";"ZSCPQ189";"1330";"1330_da";"aandeel schorklif/breuksteenbestorting";"99";"Percentage";NA;"%";"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014101315294142";"ZSCPQ189";"1330";"1330_da";"aanwezigheid kreken, oeverwallen en kommen";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014101315294142";"ZSCPQ189";"1330";"1330_da";"aanwezigheid schorklifvorming";"1";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014101315294142";"ZSCPQ189";"1330";"1330_da";"bedekking glycofyten brakwaterschor";"2";"Percentage";NA;"%";"Verstoring";"verzoeting";"zb"
"IV2014101315294142";"ZSCPQ189";"1330";"1330_da";"bedekking riet";"86";"Percentage";NA;"%";"Verstoring";"overgang naar rbbmr";"zb"
"IV2014101315294142";"ZSCPQ189";"1330";"1330_da";"bedekking riet";"86";"Percentage";NA;"%";"Verstoring";"rietontwikkeling";"zb"
"IV2014101315294142";"ZSCPQ189";"1330";"1330_da";"habitattype lager dan het klif";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014101315294142";"ZSCPQ189";"1330";"1330_da";"intertidale ruimte thv GHW aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"verticale gradiënt";"zb"
"IV2014101315294142";"ZSCPQ189";"1330";"1330_da";"kreken en oeverwallen aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014101315294142";"ZSCPQ189";"1330";"1330_da";"schorklifvegetaties aanwezig";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014101315294142";"ZSCPQ189";"1330";"1330_da";"zowel lage als hoge (en climax-) schorvegetaties";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur_vegetatiegradient";"zb"
"IV2014101315294142";"ZSCPQ189";"1330";"1330_da";"zowel lage als hoge schorvegetaties aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur";"zb"
"IV2014101315323789";"ZSCPQ190";"1330";"1330_da";"aandeel schorklif/breuksteenbestorting";"99";"Percentage";NA;"%";"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014101315323789";"ZSCPQ190";"1330";"1330_da";"aanwezigheid kreken, oeverwallen en kommen";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014101315323789";"ZSCPQ190";"1330";"1330_da";"aanwezigheid schorklifvorming";"1";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014101315323789";"ZSCPQ190";"1330";"1330_da";"bedekking glycofyten brakwaterschor";"2";"Percentage";NA;"%";"Verstoring";"verzoeting";"zb"
"IV2014101315323789";"ZSCPQ190";"1330";"1330_da";"bedekking riet";"86";"Percentage";NA;"%";"Verstoring";"overgang naar rbbmr";"zb"
"IV2014101315323789";"ZSCPQ190";"1330";"1330_da";"bedekking riet";"86";"Percentage";NA;"%";"Verstoring";"rietontwikkeling";"zb"
"IV2014101315323789";"ZSCPQ190";"1330";"1330_da";"habitattype lager dan het klif";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014101315323789";"ZSCPQ190";"1330";"1330_da";"intertidale ruimte thv GHW aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"verticale gradiënt";"zb"
"IV2014101315323789";"ZSCPQ190";"1330";"1330_da";"kreken en oeverwallen aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014101315323789";"ZSCPQ190";"1330";"1330_da";"schorklifvegetaties aanwezig";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014101315323789";"ZSCPQ190";"1330";"1330_da";"zowel lage als hoge (en climax-) schorvegetaties";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur_vegetatiegradient";"zb"
"IV2014101315323789";"ZSCPQ190";"1330";"1330_da";"zowel lage als hoge schorvegetaties aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur";"zb"
"IV2014101315450322";"ZSCPQ192";"1330";"1330_da";"aandeel schorklif/breuksteenbestorting";"4";"Percentage";NA;"%";"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014101315450322";"ZSCPQ192";"1330";"1330_da";"aanwezigheid kreken, oeverwallen en kommen";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014101315450322";"ZSCPQ192";"1330";"1330_da";"aanwezigheid schorklifvorming";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014101315450322";"ZSCPQ192";"1330";"1330_da";"bedekking glycofyten brakwaterschor";"10";"Percentage";NA;"%";"Verstoring";"verzoeting";"zb"
"IV2014101315450322";"ZSCPQ192";"1330";"1330_da";"bedekking riet";"53";"Percentage";NA;"%";"Verstoring";"overgang naar rbbmr";"zb"
"IV2014101315450322";"ZSCPQ192";"1330";"1330_da";"bedekking riet";"53";"Percentage";NA;"%";"Verstoring";"rietontwikkeling";"zb"
"IV2014101315450322";"ZSCPQ192";"1330";"1330_da";"habitattype lager dan het klif";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014101315450322";"ZSCPQ192";"1330";"1330_da";"intertidale ruimte thv GHW aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"verticale gradiënt";"zb"
"IV2014101315450322";"ZSCPQ192";"1330";"1330_da";"kreken en oeverwallen aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014101315450322";"ZSCPQ192";"1330";"1330_da";"schorklifvegetaties aanwezig";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014101315450322";"ZSCPQ192";"1330";"1330_da";"zowel lage als hoge (en climax-) schorvegetaties";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur_vegetatiegradient";"zb"
"IV2014101315450322";"ZSCPQ192";"1330";"1330_da";"zowel lage als hoge schorvegetaties aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur";"zb"
"IV2014101315492411";"ZSCPQ193";"1330";"1330_da";"aandeel schorklif/breuksteenbestorting";"4";"Percentage";NA;"%";"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014101315492411";"ZSCPQ193";"1330";"1330_da";"aanwezigheid kreken, oeverwallen en kommen";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014101315492411";"ZSCPQ193";"1330";"1330_da";"aanwezigheid schorklifvorming";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014101315492411";"ZSCPQ193";"1330";"1330_da";"bedekking glycofyten brakwaterschor";"10";"Percentage";NA;"%";"Verstoring";"verzoeting";"zb"
"IV2014101315492411";"ZSCPQ193";"1330";"1330_da";"bedekking riet";"53";"Percentage";NA;"%";"Verstoring";"overgang naar rbbmr";"zb"
"IV2014101315492411";"ZSCPQ193";"1330";"1330_da";"bedekking riet";"53";"Percentage";NA;"%";"Verstoring";"rietontwikkeling";"zb"
"IV2014101315492411";"ZSCPQ193";"1330";"1330_da";"habitattype lager dan het klif";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014101315492411";"ZSCPQ193";"1330";"1330_da";"intertidale ruimte thv GHW aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"verticale gradiënt";"zb"
"IV2014101315492411";"ZSCPQ193";"1330";"1330_da";"kreken en oeverwallen aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014101315492411";"ZSCPQ193";"1330";"1330_da";"schorklifvegetaties aanwezig";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014101315492411";"ZSCPQ193";"1330";"1330_da";"zowel lage als hoge (en climax-) schorvegetaties";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur_vegetatiegradient";"zb"
"IV2014101315492411";"ZSCPQ193";"1330";"1330_da";"zowel lage als hoge schorvegetaties aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur";"zb"
"IV2014101315545123";"ZSCPQ194";"1330";"1330_da";"aandeel schorklif/breuksteenbestorting";"4";"Percentage";NA;"%";"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014101315545123";"ZSCPQ194";"1330";"1330_da";"aanwezigheid kreken, oeverwallen en kommen";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014101315545123";"ZSCPQ194";"1330";"1330_da";"aanwezigheid schorklifvorming";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014101315545123";"ZSCPQ194";"1330";"1330_da";"bedekking glycofyten brakwaterschor";"10";"Percentage";NA;"%";"Verstoring";"verzoeting";"zb"
"IV2014101315545123";"ZSCPQ194";"1330";"1330_da";"bedekking riet";"53";"Percentage";NA;"%";"Verstoring";"overgang naar rbbmr";"zb"
"IV2014101315545123";"ZSCPQ194";"1330";"1330_da";"bedekking riet";"53";"Percentage";NA;"%";"Verstoring";"rietontwikkeling";"zb"
"IV2014101315545123";"ZSCPQ194";"1330";"1330_da";"habitattype lager dan het klif";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014101315545123";"ZSCPQ194";"1330";"1330_da";"intertidale ruimte thv GHW aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"verticale gradiënt";"zb"
"IV2014101315545123";"ZSCPQ194";"1330";"1330_da";"kreken en oeverwallen aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014101315545123";"ZSCPQ194";"1330";"1330_da";"schorklifvegetaties aanwezig";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014101315545123";"ZSCPQ194";"1330";"1330_da";"zowel lage als hoge (en climax-) schorvegetaties";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur_vegetatiegradient";"zb"
"IV2014101315545123";"ZSCPQ194";"1330";"1330_da";"zowel lage als hoge schorvegetaties aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur";"zb"
"IV2014101315581831";"ZSCPQ195";"1330";"1330_da";"aandeel schorklif/breuksteenbestorting";"4";"Percentage";NA;"%";"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014101315581831";"ZSCPQ195";"1330";"1330_da";"aanwezigheid kreken, oeverwallen en kommen";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
"IV2014101315581831";"ZSCPQ195";"1330";"1330_da";"aanwezigheid schorklifvorming";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming";"zb"
"IV2014101315581831";"ZSCPQ195";"1330";"1330_da";"bedekking glycofyten brakwaterschor";"10";"Percentage";NA;"%";"Verstoring";"verzoeting";"zb"
"IV2014101315581831";"ZSCPQ195";"1330";"1330_da";"bedekking riet";"53";"Percentage";NA;"%";"Verstoring";"overgang naar rbbmr";"zb"
"IV2014101315581831";"ZSCPQ195";"1330";"1330_da";"bedekking riet";"53";"Percentage";NA;"%";"Verstoring";"rietontwikkeling";"zb"
"IV2014101315581831";"ZSCPQ195";"1330";"1330_da";"habitattype lager dan het klif";"0";"Ja/nee";NA;NA;"Structuur";"schorklifvorming/breuksteenbestorting";"zb"
"IV2014101315581831";"ZSCPQ195";"1330";"1330_da";"intertidale ruimte thv GHW aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"verticale gradiënt";"zb"
"IV2014101315581831";"ZSCPQ195";"1330";"1330_da";"kreken en oeverwallen aanwezig";"1";"Ja/nee";NA;NA;"Structuur";"kreken, oeverwallen en kommen";"zb"
