"Meetnet";"Periode";"IDPlots";"IDSegments";"HabCode";"Phab";"SBZH";"Regio";"PlotWeight";"SegmentWeight";"X_coord";"Y_coord";"DateVeg";"DateDendro";"ID";"Habitattype";"Weight";"StratumWeight";"StratumWeight_std";"WeightComb"
"VBI";2;263020;1;"9190";100;"Binnen";"Atlantic";0,74;1;245942,247856;196679,866856;2011-06-24;2011;"VBI263020_2";"9190";0,74;57,19;1;0,74
"VBI";2;265006;1;"91E0_vo";100;"Buiten";"Atlantic";0,78;1;231942,166856;187679,844856;2014-04-23;2014;"VBI265006_2";"91E0_vo";0,78;56,4333333333333;2,03485576923077;1,5871875
"VBI";1;265006;1;"91E0_vo";100;"Buiten";"Atlantic";1;1;231942,166856;187679,844856;1997-07-31;1998;"VBI265006_1";"91E0_vo";1;56,4333333333333;2,03485576923077;2,03485576923077
"VBI";1;266002;1;"9190";100;"Buiten";"Atlantic";1;1;235944,393856;187668,245856;1998-06-09;1999;"VBI266002_1";"9190";1;75,7607142857143;1,32471960632478;1,32471960632478
"VBI";2;266002;1;"9190";100;"Buiten";"Atlantic";1;1;235944,393856;187668,245856;2013-05-13;2013;"VBI266002_2";"9190";1;75,7607142857143;1,32471960632478;1,32471960632478
"VBI";2;266010;1;"9190";100;"Buiten";"Atlantic";0,93;0,827956989247312;235942,191856;187179,849856;2013-05-13;2013;"VBI266010_2";"9190";0,77;75,7607142857143;1,32471960632478;1,02003409687008
"VBI";2;266112;1;"9120";100;"Binnen";"Atlantic";1;1;241948,357856;181129,115856;2012-08-20;2013;"VBI266112_2";"9120";1;61,3330985915493;1;1
"VBI";1;266133;1;"91E0_vo";60;"Binnen";"Atlantic";1;1;238942,090856;179679,842856;1997-09-04;1999;"VBI266133_1";"91E0_vo";1;27,7333333333333;1;1
"VBI";2;266133;1;"91E0_vo";60;"Binnen";"Atlantic";1;1;238942,090856;179679,842856;2012-08-16;2012;"VBI266133_2";"91E0_vo";1;27,7333333333333;1;1
"VBI";2;274006;1;"9120";100;"Binnen";"Atlantic";1;1;31942,096856;177679,681856;2014-08-28;2014;"VBI274006_2";"9120";1;61,3330985915493;1;1
"VBI";1;274116;1;"9130";100;"Binnen";"Atlantic";1;1;29942,19;170679,8;1999-05-03;1999;"VBI274116_1";"9130";1;1,18965517241379;1;1
"VBI";2;274116;1;"9130";100;"Binnen";"Atlantic";1;1;29942,19;170679,8;2015-08-25;2015;"VBI274116_2";"9130";1;1,18965517241379;1;1
"VBI";2;282096;1;"9120";70;"Buiten";"Atlantic";1;1;49912,611856;172160,067856;2012-06-18;2011;"VBI282096_2";"9120";1;66,6438016528926;1,08658788131202;1,08658788131202
"VBI";2;282112;1;"9120";100;"Binnen";"Atlantic";1;1;49942,210856;171179,893856;2012-06-11;2011;"VBI282112_2";"9120";1;61,3330985915493;1;1
"VBI";2;282143;1;"9130";100;"Binnen";"Atlantic";1;1;48992,718856;169176,038856;2012-06-05;2011;"VBI282143_2";"9130";1;1,18965517241379;1;1
"VBI";1;282150;1;"9120";100;"Binnen";"Atlantic";1;1;47942,228856;168679,924856;1999-05-03;1999;"VBI282150_1";"9120";1;61,3330985915493;1;1
"VBI";2;282150;1;"9120";100;"Binnen";"Atlantic";1;0,52;47942,228856;168679,924856;2012-06-05;2011;"VBI282150_2";"9120";0,52;61,3330985915493;1;0,52
"VBI";2;282151;1;"9120";70;"Binnen";"Atlantic";1;1;48956,513856;168707,456856;2012-06-05;2011;"VBI282151_2";"9120";1;61,3330985915493;1;1
"VBI";1;282151;1;"9120";70;"Binnen";"Atlantic";1;1;48956,513856;168707,456856;1999-05-03;1999;"VBI282151_1";"9120";1;61,3330985915493;1;1
"VBI";2;285027;1;"9130";100;"Binnen";"Atlantic";1;1;36933,922856;166205,704856;2014-04-25;2014;"VBI285027_2";"9130";1;1,18965517241379;1;1
"VBI";2;285062;1;"9130";100;"Binnen";"Atlantic";0,9;0,822222222222222;39942,398856;164179,956856;2013-04-25;2013;"VBI285062_2";"9130";0,74;1,18965517241379;1;0,74
"VBI";2;293064;1;"9120";100;"Buiten";"Atlantic";1;1;89947,261856;174183,841856;2011-04-18;2010;"VBI293064_2";"9120";1;66,6438016528926;1,08658788131202;1,08658788131202
"VBI";1;293069;1;"9120";100;"Buiten";"Atlantic";1;1;86942,265856;173679,934856;1999-05-04;1998;"VBI293069_1";"9120";1;66,6438016528926;1,08658788131202;1,08658788131202
"VBI";2;293128;1;"9130";100;"Binnen";"Atlantic";1;1;89942,178856;170180,019856;2011-04-06;2010;"VBI293128_2";"9130";1;1,18965517241379;1;1
"VBI";2;296073;1;"9130";100;"Buiten";"Atlantic";1;1;74942,391856;163179,857856;2014-04-25;2014;"VBI296073_2";"9130";1;12,5555555555556;10,5539452495974;10,5539452495974
"VBI";2;296124;1;"9130";100;"Buiten";"Atlantic";0,52;1;77942,390856;160179,818856;2014-04-25;2014;"VBI296124_2";"9130";0,52;12,5555555555556;10,5539452495974;5,48805152979066
"VBI";2;297095;1;"9130";60;"Binnen";"Atlantic";1;1;88942,053856;162179,843856;2011-04-06;2010;"VBI297095_2";"9130";1;1,18965517241379;1;1
"VBI";2;297096;1;"91E0_vc";100;"Binnen";"Atlantic";1;1;89942,075856;162179,967856;2011-04-04;2010;"VBI297096_2";"91E0_vc";1;13,4866666666667;1;1
"VBI";1;297103;1;"9130";100;"Binnen";"Atlantic";1;1;88942,115856;161679,824856;1998-04-10;1998;"VBI297103_1";"9130";1;1,18965517241379;1;1
"VBI";2;297103;1;"9130";100;"Binnen";"Atlantic";1;1;88942,115856;161679,824856;2011-04-04;2010;"VBI297103_2";"9130";1;1,18965517241379;1;1
"VBI";1;297104;1;"9130";100;"Binnen";"Atlantic";1;1;89942,027856;161679,842856;1998-04-10;1998;"VBI297104_1";"9130";1;1,18965517241379;1;1
"VBI";2;297104;1;"9130";100;"Binnen";"Atlantic";1;1;89942,027856;161679,842856;2011-04-06;2010;"VBI297104_2";"9130";1;1,18965517241379;1;1
"VBI";1;298100;1;"9130";100;"Binnen";"Atlantic";1;1;93938,109856;161708,061856;1999-05-04;1998;"VBI298100_1";"9130";1;1,18965517241379;1;1
"VBI";2;298100;1;"9130";100;"Binnen";"Atlantic";1;1;93938,109856;161708,061856;2010-04-08;2009;"VBI298100_2";"9130";1;1,18965517241379;1;1
"VBI";2;303012;1;"91E0_va";100;"Buiten";"Atlantic";0,85;1;117942,109856;177179,809856;2013-05-29;2013;"VBI303012_2";"91E0_va";0,85;106,804761904762;2,02230677678797;1,71896076026977
"VBI";2;303039;1;"91E0_vn";100;"Buiten";"Atlantic";0,97;1;120942,212856;175679,885856;2013-04-22;2013;"VBI303039_2";"91E0_vn";0,97;59,7625;1;0,97
"VBI";2;303045;1;"91E0_va";70;"Buiten";"Atlantic";1;1;118942,165856;175179,783856;2013-04-22;2013;"VBI303045_2";"91E0_va";1;106,804761904762;2,02230677678797;2,02230677678797
"VBI";1;304023;1;"91E0_vm";80;"Binnen";"Atlantic";1;1;128942,203856;176679,837856;1999-04-27;1997;"VBI304023_1";"91E0_vm";1;68,8035714285714;1;1
"VBI";2;304023;1;"91E0_vm";80;"Binnen";"Atlantic";1;1;128942,203856;176679,837856;2011-04-21;2010;"VBI304023_2";"91E0_vm";1;68,8035714285714;1;1
"VBI";2;304044;1;"91E0_vn";100;"Buiten";"Atlantic";0,93;1;125942,187856;175179,877856;2012-04-24;2012;"VBI304044_2";"91E0_vn";0,93;59,7625;1;0,93
"VBI";1;304082;1;"91E0_vn";100;"Buiten";"Atlantic";1;1;123942,158856;172679,773856;1997-05-21;1997;"VBI304082_1";"91E0_vn";1;59,7625;1;1
"VBI";2;304082;1;"91E0_vn";100;"Buiten";"Atlantic";0,93;1;123942,158856;172679,773856;2012-04-23;2012;"VBI304082_2";"91E0_vn";0,93;59,7625;1;0,93
"VBI";2;304146;1;"91E0_vn";70;"Buiten";"Atlantic";1;1;123942,168856;168679,794856;2011-05-12;2012;"VBI304146_2";"91E0_vn";1;59,7625;1;1
"VBI";2;306012;1;"9130";100;"Buiten";"Atlantic";1;1;109942,2;167179,8;2015-08-05;2015;"VBI306012_2";"9130";1;12,5555555555556;10,5539452495974;10,5539452495974
"VBI";2;306081;1;"9120";70;"Binnen";"Atlantic";1;1;106942,2;162679,8;2015-07-15;2015;"VBI306081_2";"9120";1;61,3330985915493;1;1
"VBI";1;306081;1;"9120";70;"Binnen";"Atlantic";1;1;106942,2;162679,8;1999-04-26;1998;"VBI306081_1";"9120";1;61,3330985915493;1;1
"VBI";2;306098;1;"9130";100;"Binnen";"Atlantic";1;0,71;107942,2;161679,8;2016-04-25;2015;"VBI306098_2";"9130";0,71;1,18965517241379;1;0,71
"VBI";2;307014;1;"91E0_vn";100;"Buiten";"Atlantic";0,8;1;119942,091856;167179,872856;2013-04-25;2013;"VBI307014_2";"91E0_vn";0,8;59,7625;1;0,8
"VBI";1;307038;1;"91E0_vn";100;"Buiten";"Atlantic";1;1;119942,210856;165679,858856;1999-04-23;1998;"VBI307038_1";"91E0_vn";1;59,7625;1;1
"VBI";2;307038;1;"91E0_vn";100;"Buiten";"Atlantic";0,97;1;119942,210856;165679,858856;2013-04-25;2013;"VBI307038_2";"91E0_vn";0,97;59,7625;1;0,97
"VBI";2;307058;1;"91E0_vn";100;"Buiten";"Atlantic";1;1;115948,253856;164185,431856;2014-05-07;2014;"VBI307058_2";"91E0_vn";1;59,7625;1;1
"VBI";1;307086;1;"9130";100;"Binnen";"Atlantic";1;1;119942,231856;162679,902856;1997-04-22;1997;"VBI307086_1";"9130";1;1,18965517241379;1;1
"VBI";2;307086;1;"9130";100;"Binnen";"Atlantic";0,94;0,829787234042553;119942,231856;162679,902856;2013-04-23;2013;"VBI307086_2";"9130";0,78;1,18965517241379;1;0,78
"VBI";2;307105;1;"91E0_vn";100;"Binnen";"Atlantic";0,92;1;114942,214856;161179,845856;2014-05-07;2013;"VBI307105_2";"91E0_vn";0,92;124,157142857143;2,0775091881555;1,91130845310306
"VBI";2;307113;1;"9130";100;"Binnen";"Atlantic";1;1;114942,223856;160679,808856;2013-08-01;2014;"VBI307113_2";"9130";1;1,18965517241379;1;1
"VBI";1;307113;1;"9130";100;"Binnen";"Atlantic";1;1;114942,223856;160679,808856;1999-04-23;1998;"VBI307113_1";"9130";1;1,18965517241379;1;1
"VBI";2;307122;1;"9130";70;"Binnen";"Atlantic";1;1;115948,021856;160183,683856;2014-05-07;2013;"VBI307122_2";"9130";1;1,18965517241379;1;1
"VBI";2;308014;1;"91E0_va";100;"Binnen";"Atlantic";0,81;1;127942,260856;167179,886856;2011-04-21;2010;"VBI308014_2";"91E0_va";0,81;52,8133333333333;1;0,81
"VBI";2;308015;1;"9130";100;"Binnen";"Atlantic";1;1;128934,507856;167178,598856;2011-04-22;2010;"VBI308015_2";"9130";1;1,18965517241379;1;1
"VBI";2;308023;1;"9120";100;"Binnen";"Atlantic";1;1;128942,231856;166679,847856;2011-04-22;2010;"VBI308023_2";"9120";1;61,3330985915493;1;1
"VBI";1;308023;1;"9120";100;"Binnen";"Atlantic";1;1;128942,231856;166679,847856;1999-04-23;1998;"VBI308023_1";"9120";1;61,3330985915493;1;1
"VBI";2;308069;1;"91E0_va";100;"Buiten";"Atlantic";0,69;1;126942,078856;163679,766856;2011-04-22;2010;"VBI308069_2";"91E0_va";0,69;106,804761904762;2,02230677678797;1,3953916759837
"VBI";2;308077;1;"91E0_vc";100;"Buiten";"Atlantic";0,86;1;126942,136856;163180,015856;2011-04-22;2010;"VBI308077_2";"91E0_vc";0,86;18,47;1,36950074147306;1,17777063766683
"VBI";2;308093;1;"9120";100;"Buiten";"Atlantic";1;1;126927,842856;162162,253856;2011-04-22;2010;"VBI308093_2";"9120";1;66,6438016528926;1,08658788131202;1,08658788131202
"VBI";2;308110;1;"91E0_va";70;"Buiten";"Atlantic";0,64;1;127942,172856;161179,869856;2011-04-26;2010;"VBI308110_2";"91E0_va";0,64;106,804761904762;2,02230677678797;1,2942763371443
"VBI";2;311027;1;"91E0_vc";100;"Buiten";"Atlantic";1;1;132950,016856;176179,583856;2010-04-13;2010;"VBI311027_2";"91E0_vc";1;18,47;1,36950074147306;1,36950074147306
"VBI";2;311074;1;"9120";100;"Binnen";"Atlantic";1;1;131925,407856;173191,743856;2010-04-13;2010;"VBI311074_2";"9120";1;61,3330985915493;1;1
"VBI";2;314072;1;"9120";100;"Buiten";"Atlantic";1;1;161942,154856;173679,748856;2012-08-01;2012;"VBI314072_2";"9120";1;66,6438016528926;1,08658788131202;1,08658788131202
"VBI";2;314079;1;"9120";100;"Buiten";"Atlantic";1;1;160942,400856;173179,921856;2012-08-01;2012;"VBI314079_2";"9120";1;66,6438016528926;1,08658788131202;1,08658788131202
"VBI";2;314080;1;"9120";100;"Buiten";"Atlantic";0,61;0,590163934426229;161942,046856;173179,746856;2012-08-01;2012;"VBI314080_2";"9120";0,36;66,6438016528926;1,08658788131202;0,391171637272326
"VBI";2;314092;1;"9120";100;"Buiten";"Atlantic";0,97;1;157942,109856;172179,740856;2013-09-26;2013;"VBI314092_2";"9120";0,97;66,6438016528926;1,08658788131202;1,05399024487266
"VBI";1;314151;1;"9120";100;"Buiten";"Atlantic";1;1;160942,286856;168679,864856;1997-05-27;1997;"VBI314151_1";"9120";1;66,6438016528926;1,08658788131202;1,08658788131202
"VBI";2;314151;1;"9120";100;"Buiten";"Atlantic";0,99;1;160942,286856;168679,864856;2012-07-18;2012;"VBI314151_2";"9120";0,99;66,6438016528926;1,08658788131202;1,0757220024989
"VBI";2;314152;1;"9120";100;"Buiten";"Atlantic";1;1;161928,456856;168678,269856;2012-07-18;2012;"VBI314152_2";"9120";1;66,6438016528926;1,08658788131202;1,08658788131202
"VBI";1;314152;1;"9120";100;"Buiten";"Atlantic";1;1;161928,456856;168678,269856;1997-05-27;1997;"VBI314152_1";"9120";1;66,6438016528926;1,08658788131202;1,08658788131202
"VBI";2;314159;1;"9120";100;"Buiten";"Atlantic";1;1;160942,184856;168179,748856;2012-07-18;2012;"VBI314159_2";"9120";1;66,6438016528926;1,08658788131202;1,08658788131202
"VBI";2;316065;1;"91E0_va";60;"Binnen";"Atlantic";0,8;1;138942,2;163679,8;2016-04-29;2016;"VBI316065_2";"91E0_va";0,8;52,8133333333333;1;0,8
"VBI";2;316066;1;"91E0_va";95;"Binnen";"Atlantic";0,67;1;139942,2;163679,8;2016-04-29;2016;"VBI316066_2";"91E0_va";0,67;52,8133333333333;1;0,67
"VBI";2;316105;1;"91E0_va";100;"Buiten";"Atlantic";1;1;138942,2;161179,8;2016-05-03;2016;"VBI316105_2";"91E0_va";1;106,804761904762;2,02230677678797;2,02230677678797
"VBI";2;317088;1;"9120";100;"Binnen";"Atlantic";1;1;153942,172856;162679,781856;2014-08-13;2014;"VBI317088_2";"9120";1;61,3330985915493;1;1
"VBI";2;317090;1;"9120";100;"Buiten";"Atlantic";0,91;1;147942,276856;162179,940856;2015-04-24;2014;"VBI317090_2";"9120";0,91;66,6438016528926;1,08658788131202;0,988794971993935
"VBI";2;317095;1;"9120";100;"Binnen";"Atlantic";1;1;152942,183856;162179,874856;2014-08-21;2014;"VBI317095_2";"9120";1;61,3330985915493;1;1
"VBI";2;317102;1;"9120";100;"Binnen";"Atlantic";1;1;151930,810856;161680,218856;2014-08-20;2014;"VBI317102_2";"9120";1;61,3330985915493;1;1
"VBI";1;317102;1;"9120";100;"Binnen";"Atlantic";1;1;151930,810856;161680,218856;1998-04-24;1997;"VBI317102_1";"9120";1;61,3330985915493;1;1
"VBI";2;317103;1;"9120";100;"Binnen";"Atlantic";1;1;152942,209856;161679,902856;2014-08-21;2014;"VBI317103_2";"9120";1;61,3330985915493;1;1
"VBI";1;317103;1;"9120";100;"Binnen";"Atlantic";1;1;152942,209856;161679,902856;1997-05-22;1997;"VBI317103_1";"9120";1;61,3330985915493;1;1
"VBI";2;317104;1;"9120";100;"Binnen";"Atlantic";1;1;153942,272856;161679,870856;2014-08-13;2014;"VBI317104_2";"9120";1;61,3330985915493;1;1
"VBI";1;317104;1;"9120";100;"Binnen";"Atlantic";1;1;153942,272856;161679,870856;1997-06-06;1997;"VBI317104_1";"9120";1;61,3330985915493;1;1
"VBI";2;317105;1;"9120";100;"Buiten";"Atlantic";0,39;1;146942,207856;161179,814856;2015-04-21;2014;"VBI317105_2";"9120";0,39;66,6438016528926;1,08658788131202;0,423769273711686
"VBI";2;317106;1;"9120";80;"Buiten";"Atlantic";0,97;1;147942,202856;161179,905856;2015-04-21;2014;"VBI317106_2";"9120";0,97;66,6438016528926;1,08658788131202;1,05399024487266
"VBI";2;317110;1;"9130";100;"Binnen";"Atlantic";1;1;151943,574856;161180,400856;2014-08-20;2014;"VBI317110_2";"9130";1;1,18965517241379;1;1
"VBI";2;317111;1;"9120";70;"Binnen";"Atlantic";1;1;152981,049856;161178,992856;2014-08-21;2014;"VBI317111_2";"9120";1;61,3330985915493;1;1
"VBI";2;317112;1;"9120";100;"Binnen";"Atlantic";1;1;153953,815856;161164,778856;2014-08-18;2014;"VBI317112_2";"9120";1;61,3330985915493;1;1
"VBI";2;317119;1;"9120";100;"Binnen";"Atlantic";1;1;152942,137856;160679,877856;2014-08-21;2014;"VBI317119_2";"9120";1;61,3330985915493;1;1
"VBI";2;317120;1;"9120";100;"Binnen";"Atlantic";1;1;153942,194856;160679,910856;2014-08-18;2014;"VBI317120_2";"9120";1;61,3330985915493;1;1
"VBI";1;317120;1;"9120";100;"Binnen";"Atlantic";1;1;153942,194856;160679,910856;1997-06-06;1997;"VBI317120_1";"9120";1;61,3330985915493;1;1
"VBI";2;317126;1;"9120";100;"Binnen";"Atlantic";1;1;151976,646856;160169,842856;2014-08-20;2014;"VBI317126_2";"9120";1;61,3330985915493;1;1
"VBI";2;317127;1;"9120";100;"Binnen";"Atlantic";1;1;152940,189856;160207,367856;2014-08-20;2014;"VBI317127_2";"9120";1;61,3330985915493;1;1
"VBI";2;317128;1;"9120";100;"Binnen";"Atlantic";1;1;153942,141856;160179,883856;2014-08-13;2014;"VBI317128_2";"9120";1;61,3330985915493;1;1
"VBI";1;317135;1;"9120";100;"Binnen";"Atlantic";1;1;152942,112856;159679,906856;1998-04-24;1997;"VBI317135_1";"9120";1;61,3330985915493;1;1
"VBI";2;317135;1;"9120";100;"Binnen";"Atlantic";1;1;152942,112856;159679,906856;2014-08-20;2014;"VBI317135_2";"9120";1;61,3330985915493;1;1
"VBI";2;317136;1;"9120";100;"Binnen";"Atlantic";0,95;1;153942,150856;159679,855856;2014-08-13;2014;"VBI317136_2";"9120";0,95;61,3330985915493;1;0,95
"VBI";1;317136;1;"9120";100;"Binnen";"Atlantic";1;1;153942,150856;159679,855856;1998-04-24;1997;"VBI317136_1";"9120";1;61,3330985915493;1;1
"VBI";2;317143;1;"9120";100;"Binnen";"Atlantic";1;1;152942,217856;159179,837856;2014-08-20;2014;"VBI317143_2";"9120";1;61,3330985915493;1;1
"VBI";2;317144;1;"9120";100;"Binnen";"Atlantic";0,89;1;153942,109856;159179,745856;2014-08-13;2014;"VBI317144_2";"9120";0,89;61,3330985915493;1;0,89
"VBI";2;317155;1;"9120";70;"Buiten";"Atlantic";0,68;1;148942,177856;158179,807856;2015-04-21;2014;"VBI317155_2";"9120";0,68;66,6438016528926;1,08658788131202;0,738879759292171
"VBI";2;318004;1;"9120";100;"Buiten";"Atlantic";1;1;157942,286856;167679,760856;2013-09-04;2013;"VBI318004_2";"9120";1;66,6438016528926;1,08658788131202;1,08658788131202
"VBI";1;318004;1;"9120";100;"Buiten";"Atlantic";1;1;157942,286856;167679,760856;1997-05-30;1997;"VBI318004_1";"9120";1;66,6438016528926;1,08658788131202;1,08658788131202
"VBI";2;318011;1;"9120";100;"Binnen";"Atlantic";0,96;1;156942,144856;167179,762856;2013-09-04;2013;"VBI318011_2";"9120";0,96;61,3330985915493;1;0,96
"VBI";2;318012;1;"9120";100;"Binnen";"Atlantic";0,9;1;157942,164856;167179,848856;2013-09-04;2013;"VBI318012_2";"9120";0,9;61,3330985915493;1;0,9
"VBI";2;318015;1;"9120";100;"Binnen";"Atlantic";1;1;160942,225856;167179,806856;2012-07-10;2012;"VBI318015_2";"9120";1;61,3330985915493;1;1
"VBI";2;318019;1;"9120";100;"Binnen";"Atlantic";0,93;1;156942,025856;166679,873856;2013-04-15;2013;"VBI318019_2";"9120";0,93;61,3330985915493;1;0,93
"VBI";1;318019;1;"9120";100;"Binnen";"Atlantic";1;1;156942,025856;166679,873856;1997-05-30;1997;"VBI318019_1";"9120";1;61,3330985915493;1;1
"VBI";1;318022;1;"9120";100;"Binnen";"Atlantic";1;1;159959,168856;166692,616856;1998-04-24;1997;"VBI318022_1";"9120";1;61,3330985915493;1;1
"VBI";2;318022;1;"9120";100;"Binnen";"Atlantic";1;1;159959,168856;166692,616856;2012-07-10;2012;"VBI318022_2";"9120";1;61,3330985915493;1;1
"VBI";2;318027;1;"9120";100;"Binnen";"Atlantic";1;1;156945,141856;166157,781856;2013-09-04;2013;"VBI318027_2";"9120";1;61,3330985915493;1;1
"VBI";2;318028;1;"9120";100;"Binnen";"Atlantic";1;1;157942,151856;166179,798856;2013-09-05;2013;"VBI318028_2";"9120";1;61,3330985915493;1;1
"VBI";2;318029;1;"9120";70;"Binnen";"Atlantic";1;1;158942,098856;166179,634856;2012-07-18;2012;"VBI318029_2";"9120";1;61,3330985915493;1;1
"VBI";2;318030;1;"9120";100;"Binnen";"Atlantic";0,93;0,634408602150538;159942,074856;166179,878856;2012-07-10;2012;"VBI318030_2";"9120";0,59;61,3330985915493;1;0,59
"VBI";2;318035;1;"9120";100;"Binnen";"Atlantic";1;1;156942,193856;165679,652856;2013-09-05;2013;"VBI318035_2";"9120";1;61,3330985915493;1;1
"VBI";1;318035;1;"9120";100;"Binnen";"Atlantic";1;1;156942,193856;165679,652856;1999-04-29;1997;"VBI318035_1";"9120";1;61,3330985915493;1;1
"VBI";2;318036;1;"9120";100;"Binnen";"Atlantic";1;1;157942,206856;165679,744856;2013-09-05;2013;"VBI318036_2";"9120";1;61,3330985915493;1;1
"VBI";2;318037;1;"9120";100;"Binnen";"Atlantic";1;1;158942,109856;165679,784856;2012-07-18;2012;"VBI318037_2";"9120";1;61,3330985915493;1;1
"VBI";2;318038;1;"9120";100;"Binnen";"Atlantic";1;1;159942,095856;165679,851856;2012-07-10;2012;"VBI318038_2";"9120";1;61,3330985915493;1;1
"VBI";1;318038;1;"9120";100;"Binnen";"Atlantic";1;1;159942,095856;165679,851856;1999-04-30;1997;"VBI318038_1";"9120";1;61,3330985915493;1;1
"VBI";2;318039;1;"9120";100;"Binnen";"Atlantic";1;1;160965,736856;165662,110856;2012-07-10;2012;"VBI318039_2";"9120";1;61,3330985915493;1;1
"VBI";1;318039;1;"9120";100;"Binnen";"Atlantic";1;1;160965,736856;165662,110856;1999-04-30;1999;"VBI318039_1";"9120";1;61,3330985915493;1;1
"VBI";2;318044;1;"9120";100;"Binnen";"Atlantic";1;1;157942,105856;165179,947856;2013-09-05;2013;"VBI318044_2";"9120";1;61,3330985915493;1;1
"VBI";2;318077;1;"9120";100;"Buiten";"Atlantic";1;1;158942,161856;163179,881856;2012-07-24;2012;"VBI318077_2";"9120";1;66,6438016528926;1,08658788131202;1,08658788131202
"VBI";2;318081;1;"9120";100;"Binnen";"Atlantic";1;1;154942,343856;162679,810856;2013-09-23;2013;"VBI318081_2";"9120";1;61,3330985915493;1;1
"VBI";1;318081;1;"9120";100;"Binnen";"Atlantic";1;1;154942,343856;162679,810856;1998-04-21;1997;"VBI318081_1";"9120";1;61,3330985915493;1;1
"VBI";2;318082;1;"9120";100;"Binnen";"Atlantic";1;1;155942,166856;162679,858856;2013-09-23;2013;"VBI318082_2";"9120";1;61,3330985915493;1;1
"VBI";1;318082;1;"9120";100;"Binnen";"Atlantic";1;1;155942,166856;162679,858856;1999-04-29;1997;"VBI318082_1";"9120";1;61,3330985915493;1;1
"VBI";2;318089;1;"9120";100;"Binnen";"Atlantic";1;1;154942,124856;162179,787856;2013-09-23;2013;"VBI318089_2";"9120";1;61,3330985915493;1;1
"VBI";2;318090;1;"9120";100;"Binnen";"Atlantic";1;1;155942,159856;162179,840856;2013-09-23;2013;"VBI318090_2";"9120";1;61,3330985915493;1;1
"VBI";2;318092;1;"9120";100;"Buiten";"Atlantic";1;1;157942,276856;162180,017856;2013-09-23;2013;"VBI318092_2";"9120";1;66,6438016528926;1,08658788131202;1,08658788131202
"VBI";1;318097;1;"9120";100;"Binnen";"Atlantic";1;1;154942,234856;161679,847856;1999-04-29;1997;"VBI318097_1";"9120";1;61,3330985915493;1;1
"VBI";2;318097;1;"9120";100;"Binnen";"Atlantic";1;1;154942,234856;161679,847856;2013-09-23;2013;"VBI318097_2";"9120";1;61,3330985915493;1;1
"VBI";1;318098;1;"91E0_vn";100;"Buiten";"Atlantic";1;1;155942,309856;161679,734856;1999-04-29;1999;"VBI318098_1";"91E0_vn";1;59,7625;1;1
"VBI";2;318098;1;"91E0_vn";100;"Buiten";"Atlantic";1;1;155942,309856;161679,734856;2013-09-19;2013;"VBI318098_2";"91E0_vn";1;59,7625;1;1
"VBI";2;318103;1;"9120";100;"Buiten";"Atlantic";1;1;160942,279856;161679,924856;2012-07-19;2012;"VBI318103_2";"9120";1;66,6438016528926;1,08658788131202;1,08658788131202
"VBI";1;318103;1;"9120";100;"Buiten";"Atlantic";1;1;160942,279856;161679,924856;1999-04-15;1999;"VBI318103_1";"9120";1;66,6438016528926;1,08658788131202;1,08658788131202
"VBI";2;318106;1;"9120";100;"Buiten";"Atlantic";0,64;1;155942,220856;161179,684856;2013-09-19;2013;"VBI318106_2";"9120";0,64;66,6438016528926;1,08658788131202;0,69541624403969
"VBI";2;318114;1;"9120";100;"Binnen";"Atlantic";1;1;155942,249856;160679,868856;2013-04-19;2013;"VBI318114_2";"9120";1;61,3330985915493;1;1
"VBI";1;318114;1;"9120";100;"Binnen";"Atlantic";1;1;155942,249856;160679,868856;1999-04-29;1997;"VBI318114_1";"9120";1;61,3330985915493;1;1
"VBI";2;318121;1;"9120";100;"Binnen";"Atlantic";1;1;154942,109856;160179,787856;2013-09-19;2013;"VBI318121_2";"9120";1;61,3330985915493;1;1
"VBI";2;318122;1;"9120";100;"Binnen";"Atlantic";1;1;155942,185856;160179,861856;2013-09-19;2013;"VBI318122_2";"9120";1;61,3330985915493;1;1
"VBI";2;318129;1;"9120";100;"Binnen";"Atlantic";0,95;0,947368421052632;154942,336856;159679,810856;2013-09-05;2013;"VBI318129_2";"9120";0,9;61,3330985915493;1;0,9
"VBI";2;318137;1;"9120";100;"Binnen";"Atlantic";1;1;154942,123856;159179,818856;2013-09-05;2013;"VBI318137_2";"9120";1;61,3330985915493;1;1
"VBI";1;321005;1;"91E0_va";100;"Binnen";"Atlantic";1;1;166940,558856;177674,485856;1998-04-08;1999;"VBI321005_1";"91E0_va";1;52,8133333333333;1;1
"VBI";2;321005;1;"91E0_va";100;"Binnen";"Atlantic";0,99;1;166940,558856;177674,485856;2011-04-04;2011;"VBI321005_2";"91E0_va";0,99;52,8133333333333;1;0,99
"VBI";2;321036;1;"91E0_vn";60;"Binnen";"Atlantic";1;1;165933,206856;175659,257856;2011-04-29;2011;"VBI321036_2";"91E0_vn";1;124,157142857143;2,0775091881555;2,0775091881555
"VBI";2;321042;1;"9160";90;"Binnen";"Atlantic";1;1;163945,073856;175181,672856;2011-06-23;2011;"VBI321042_2";"9160";1;73,8259259259259;1;1
"VBI";2;321043;1;"9160";100;"Binnen";"Atlantic";1;1;164956,235856;175189,143856;2011-06-23;2011;"VBI321043_2";"9160";1;73,8259259259259;1;1
