"IDPlots";"Habitattype";"Gebied";"SBZH";"Regio";"ID";"Date";"HabCode";"Jaar";"nOpnamesPlot";"OpnameNr";"RecentsteOpname";"DatasetToestand";"DatasetTrend";"PlotWeightToestand";"StratumWeightToestand";"WeightCombToestand";"PlotWeightTrend";"StratumWeightTrend";"WeightCombTrend"
"gb_03";"2130_hd";"Garzebekeveld";"Binnen";"Atlantic";"IV2017100113000110";2014-06-19;"2130_hd";2014;2;2;TRUE;TRUE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"dv_02";"2130_had";"Zwarte Hoek";"Binnen";"Atlantic";"IV2017100113000105";2014-06-03;"2130_had";2014;1;1;TRUE;TRUE;FALSE;1;4,3448275862069;4,3448275862069;1;6,3;6,3
"ty_03";"2130_hd";"Ter Yde";"Binnen";"Atlantic";"IV2017100113000645";2007-07-10;"2130_hd";2007;3;1;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"ty_03";"2130_hd";"Ter Yde";"Binnen";"Atlantic";"IV2017100113000646";2013-07-16;"2130_hd";2013;3;2;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"ty_03";"2130_hd";"Ter Yde";"Binnen";"Atlantic";"IV2017112914423079";2016-12-31;"2130_hd";2016;3;3;TRUE;TRUE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"wn_11";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000732";1998-03-24;"2190_mp";1998;10;1;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_11";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000733";1998-06-22;"2190_mp";1998;10;2;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_11";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000734";1998-11-05;"2190_mp";1998;10;3;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_11";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000735";2000-07-05;"2190_mp";2000;10;4;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_11";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000736";2002-08-14;"2190_mp";2002;10;5;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_11";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000737";2004-06-22;"2190_mp";2004;10;6;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_11";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000738";2006-08-16;"2190_mp";2006;10;7;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_11";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000739";2010-07-07;"2190_mp";2010;10;8;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_11";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000740";2014-08-01;"2190_mp";2014;10;9;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_11";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017112110525496";2017-12-31;"2190_mp";2017;10;10;TRUE;TRUE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_10";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000723";1998-03-18;"2190_mp";1998;9;1;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_10";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000724";1998-06-25;"2190_mp";1998;9;2;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_10";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000725";1998-11-05;"2190_mp";1998;9;3;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_10";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000726";2000-07-05;"2190_mp";2000;9;4;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_10";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000727";2002-08-14;"2190_mp";2002;9;5;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_10";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000728";2004-06-26;"2190_mp";2004;9;6;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_10";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000729";2006-09-01;"2190_mp";2006;9;7;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_10";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000730";2010-07-19;"2190_mp";2010;9;8;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_10";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000731";2012-07-17;"2190_mp";2012;9;9;TRUE;TRUE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_09";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000714";1998-03-24;"2190_mp";1998;9;1;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_09";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000715";1998-06-25;"2190_mp";1998;9;2;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_09";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000716";1998-11-05;"2190_mp";1998;9;3;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_09";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000717";2000-07-05;"2190_mp";2000;9;4;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_09";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000718";2002-09-03;"2190_mp";2002;9;5;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_09";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000719";2004-06-22;"2190_mp";2004;9;6;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_09";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000720";2006-08-07;"2190_mp";2006;9;7;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_09";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000721";2010-07-26;"2190_mp";2010;9;8;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_09";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000722";2014-08-01;"2190_mp";2014;9;9;TRUE;TRUE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_08";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000703";1998-06-22;"2190_mp";1998;11;1;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_08";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000704";1999-07-28;"2190_mp";1999;11;2;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_08";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000705";2000-07-05;"2190_mp";2000;11;3;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_08";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000706";2001-08-29;"2190_mp";2001;11;4;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_08";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000707";2002-09-03;"2190_mp";2002;11;5;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_08";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000708";2003-08-06;"2190_mp";2003;11;6;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_08";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000709";2004-06-17;"2190_mp";2004;11;7;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_08";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000710";2005-07-04;"2190_mp";2005;11;8;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_08";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000711";2006-07-26;"2190_mp";2006;11;9;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_08";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000712";2010-07-06;"2190_mp";2010;11;10;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_08";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000713";2014-08-01;"2190_mp";2014;11;11;TRUE;TRUE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_01";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000689";2007-08-28;"2190_mp";2007;3;1;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_01";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000690";2013-07-18;"2190_mp";2013;3;2;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_01";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017112815094192";2016-12-31;"2190_mp";2016;3;3;TRUE;TRUE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_04";"2130_hd";"Westhoek";"Binnen";"Atlantic";"IV2017100113000695";2009-09-03;"2130_hd";2009;3;1;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"wn_04";"2130_hd";"Westhoek";"Binnen";"Atlantic";"IV2017100113000696";2013-07-18;"2130_hd";2013;3;2;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"wn_04";"2130_hd";"Westhoek";"Binnen";"Atlantic";"IV2017112815404525";2016-12-31;"2130_hd";2016;3;3;TRUE;TRUE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"wn_07";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000701";2008-07-09;"2190_mp";2008;3;1;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_07";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000702";2013-07-18;"2190_mp";2013;3;2;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_07";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017112911471962";2016-12-31;"2190_mp";2016;3;3;TRUE;TRUE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_06";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000699";2008-07-17;"2190_mp";2008;3;1;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_06";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000700";2013-08-20;"2190_mp";2013;3;2;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_06";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017112913282649";2016-12-31;"2190_mp";2016;3;3;TRUE;TRUE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_14";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000745";2007-09-07;"2190_mp";2007;2;1;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_14";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000746";2014-07-16;"2190_mp";2014;2;2;TRUE;TRUE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_15";"2130_hd";"Westhoek";"Binnen";"Atlantic";"IV2017100113000747";2007-09-07;"2130_hd";2007;2;1;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"wn_15";"2130_hd";"Westhoek";"Binnen";"Atlantic";"IV2017100113000748";2014-07-14;"2130_hd";2014;2;2;TRUE;TRUE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"wn_16";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000749";2008-07-17;"2190_mp";2008;3;1;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_16";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000750";2014-07-16;"2190_mp";2014;3;2;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_16";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017112114501093";2017-12-31;"2190_mp";2017;3;3;TRUE;TRUE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_03";"2130_hd";"Westhoek";"Binnen";"Atlantic";"IV2017100113000693";2007-08-28;"2130_hd";2007;2;1;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"wn_03";"2130_hd";"Westhoek";"Binnen";"Atlantic";"IV2017100113000694";2013-07-18;"2130_hd";2013;2;2;TRUE;TRUE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"wn_13";"2130_hd";"Westhoek";"Binnen";"Atlantic";"IV2017100113000743";2008-07-15;"2130_hd";2008;2;1;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"wn_13";"2130_hd";"Westhoek";"Binnen";"Atlantic";"IV2017100113000744";2013-07-29;"2130_hd";2013;2;2;TRUE;TRUE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"wn_12";"2130_hd";"Westhoek";"Binnen";"Atlantic";"IV2017100113000741";2008-05-14;"2130_hd";2008;2;1;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"wn_12";"2130_hd";"Westhoek";"Binnen";"Atlantic";"IV2017100113000742";2012-05-22;"2130_hd";2012;2;2;TRUE;TRUE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"wn_18";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000753";1998-06-26;"2190_mp";1998;9;1;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_18";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000754";2000-07-07;"2190_mp";2000;9;2;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_18";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000755";2002-07-29;"2190_mp";2002;9;3;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_18";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000756";2004-09-08;"2190_mp";2004;9;4;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_18";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000757";2006-08-16;"2190_mp";2006;9;5;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_18";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000758";2008-08-06;"2190_mp";2008;9;6;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_18";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000759";2012-07-04;"2190_mp";2012;9;7;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_18";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000760";2014-08-03;"2190_mp";2014;9;8;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_18";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000761";2015-07-28;"2190_mp";2015;9;9;TRUE;TRUE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_19";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000762";1998-07-07;"2190_mp";1998;7;1;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_19";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000763";2000-07-07;"2190_mp";2000;7;2;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_19";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000764";2002-07-29;"2190_mp";2002;7;3;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_19";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000765";2004-09-08;"2190_mp";2004;7;4;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_19";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000766";2006-08-11;"2190_mp";2006;7;5;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_19";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000767";2008-08-04;"2190_mp";2008;7;6;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_19";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000768";2014-07-16;"2190_mp";2014;7;7;TRUE;TRUE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_21";"2170";"Westhoek";"Binnen";"Atlantic";"IV2017100113000772";2007-09-07;"2170";2007;2;1;FALSE;FALSE;TRUE;1;6,88181818181818;6,88181818181818;1;7,57;7,57
"wn_21";"2170";"Westhoek";"Binnen";"Atlantic";"IV2017100113000773";2012-07-17;"2170";2012;2;2;TRUE;TRUE;TRUE;1;6,88181818181818;6,88181818181818;1;7,57;7,57
"wn_25";"2160";"Westhoek";"Binnen";"Atlantic";"IV2017100113000780";2007-07-06;"2160";2007;2;1;FALSE;FALSE;TRUE;1;15,1268292682927;15,1268292682927;1;19,38125;19,38125
"wn_25";"2160";"Westhoek";"Binnen";"Atlantic";"IV2017100113000781";2014-07-30;"2160";2014;2;2;TRUE;TRUE;TRUE;1;15,1268292682927;15,1268292682927;1;19,38125;19,38125
"wn_24";"2130_hd";"Westhoek";"Binnen";"Atlantic";"IV2017100113000778";2008-08-05;"2130_hd";2008;2;1;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"wn_24";"2130_hd";"Westhoek";"Binnen";"Atlantic";"IV2017100113000779";2013-07-30;"2130_hd";2013;2;2;TRUE;TRUE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"wn_28";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000786";2007-07-06;"2190_mp";2007;3;1;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_28";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113000787";2013-07-30;"2190_mp";2013;3;2;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_28";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017112113431630";2017-12-31;"2190_mp";2017;3;3;TRUE;TRUE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wn_29";"2160";"Westhoek";"Binnen";"Atlantic";"IV2017100113000788";2008-08-05;"2160";2008;1;1;TRUE;FALSE;FALSE;1;15,1268292682927;15,1268292682927;1;19,38125;19,38125
"wo_02";"2130_hd";"Westhoek";"Binnen";"Atlantic";"IV2017100113001007";2008-05-13;"2130_hd";2008;2;1;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"wo_02";"2130_hd";"Westhoek";"Binnen";"Atlantic";"IV2017100113001008";2012-05-16;"2130_hd";2012;2;2;TRUE;TRUE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"wn_26";"2130_hd";"Westhoek";"Binnen";"Atlantic";"IV2017100113000782";2007-07-06;"2130_hd";2007;2;1;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"wn_26";"2130_hd";"Westhoek";"Binnen";"Atlantic";"IV2017100113000783";2012-05-22;"2130_hd";2012;2;2;TRUE;TRUE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"ov_07";"2130_hd";"Oostvoorduinen";"Binnen";"Atlantic";"IV2017100113000612";2013-08-08;"2130_hd";2013;2;1;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"ov_07";"2130_hd";"Oostvoorduinen";"Binnen";"Atlantic";"IV2017112914154539";2016-12-31;"2130_hd";2016;2;2;TRUE;TRUE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"ov_08";"2190_mp";"Oostvoorduinen";"Binnen";"Atlantic";"IV2017100113000613";2014-06-20;"2190";2014;1;1;TRUE;TRUE;FALSE;1;1,41470588235294;1,41470588235294;1;1,924;1,924
"sd_02";"2160";"Simliduinen";"Binnen";"Atlantic";"IV2017100113000631";2013-08-08;"2160";2013;1;1;TRUE;TRUE;FALSE;1;15,1268292682927;15,1268292682927;1;19,38125;19,38125
"sd_03";"2190_mp";"Simliduinen";"Binnen";"Atlantic";"IV2017100113000632";2013-08-06;"2190_mp";2013;2;1;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"sd_03";"2190_mp";"Simliduinen";"Binnen";"Atlantic";"IV2017112710594170";2017-12-31;"2190_mp";2017;2;2;TRUE;TRUE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"sd_01";"2130_hd";"Simliduinen";"Binnen";"Atlantic";"IV2017100113000630";2013-05-29;"2130_hd";2013;1;1;TRUE;TRUE;FALSE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"wo_04";"2130_hd";"Westhoek";"Binnen";"Atlantic";"IV2017100113001011";2007-09-11;"2130_hd";2007;2;1;FALSE;FALSE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"wo_04";"2130_hd";"Westhoek";"Binnen";"Atlantic";"IV2017100113001012";2013-08-07;"2130_hd";2013;2;2;TRUE;TRUE;TRUE;1;3,91446540880503;3,91446540880503;1;6,16237623762376;6,16237623762376
"wo_03";"2160";"Westhoek";"Binnen";"Atlantic";"IV2017100113001009";2007-09-11;"2160";2007;2;1;FALSE;FALSE;TRUE;1;15,1268292682927;15,1268292682927;1;19,38125;19,38125
"wo_03";"2160";"Westhoek";"Binnen";"Atlantic";"IV2017100113001010";2013-08-07;"2160";2013;2;2;TRUE;TRUE;TRUE;1;15,1268292682927;15,1268292682927;1;19,38125;19,38125
"wz_24";"2160";"Westhoek";"Binnen";"Atlantic";"IV2017100113001139";2007-09-11;"2160";2007;2;1;FALSE;FALSE;TRUE;1;15,1268292682927;15,1268292682927;1;19,38125;19,38125
"wz_24";"2160";"Westhoek";"Binnen";"Atlantic";"IV2017100113001140";2012-07-23;"2160";2012;2;2;TRUE;TRUE;TRUE;1;15,1268292682927;15,1268292682927;1;19,38125;19,38125
"wz_15";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113001096";1997-09-04;"2190";1997;8;1;FALSE;FALSE;TRUE;1;1,41470588235294;1,41470588235294;1;1,924;1,924
"wz_15";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113001097";1998-02-26;"2190";1998;8;2;FALSE;FALSE;TRUE;1;1,41470588235294;1,41470588235294;1;1,924;1,924
"wz_15";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113001098";1998-06-10;"2190";1998;8;3;FALSE;FALSE;TRUE;1;1,41470588235294;1,41470588235294;1;1,924;1,924
"wz_15";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113001099";2000-06-19;"2190";2000;8;4;FALSE;FALSE;TRUE;1;1,41470588235294;1,41470588235294;1;1,924;1,924
"wz_15";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113001100";2002-07-29;"2190";2002;8;5;FALSE;FALSE;TRUE;1;1,41470588235294;1,41470588235294;1;1,924;1,924
"wz_15";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113001101";2004-08-03;"2190";2004;8;6;FALSE;FALSE;TRUE;1;1,41470588235294;1,41470588235294;1;1,924;1,924
"wz_15";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113001102";2006-07-06;"2190";2006;8;7;FALSE;FALSE;TRUE;1;1,41470588235294;1,41470588235294;1;1,924;1,924
"wz_15";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113001103";2014-07-03;"2190";2014;8;8;TRUE;TRUE;TRUE;1;1,41470588235294;1,41470588235294;1;1,924;1,924
"wz_14";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113001088";1997-08-26;"2190_mp";1997;8;1;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wz_14";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113001089";1998-02-26;"2190_mp";1998;8;2;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wz_14";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113001090";1998-06-12;"2190_mp";1998;8;3;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wz_14";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113001091";2000-06-19;"2190_mp";2000;8;4;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wz_14";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113001092";2002-07-29;"2190_mp";2002;8;5;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wz_14";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113001093";2004-08-13;"2190_mp";2004;8;6;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
"wz_14";"2190_mp";"Westhoek";"Binnen";"Atlantic";"IV2017100113001094";2006-07-04;"2190_mp";2006;8;7;FALSE;FALSE;TRUE;1;0,168181818181818;0,168181818181818;1;0,2;0,2
