"Meetnet";"Periode";"ID";"IDPlots";"Habitattype";"Habitatsubtype";"Phab";"Versie";"SBZH";"Regio";"PlotWeight";"StratumWeight";"WeightComb";"nGunstig";"nIndicatoren";"n_zb_Ongunstig";"AandeelGunstig";"Status_habitatvlek"
"VBI";2;"VBI297103_2";"297103";"9130";"9130";100;"Versie 3";"Binnen";"Atlantic";1;1,18965517241379;1;9;10;0;90;1
"VBI";2;"VBI297104_2";"297104";"9130";"9130";100;"Versie 2.0";"Binnen";"Atlantic";1;1,18965517241379;1;7;10;0;70;1
"VBI";2;"VBI297104_2";"297104";"9130";"9130";100;"Versie 3";"Binnen";"Atlantic";1;1,18965517241379;1;9;10;0;90;1
"VBI";2;"VBI298100_2";"298100";"9130";"9130";100;"Versie 2.0";"Binnen";"Atlantic";1;1,18965517241379;1;7;10;1;70;0
"VBI";2;"VBI298100_2";"298100";"9130";"9130";100;"Versie 3";"Binnen";"Atlantic";1;1,18965517241379;1;8;10;0;80;1
"VBI";2;"VBI303012_2";"303012";"91E0";"91E0_va";100;"Versie 2.0";"Buiten";"Atlantic";0,85;106,804761904762;1,71896076026977;3;10;3;30;0
"VBI";2;"VBI303012_2";"303012";"91E0";"91E0_va";100;"Versie 3";"Buiten";"Atlantic";0,85;106,804761904762;1,71896076026977;3;10;4;30;0
"VBI";2;"VBI303039_2";"303039";"91E0";"91E0_vn";100;"Versie 2.0";"Buiten";"Atlantic";0,97;59,7625;0,97;3;10;3;30;0
"VBI";2;"VBI303039_2";"303039";"91E0";"91E0_vn";100;"Versie 3";"Buiten";"Atlantic";0,97;59,7625;0,97;2;10;4;20;0
"VBI";2;"VBI303045_2";"303045";"91E0";"91E0_va";70;"Versie 2.0";"Buiten";"Atlantic";1;106,804761904762;2,02230677678797;5;10;3;50;0
"VBI";2;"VBI303045_2";"303045";"91E0";"91E0_va";70;"Versie 3";"Buiten";"Atlantic";1;106,804761904762;2,02230677678797;5;10;3;50;0
"VBI";2;"VBI304023_2";"304023";"91E0";"91E0_vm";80;"Versie 2.0";"Binnen";"Atlantic";1;68,8035714285714;1;8;10;2;80;0
"VBI";2;"VBI304023_2";"304023";"91E0";"91E0_vm";80;"Versie 3";"Binnen";"Atlantic";1;68,8035714285714;1;7;10;2;70;0
"VBI";2;"VBI304044_2";"304044";"91E0";"91E0_vn";100;"Versie 2.0";"Buiten";"Atlantic";0,93;59,7625;0,93;5;10;2;50;0
"VBI";2;"VBI304044_2";"304044";"91E0";"91E0_vn";100;"Versie 3";"Buiten";"Atlantic";0,93;59,7625;0,93;3;10;3;30;0
"VBI";2;"VBI304082_2";"304082";"91E0";"91E0_vn";100;"Versie 2.0";"Buiten";"Atlantic";0,93;59,7625;0,93;6;10;2;60;0
"VBI";2;"VBI304082_2";"304082";"91E0";"91E0_vn";100;"Versie 3";"Buiten";"Atlantic";0,93;59,7625;0,93;5;10;3;50;0
"VBI";2;"VBI304146_2";"304146";"91E0";"91E0_vn";70;"Versie 2.0";"Buiten";"Atlantic";1;59,7625;1;6;10;2;60;0
"VBI";2;"VBI304146_2";"304146";"91E0";"91E0_vn";70;"Versie 3";"Buiten";"Atlantic";1;59,7625;1;5;10;3;50;0
"VBI";2;"VBI306012_2";"306012";"9130";"9130";100;"Versie 2.0";"Buiten";"Atlantic";1;12,5555555555556;10,5539452495974;5;10;1;50;0
"VBI";2;"VBI306012_2";"306012";"9130";"9130";100;"Versie 3";"Buiten";"Atlantic";1;12,5555555555556;10,5539452495974;5;10;2;50;0
"VBI";2;"VBI306081_2";"306081";"9120";"9120";70;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;6;11;1;54,5454545454545;0
"VBI";2;"VBI306081_2";"306081";"9120";"9120";70;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;5;10;2;50;0
"VBI";2;"VBI306098_2";"306098";"9130";"9130";100;"Versie 2.0";"Binnen";"Atlantic";0,71;1,18965517241379;0,71;6;10;2;60;0
"VBI";2;"VBI306098_2";"306098";"9130";"9130";100;"Versie 3";"Binnen";"Atlantic";0,71;1,18965517241379;0,71;8;10;1;80;0
"VBI";2;"VBI307014_2";"307014";"91E0";"91E0_vn";100;"Versie 2.0";"Buiten";"Atlantic";0,8;59,7625;0,8;6;10;2;60;0
"VBI";2;"VBI307014_2";"307014";"91E0";"91E0_vn";100;"Versie 3";"Buiten";"Atlantic";0,8;59,7625;0,8;5;10;2;50;0
"VBI";2;"VBI307038_2";"307038";"91E0";"91E0_vn";100;"Versie 2.0";"Buiten";"Atlantic";0,97;59,7625;0,97;7;10;1;70;0
"VBI";2;"VBI307038_2";"307038";"91E0";"91E0_vn";100;"Versie 3";"Buiten";"Atlantic";0,97;59,7625;0,97;5;10;2;50;0
"VBI";2;"VBI307058_2";"307058";"91E0";"91E0_vn";100;"Versie 2.0";"Buiten";"Atlantic";1;59,7625;1;4;10;2;40;0
"VBI";2;"VBI307058_2";"307058";"91E0";"91E0_vn";100;"Versie 3";"Buiten";"Atlantic";1;59,7625;1;4;10;2;40;0
"VBI";2;"VBI307086_2";"307086";"9130";"9130";100;"Versie 2.0";"Binnen";"Atlantic";0,78;1,18965517241379;0,78;6;10;0;60;1
"VBI";2;"VBI307086_2";"307086";"9130";"9130";100;"Versie 3";"Binnen";"Atlantic";0,78;1,18965517241379;0,78;7;10;0;70;1
"VBI";2;"VBI307105_2";"307105";"91E0";"91E0_vn";100;"Versie 2.0";"Binnen";"Atlantic";0,92;124,157142857143;1,91130845310306;3;10;3;30;0
"VBI";2;"VBI307105_2";"307105";"91E0";"91E0_vn";100;"Versie 3";"Binnen";"Atlantic";0,92;124,157142857143;1,91130845310306;4;10;3;40;0
"VBI";2;"VBI307113_2";"307113";"9130";"9130";100;"Versie 2.0";"Binnen";"Atlantic";1;1,18965517241379;1;6;10;1;60;0
"VBI";2;"VBI307113_2";"307113";"9130";"9130";100;"Versie 3";"Binnen";"Atlantic";1;1,18965517241379;1;9;10;0;90;1
"VBI";2;"VBI307122_2";"307122";"9130";"9130";70;"Versie 2.0";"Binnen";"Atlantic";1;1,18965517241379;1;7;10;1;70;0
"VBI";2;"VBI307122_2";"307122";"9130";"9130";70;"Versie 3";"Binnen";"Atlantic";1;1,18965517241379;1;7;10;1;70;0
"VBI";2;"VBI308014_2";"308014";"91E0";"91E0_va";100;"Versie 2.0";"Binnen";"Atlantic";0,81;52,8133333333333;0,81;8;10;1;80;0
"VBI";2;"VBI308014_2";"308014";"91E0";"91E0_va";100;"Versie 3";"Binnen";"Atlantic";0,81;52,8133333333333;0,81;9;10;1;90;0
"VBI";2;"VBI308015_2";"308015";"9130";"9130";100;"Versie 2.0";"Binnen";"Atlantic";1;1,18965517241379;1;7;10;1;70;0
"VBI";2;"VBI308015_2";"308015";"9130";"9130";100;"Versie 3";"Binnen";"Atlantic";1;1,18965517241379;1;10;10;0;100;1
"VBI";2;"VBI308023_2";"308023";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;8;11;1;72,7272727272727;0
"VBI";2;"VBI308023_2";"308023";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;7;10;1;70;0
"VBI";2;"VBI308069_2";"308069";"91E0";"91E0_va";100;"Versie 2.0";"Buiten";"Atlantic";0,69;106,804761904762;1,3953916759837;7;10;1;70;0
"VBI";2;"VBI308069_2";"308069";"91E0";"91E0_va";100;"Versie 3";"Buiten";"Atlantic";0,69;106,804761904762;1,3953916759837;7;10;1;70;0
"VBI";2;"VBI308077_2";"308077";"91E0";"91E0_vc";100;"Versie 2.0";"Buiten";"Atlantic";0,86;18,47;1,17777063766683;5;9;1;55,5555555555556;0
"VBI";2;"VBI308077_2";"308077";"91E0";"91E0_vc";100;"Versie 3";"Buiten";"Atlantic";0,86;18,47;1,17777063766683;7;10;2;70;0
"VBI";2;"VBI308093_2";"308093";"9120";"9120";100;"Versie 2.0";"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202;8;11;1;72,7272727272727;0
"VBI";2;"VBI308093_2";"308093";"9120";"9120";100;"Versie 3";"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202;8;10;1;80;0
"VBI";2;"VBI308110_2";"308110";"91E0";"91E0_va";70;"Versie 2.0";"Buiten";"Atlantic";0,64;106,804761904762;1,2942763371443;5;10;3;50;0
"VBI";2;"VBI308110_2";"308110";"91E0";"91E0_va";70;"Versie 3";"Buiten";"Atlantic";0,64;106,804761904762;1,2942763371443;4;10;3;40;0
"VBI";2;"VBI311027_2";"311027";"91E0";"91E0_vc";100;"Versie 2.0";"Buiten";"Atlantic";1;18,47;1,36950074147306;6;9;0;66,6666666666667;1
"VBI";2;"VBI311027_2";"311027";"91E0";"91E0_vc";100;"Versie 3";"Buiten";"Atlantic";1;18,47;1,36950074147306;5;10;2;50;0
"VBI";2;"VBI311074_2";"311074";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;8;11;0;72,7272727272727;1
"VBI";2;"VBI311074_2";"311074";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;9;10;0;90;1
"VBI";2;"VBI314072_2";"314072";"9120";"9120";100;"Versie 2.0";"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202;7;11;1;63,6363636363636;0
"VBI";2;"VBI314072_2";"314072";"9120";"9120";100;"Versie 3";"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202;7;10;1;70;0
"VBI";2;"VBI314079_2";"314079";"9120";"9120";100;"Versie 2.0";"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202;6;11;2;54,5454545454545;0
"VBI";2;"VBI314079_2";"314079";"9120";"9120";100;"Versie 3";"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202;5;10;2;50;0
"VBI";2;"VBI314080_2";"314080";"9120";"9120";100;"Versie 2.0";"Buiten";"Atlantic";0,36;66,6438016528926;0,391171637272326;6;11;1;54,5454545454545;0
"VBI";2;"VBI314080_2";"314080";"9120";"9120";100;"Versie 3";"Buiten";"Atlantic";0,36;66,6438016528926;0,391171637272326;6;10;1;60;0
"VBI";2;"VBI314092_2";"314092";"9120";"9120";100;"Versie 2.0";"Buiten";"Atlantic";0,97;66,6438016528926;1,05399024487266;5;11;2;45,4545454545455;0
"VBI";2;"VBI314092_2";"314092";"9120";"9120";100;"Versie 3";"Buiten";"Atlantic";0,97;66,6438016528926;1,05399024487266;5;10;2;50;0
"VBI";2;"VBI314151_2";"314151";"9120";"9120";100;"Versie 2.0";"Buiten";"Atlantic";0,99;66,6438016528926;1,0757220024989;5;11;2;45,4545454545455;0
"VBI";2;"VBI314151_2";"314151";"9120";"9120";100;"Versie 3";"Buiten";"Atlantic";0,99;66,6438016528926;1,0757220024989;5;10;2;50;0
"VBI";2;"VBI314152_2";"314152";"9120";"9120";100;"Versie 2.0";"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202;9;11;0;81,8181818181818;1
"VBI";2;"VBI314152_2";"314152";"9120";"9120";100;"Versie 3";"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202;8;10;0;80;1
"VBI";2;"VBI314159_2";"314159";"9120";"9120";100;"Versie 2.0";"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202;9;11;0;81,8181818181818;1
"VBI";2;"VBI314159_2";"314159";"9120";"9120";100;"Versie 3";"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202;9;10;0;90;1
"VBI";2;"VBI316065_2";"316065";"91E0";"91E0_va";60;"Versie 2.0";"Binnen";"Atlantic";0,8;52,8133333333333;0,8;4;10;3;40;0
"VBI";2;"VBI316065_2";"316065";"91E0";"91E0_va";60;"Versie 3";"Binnen";"Atlantic";0,8;52,8133333333333;0,8;6;10;3;60;0
"VBI";2;"VBI316066_2";"316066";"91E0";"91E0_va";95;"Versie 2.0";"Binnen";"Atlantic";0,67;52,8133333333333;0,67;4;10;3;40;0
"VBI";2;"VBI316066_2";"316066";"91E0";"91E0_va";95;"Versie 3";"Binnen";"Atlantic";0,67;52,8133333333333;0,67;3;10;3;30;0
"VBI";2;"VBI316105_2";"316105";"91E0";"91E0_va";100;"Versie 2.0";"Buiten";"Atlantic";1;106,804761904762;2,02230677678797;4;10;2;40;0
"VBI";2;"VBI316105_2";"316105";"91E0";"91E0_va";100;"Versie 3";"Buiten";"Atlantic";1;106,804761904762;2,02230677678797;4;10;2;40;0
"VBI";2;"VBI317088_2";"317088";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;10;11;0;90,9090909090909;1
"VBI";2;"VBI317088_2";"317088";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;8;10;1;80;0
"VBI";2;"VBI317090_2";"317090";"9120";"9120";100;"Versie 2.0";"Buiten";"Atlantic";0,91;66,6438016528926;0,988794971993935;7;11;2;63,6363636363636;0
"VBI";2;"VBI317090_2";"317090";"9120";"9120";100;"Versie 3";"Buiten";"Atlantic";0,91;66,6438016528926;0,988794971993935;7;10;2;70;0
"VBI";2;"VBI317095_2";"317095";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;8;11;0;72,7272727272727;1
"VBI";2;"VBI317095_2";"317095";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;8;10;0;80;1
"VBI";2;"VBI317102_2";"317102";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;7;11;1;63,6363636363636;0
"VBI";2;"VBI317102_2";"317102";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;6;10;1;60;0
"VBI";2;"VBI317103_2";"317103";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;8;11;0;72,7272727272727;1
"VBI";2;"VBI317103_2";"317103";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;8;10;0;80;1
"VBI";2;"VBI317104_2";"317104";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;10;11;0;90,9090909090909;1
"VBI";2;"VBI317104_2";"317104";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;9;10;0;90;1
"VBI";2;"VBI317105_2";"317105";"9120";"9120";100;"Versie 2.0";"Buiten";"Atlantic";0,39;66,6438016528926;0,423769273711686;6;11;2;54,5454545454545;0
"VBI";2;"VBI317105_2";"317105";"9120";"9120";100;"Versie 3";"Buiten";"Atlantic";0,39;66,6438016528926;0,423769273711686;5;10;2;50;0
"VBI";2;"VBI317106_2";"317106";"9120";"9120";80;"Versie 2.0";"Buiten";"Atlantic";0,97;66,6438016528926;1,05399024487266;8;11;1;72,7272727272727;0
"VBI";2;"VBI317106_2";"317106";"9120";"9120";80;"Versie 3";"Buiten";"Atlantic";0,97;66,6438016528926;1,05399024487266;8;10;1;80;0
"VBI";2;"VBI317110_2";"317110";"9130";"9130";100;"Versie 2.0";"Binnen";"Atlantic";1;1,18965517241379;1;6;10;1;60;0
"VBI";2;"VBI317110_2";"317110";"9130";"9130";100;"Versie 3";"Binnen";"Atlantic";1;1,18965517241379;1;6;10;1;60;0
"VBI";2;"VBI317111_2";"317111";"9120";"9120";70;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;9;11;0;81,8181818181818;1
"VBI";2;"VBI317111_2";"317111";"9120";"9120";70;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;8;10;0;80;1
"VBI";2;"VBI317112_2";"317112";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;9;11;0;81,8181818181818;1
"VBI";2;"VBI317112_2";"317112";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;9;10;0;90;1
"VBI";2;"VBI317119_2";"317119";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;10;11;0;90,9090909090909;1
"VBI";2;"VBI317119_2";"317119";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;9;10;0;90;1
"VBI";2;"VBI317120_2";"317120";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;9;11;0;81,8181818181818;1
"VBI";2;"VBI317120_2";"317120";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;7;10;1;70;0
"VBI";2;"VBI317126_2";"317126";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;8;11;0;72,7272727272727;1
"VBI";2;"VBI317126_2";"317126";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;8;10;0;80;1
"VBI";2;"VBI317127_2";"317127";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;8;11;0;72,7272727272727;1
"VBI";2;"VBI317127_2";"317127";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;7;10;0;70;1
"VBI";2;"VBI317128_2";"317128";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;7;11;0;63,6363636363636;1
"VBI";2;"VBI317128_2";"317128";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;7;10;0;70;1
"VBI";2;"VBI317135_2";"317135";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;8;11;0;72,7272727272727;1
"VBI";2;"VBI317135_2";"317135";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;6;10;1;60;0
"VBI";2;"VBI317136_2";"317136";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";0,95;61,3330985915493;0,95;9;11;0;81,8181818181818;1
"VBI";2;"VBI317136_2";"317136";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";0,95;61,3330985915493;0,95;8;10;1;80;0
"VBI";2;"VBI317143_2";"317143";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;8;11;0;72,7272727272727;1
"VBI";2;"VBI317143_2";"317143";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;7;10;1;70;0
"VBI";2;"VBI317144_2";"317144";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";0,89;61,3330985915493;0,89;8;11;0;72,7272727272727;1
"VBI";2;"VBI317144_2";"317144";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";0,89;61,3330985915493;0,89;7;10;1;70;0
"VBI";2;"VBI317155_2";"317155";"9120";"9120";70;"Versie 2.0";"Buiten";"Atlantic";0,68;66,6438016528926;0,738879759292171;6;11;2;54,5454545454545;0
"VBI";2;"VBI317155_2";"317155";"9120";"9120";70;"Versie 3";"Buiten";"Atlantic";0,68;66,6438016528926;0,738879759292171;6;10;2;60;0
"VBI";2;"VBI318004_2";"318004";"9120";"9120";100;"Versie 2.0";"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202;7;11;1;63,6363636363636;0
"VBI";2;"VBI318004_2";"318004";"9120";"9120";100;"Versie 3";"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202;7;10;1;70;0
"VBI";2;"VBI318011_2";"318011";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";0,96;61,3330985915493;0,96;8;11;0;72,7272727272727;1
"VBI";2;"VBI318011_2";"318011";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";0,96;61,3330985915493;0,96;8;10;0;80;1
"VBI";2;"VBI318012_2";"318012";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";0,9;61,3330985915493;0,9;9;11;0;81,8181818181818;1
"VBI";2;"VBI318012_2";"318012";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";0,9;61,3330985915493;0,9;9;10;0;90;1
"VBI";2;"VBI318015_2";"318015";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;8;11;0;72,7272727272727;1
"VBI";2;"VBI318015_2";"318015";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;8;10;0;80;1
"VBI";2;"VBI318019_2";"318019";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";0,93;61,3330985915493;0,93;9;11;0;81,8181818181818;1
"VBI";2;"VBI318019_2";"318019";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";0,93;61,3330985915493;0,93;9;10;0;90;1
"VBI";2;"VBI318022_2";"318022";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;9;11;0;81,8181818181818;1
"VBI";2;"VBI318022_2";"318022";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;8;10;0;80;1
"VBI";2;"VBI318027_2";"318027";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;8;11;0;72,7272727272727;1
"VBI";2;"VBI318027_2";"318027";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;8;10;0;80;1
"VBI";2;"VBI318028_2";"318028";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;9;11;0;81,8181818181818;1
"VBI";2;"VBI318028_2";"318028";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;8;10;0;80;1
"VBI";2;"VBI318029_2";"318029";"9120";"9120";70;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;8;11;0;72,7272727272727;1
"VBI";2;"VBI318029_2";"318029";"9120";"9120";70;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;7;10;0;70;1
"VBI";2;"VBI318030_2";"318030";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";0,59;61,3330985915493;0,59;8;11;0;72,7272727272727;1
"VBI";2;"VBI318030_2";"318030";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";0,59;61,3330985915493;0,59;5;10;1;50;0
"VBI";2;"VBI318035_2";"318035";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;7;11;0;63,6363636363636;1
"VBI";2;"VBI318035_2";"318035";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;7;10;0;70;1
"VBI";2;"VBI318036_2";"318036";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;7;11;1;63,6363636363636;0
"VBI";2;"VBI318036_2";"318036";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;6;10;1;60;0
"VBI";2;"VBI318037_2";"318037";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;5;11;1;45,4545454545455;0
"VBI";2;"VBI318037_2";"318037";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;4;10;1;40;0
"VBI";2;"VBI318038_2";"318038";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;8;11;1;72,7272727272727;0
"VBI";2;"VBI318038_2";"318038";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;8;10;1;80;0
"VBI";2;"VBI318039_2";"318039";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;8;11;0;72,7272727272727;1
"VBI";2;"VBI318039_2";"318039";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;8;10;0;80;1
"VBI";2;"VBI318044_2";"318044";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;9;11;0;81,8181818181818;1
"VBI";2;"VBI318044_2";"318044";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;7;10;1;70;0
"VBI";2;"VBI318077_2";"318077";"9120";"9120";100;"Versie 2.0";"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202;6;11;3;54,5454545454545;0
"VBI";2;"VBI318077_2";"318077";"9120";"9120";100;"Versie 3";"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202;6;10;3;60;0
"VBI";2;"VBI318081_2";"318081";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;8;11;0;72,7272727272727;1
"VBI";2;"VBI318081_2";"318081";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;8;10;0;80;1
"VBI";2;"VBI318082_2";"318082";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;7;11;0;63,6363636363636;1
"VBI";2;"VBI318082_2";"318082";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;7;10;0;70;1
"VBI";2;"VBI318089_2";"318089";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;7;11;2;63,6363636363636;0
"VBI";2;"VBI318089_2";"318089";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;6;10;2;60;0
"VBI";2;"VBI318090_2";"318090";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;11;11;0;100;1
"VBI";2;"VBI318090_2";"318090";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;10;10;0;100;1
"VBI";2;"VBI318092_2";"318092";"9120";"9120";100;"Versie 2.0";"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202;7;11;2;63,6363636363636;0
"VBI";2;"VBI318092_2";"318092";"9120";"9120";100;"Versie 3";"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202;6;10;2;60;0
"VBI";2;"VBI318097_2";"318097";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;8;11;0;72,7272727272727;1
"VBI";2;"VBI318097_2";"318097";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;8;10;0;80;1
"VBI";2;"VBI318098_2";"318098";"91E0";"91E0_vn";100;"Versie 2.0";"Buiten";"Atlantic";1;59,7625;1;6;10;2;60;0
"VBI";2;"VBI318098_2";"318098";"91E0";"91E0_vn";100;"Versie 3";"Buiten";"Atlantic";1;59,7625;1;5;10;2;50;0
"VBI";2;"VBI318103_2";"318103";"9120";"9120";100;"Versie 2.0";"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202;6;11;2;54,5454545454545;0
"VBI";2;"VBI318103_2";"318103";"9120";"9120";100;"Versie 3";"Buiten";"Atlantic";1;66,6438016528926;1,08658788131202;6;10;2;60;0
"VBI";2;"VBI318106_2";"318106";"9120";"9120";100;"Versie 2.0";"Buiten";"Atlantic";0,64;66,6438016528926;0,69541624403969;8;11;0;72,7272727272727;1
"VBI";2;"VBI318106_2";"318106";"9120";"9120";100;"Versie 3";"Buiten";"Atlantic";0,64;66,6438016528926;0,69541624403969;7;10;0;70;1
"VBI";2;"VBI318114_2";"318114";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;9;11;0;81,8181818181818;1
"VBI";2;"VBI318114_2";"318114";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;9;10;0;90;1
"VBI";2;"VBI318121_2";"318121";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;9;11;0;81,8181818181818;1
"VBI";2;"VBI318121_2";"318121";"9120";"9120";100;"Versie 3";"Binnen";"Atlantic";1;61,3330985915493;1;7;10;1;70;0
"VBI";2;"VBI318122_2";"318122";"9120";"9120";100;"Versie 2.0";"Binnen";"Atlantic";1;61,3330985915493;1;6;11;1;54,5454545454545;0
