"Meetnet";"Periode";"ID";"IDPlots";"Habitattype";"Habitatsubtype";"Phab";"Versie";"Criterium";"Indicator";"Belang";"Status_indicator";"SBZH";"Regio";"PlotWeight";"StratumWeight";"WeightComb"
"VBI";2;"VBI88144_2";88144;"91E0";"91E0_vm";100;"Versie 3";"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur";"b";NA;"Binnen";"Atlantic";0,87;68,8035714285714;0,87
"VBI";2;"VBI88144_2";88144;"91E0";"91E0_vm";100;"Versie 3";"Structuur";"minimum structuurareaal";"zb";FALSE;"Binnen";"Atlantic";0,87;68,8035714285714;0,87
"VBI";2;"VBI88144_2";88144;"91E0";"91E0_vm";100;"Versie 3";"Structuur";"verticale structuur";"b";TRUE;"Binnen";"Atlantic";0,87;68,8035714285714;0,87
"VBI";2;"VBI88144_2";88144;"91E0";"91E0_vm";100;"Versie 3";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";FALSE;"Binnen";"Atlantic";0,87;68,8035714285714;0,87
"VBI";2;"VBI88144_2";88144;"91E0";"91E0_vm";100;"Versie 3";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";FALSE;"Binnen";"Atlantic";0,87;68,8035714285714;0,87
"VBI";2;"VBI88144_2";88144;"91E0";"91E0_vm";100;"Versie 3";"Verstoring";"invasieve exoten van de boom- en struiklaag";"b";TRUE;"Binnen";"Atlantic";0,87;68,8035714285714;0,87
"VBI";2;"VBI88144_2";88144;"91E0";"91E0_vm";100;"Versie 3";"Verstoring";"invasieve exoten van de kruidlaag";"zb";TRUE;"Binnen";"Atlantic";0,87;68,8035714285714;0,87
"VBI";2;"VBI88144_2";88144;"91E0";"91E0_vm";100;"Versie 3";"Verstoring";"verruiging";"zb";TRUE;"Binnen";"Atlantic";0,87;68,8035714285714;0,87
"VBI";2;"VBI88155_2";88155;"9190";"9190";100;"Versie 2.0";"Structuur";"aandeel dood hout";"b";TRUE;"Binnen";"Atlantic";0,76;57,19;0,76
"VBI";2;"VBI88155_2";88155;"9190";"9190";100;"Versie 2.0";"Structuur";"bosconstantie";"zb";FALSE;"Binnen";"Atlantic";0,76;57,19;0,76
"VBI";2;"VBI88155_2";88155;"9190";"9190";100;"Versie 2.0";"Structuur";"hoeveelheid dik dood hout";"zb";FALSE;"Binnen";"Atlantic";0,76;57,19;0,76
"VBI";2;"VBI88155_2";88155;"9190";"9190";100;"Versie 2.0";"Structuur";"horizontale structuur - groeiklassen";"b";FALSE;"Binnen";"Atlantic";0,76;57,19;0,76
"VBI";2;"VBI88155_2";88155;"9190";"9190";100;"Versie 2.0";"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur";"b";NA;"Binnen";"Atlantic";0,76;57,19;0,76
"VBI";2;"VBI88155_2";88155;"9190";"9190";100;"Versie 2.0";"Structuur";"minimum structuurareaal";"zb";FALSE;"Binnen";"Atlantic";0,76;57,19;0,76
"VBI";2;"VBI88155_2";88155;"9190";"9190";100;"Versie 2.0";"Structuur";"verticale structuur";"b";TRUE;"Binnen";"Atlantic";0,76;57,19;0,76
"VBI";2;"VBI88155_2";88155;"9190";"9190";100;"Versie 2.0";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";TRUE;"Binnen";"Atlantic";0,76;57,19;0,76
"VBI";2;"VBI88155_2";88155;"9190";"9190";100;"Versie 2.0";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";FALSE;"Binnen";"Atlantic";0,76;57,19;0,76
"VBI";2;"VBI88155_2";88155;"9190";"9190";100;"Versie 2.0";"Verstoring";"invasieve exoten";"b";TRUE;"Binnen";"Atlantic";0,76;57,19;0,76
"VBI";2;"VBI88155_2";88155;"9190";"9190";100;"Versie 2.0";"Verstoring";"ruderalisering";"zb";TRUE;"Binnen";"Atlantic";0,76;57,19;0,76
"VBI";2;"VBI88155_2";88155;"9190";"9190";100;"Versie 2.0";"Verstoring";"vergrassing";"zb";TRUE;"Binnen";"Atlantic";0,76;57,19;0,76
"VBI";2;"VBI88155_2";88155;"9190";"9190";100;"Versie 2.0";"Verstoring";"verruiging";"zb";TRUE;"Binnen";"Atlantic";0,76;57,19;0,76
"VBI";2;"VBI88155_2";88155;"9190";"9190";100;"Versie 3";"Structuur";"aandeel dood hout";"b";TRUE;"Binnen";"Atlantic";0,76;57,19;0,76
"VBI";2;"VBI88155_2";88155;"9190";"9190";100;"Versie 3";"Structuur";"bosconstantie";"zb";FALSE;"Binnen";"Atlantic";0,76;57,19;0,76
"VBI";2;"VBI88155_2";88155;"9190";"9190";100;"Versie 3";"Structuur";"hoeveelheid dik dood hout";"zb";FALSE;"Binnen";"Atlantic";0,76;57,19;0,76
"VBI";2;"VBI88155_2";88155;"9190";"9190";100;"Versie 3";"Structuur";"horizontale structuur - groeiklassen";"b";TRUE;"Binnen";"Atlantic";0,76;57,19;0,76
"VBI";2;"VBI88155_2";88155;"9190";"9190";100;"Versie 3";"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur";"b";NA;"Binnen";"Atlantic";0,76;57,19;0,76
"VBI";2;"VBI88155_2";88155;"9190";"9190";100;"Versie 3";"Structuur";"minimum structuurareaal";"zb";FALSE;"Binnen";"Atlantic";0,76;57,19;0,76
"VBI";2;"VBI88155_2";88155;"9190";"9190";100;"Versie 3";"Structuur";"verticale structuur";"b";TRUE;"Binnen";"Atlantic";0,76;57,19;0,76
"VBI";2;"VBI88155_2";88155;"9190";"9190";100;"Versie 3";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";TRUE;"Binnen";"Atlantic";0,76;57,19;0,76
"VBI";2;"VBI88155_2";88155;"9190";"9190";100;"Versie 3";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";TRUE;"Binnen";"Atlantic";0,76;57,19;0,76
"VBI";2;"VBI88155_2";88155;"9190";"9190";100;"Versie 3";"Verstoring";"invasieve exoten van de boom- en struiklaag";"b";TRUE;"Binnen";"Atlantic";0,76;57,19;0,76
"VBI";2;"VBI88155_2";88155;"9190";"9190";100;"Versie 3";"Verstoring";"invasieve exoten van de kruidlaag";"zb";TRUE;"Binnen";"Atlantic";0,76;57,19;0,76
"VBI";2;"VBI88155_2";88155;"9190";"9190";100;"Versie 3";"Verstoring";"verruiging";"zb";FALSE;"Binnen";"Atlantic";0,76;57,19;0,76
"VBI";2;"VBI88156_2";88156;"91E0";"91E0_vm";100;"Versie 2.0";"Structuur";"aandeel dood hout";"b";FALSE;"Binnen";"Atlantic";1;68,8035714285714;1
"VBI";2;"VBI88156_2";88156;"91E0";"91E0_vm";100;"Versie 2.0";"Structuur";"bosconstantie";"zb";FALSE;"Binnen";"Atlantic";1;68,8035714285714;1
"VBI";2;"VBI88156_2";88156;"91E0";"91E0_vm";100;"Versie 2.0";"Structuur";"hoeveelheid dik dood hout";"zb";FALSE;"Binnen";"Atlantic";1;68,8035714285714;1
"VBI";2;"VBI88156_2";88156;"91E0";"91E0_vm";100;"Versie 2.0";"Structuur";"horizontale structuur - groeiklassen";"b";FALSE;"Binnen";"Atlantic";1;68,8035714285714;1
"VBI";2;"VBI88156_2";88156;"91E0";"91E0_vm";100;"Versie 2.0";"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur";"b";NA;"Binnen";"Atlantic";1;68,8035714285714;1
"VBI";2;"VBI88156_2";88156;"91E0";"91E0_vm";100;"Versie 2.0";"Structuur";"minimum structuurareaal";"zb";TRUE;"Binnen";"Atlantic";1;68,8035714285714;1
"VBI";2;"VBI88156_2";88156;"91E0";"91E0_vm";100;"Versie 2.0";"Structuur";"verticale structuur";"b";TRUE;"Binnen";"Atlantic";1;68,8035714285714;1
"VBI";2;"VBI88156_2";88156;"91E0";"91E0_vm";100;"Versie 2.0";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";TRUE;"Binnen";"Atlantic";1;68,8035714285714;1
"VBI";2;"VBI88156_2";88156;"91E0";"91E0_vm";100;"Versie 2.0";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";FALSE;"Binnen";"Atlantic";1;68,8035714285714;1
"VBI";2;"VBI88156_2";88156;"91E0";"91E0_vm";100;"Versie 2.0";"Verstoring";"invasieve exoten";"b";FALSE;"Binnen";"Atlantic";1;68,8035714285714;1
"VBI";2;"VBI88156_2";88156;"91E0";"91E0_vm";100;"Versie 2.0";"Verstoring";"ruderalisering";"zb";TRUE;"Binnen";"Atlantic";1;68,8035714285714;1
"VBI";2;"VBI88156_2";88156;"91E0";"91E0_vm";100;"Versie 2.0";"Verstoring";"verruiging";"zb";TRUE;"Binnen";"Atlantic";1;68,8035714285714;1
"VBI";2;"VBI88156_2";88156;"91E0";"91E0_vm";100;"Versie 3";"Structuur";"aandeel dood hout";"b";FALSE;"Binnen";"Atlantic";1;68,8035714285714;1
"VBI";2;"VBI88156_2";88156;"91E0";"91E0_vm";100;"Versie 3";"Structuur";"bosconstantie";"zb";FALSE;"Binnen";"Atlantic";1;68,8035714285714;1
"VBI";2;"VBI88156_2";88156;"91E0";"91E0_vm";100;"Versie 3";"Structuur";"hoeveelheid dik dood hout";"zb";FALSE;"Binnen";"Atlantic";1;68,8035714285714;1
"VBI";2;"VBI88156_2";88156;"91E0";"91E0_vm";100;"Versie 3";"Structuur";"horizontale structuur - groeiklassen";"b";TRUE;"Binnen";"Atlantic";1;68,8035714285714;1
"VBI";2;"VBI88156_2";88156;"91E0";"91E0_vm";100;"Versie 3";"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur";"b";NA;"Binnen";"Atlantic";1;68,8035714285714;1
"VBI";2;"VBI88156_2";88156;"91E0";"91E0_vm";100;"Versie 3";"Structuur";"minimum structuurareaal";"zb";TRUE;"Binnen";"Atlantic";1;68,8035714285714;1
"VBI";2;"VBI88156_2";88156;"91E0";"91E0_vm";100;"Versie 3";"Structuur";"verticale structuur";"b";TRUE;"Binnen";"Atlantic";1;68,8035714285714;1
"VBI";2;"VBI88156_2";88156;"91E0";"91E0_vm";100;"Versie 3";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";TRUE;"Binnen";"Atlantic";1;68,8035714285714;1
"VBI";2;"VBI88156_2";88156;"91E0";"91E0_vm";100;"Versie 3";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";FALSE;"Binnen";"Atlantic";1;68,8035714285714;1
"VBI";2;"VBI88156_2";88156;"91E0";"91E0_vm";100;"Versie 3";"Verstoring";"invasieve exoten van de boom- en struiklaag";"b";FALSE;"Binnen";"Atlantic";1;68,8035714285714;1
"VBI";2;"VBI88156_2";88156;"91E0";"91E0_vm";100;"Versie 3";"Verstoring";"invasieve exoten van de kruidlaag";"zb";TRUE;"Binnen";"Atlantic";1;68,8035714285714;1
"VBI";2;"VBI88156_2";88156;"91E0";"91E0_vm";100;"Versie 3";"Verstoring";"verruiging";"zb";FALSE;"Binnen";"Atlantic";1;68,8035714285714;1
"VBI";2;"VBI88160_2";88160;"91E0";"91E0_vm";80;"Versie 2.0";"Structuur";"aandeel dood hout";"b";TRUE;"Binnen";"Atlantic";1;68,8035714285714;1
"VBI";2;"VBI88160_2";88160;"91E0";"91E0_vm";80;"Versie 2.0";"Structuur";"bosconstantie";"zb";FALSE;"Binnen";"Atlantic";1;68,8035714285714;1
"VBI";2;"VBI88160_2";88160;"91E0";"91E0_vm";80;"Versie 2.0";"Structuur";"hoeveelheid dik dood hout";"zb";FALSE;"Binnen";"Atlantic";1;68,8035714285714;1
"VBI";2;"VBI88160_2";88160;"91E0";"91E0_vm";80;"Versie 2.0";"Structuur";"horizontale structuur - groeiklassen";"b";FALSE;"Binnen";"Atlantic";1;68,8035714285714;1
"VBI";2;"VBI88160_2";88160;"91E0";"91E0_vm";80;"Versie 2.0";"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur";"b";NA;"Binnen";"Atlantic";1;68,8035714285714;1
"VBI";2;"VBI88160_2";88160;"91E0";"91E0_vm";80;"Versie 2.0";"Structuur";"minimum structuurareaal";"zb";FALSE;"Binnen";"Atlantic";1;68,8035714285714;1
"VBI";2;"VBI88160_2";88160;"91E0";"91E0_vm";80;"Versie 2.0";"Structuur";"verticale structuur";"b";TRUE;"Binnen";"Atlantic";1;68,8035714285714;1
"VBI";2;"VBI88160_2";88160;"91E0";"91E0_vm";80;"Versie 2.0";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";TRUE;"Binnen";"Atlantic";1;68,8035714285714;1
"VBI";2;"VBI88160_2";88160;"91E0";"91E0_vm";80;"Versie 2.0";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";FALSE;"Binnen";"Atlantic";1;68,8035714285714;1
"VBI";2;"VBI88160_2";88160;"91E0";"91E0_vm";80;"Versie 2.0";"Verstoring";"invasieve exoten";"b";TRUE;"Binnen";"Atlantic";1;68,8035714285714;1
"VBI";2;"VBI88160_2";88160;"91E0";"91E0_vm";80;"Versie 2.0";"Verstoring";"ruderalisering";"zb";TRUE;"Binnen";"Atlantic";1;68,8035714285714;1
"VBI";2;"VBI88160_2";88160;"91E0";"91E0_vm";80;"Versie 2.0";"Verstoring";"verruiging";"zb";TRUE;"Binnen";"Atlantic";1;68,8035714285714;1
"VBI";2;"VBI88160_2";88160;"91E0";"91E0_vm";80;"Versie 3";"Structuur";"aandeel dood hout";"b";TRUE;"Binnen";"Atlantic";1;68,8035714285714;1
"VBI";2;"VBI88160_2";88160;"91E0";"91E0_vm";80;"Versie 3";"Structuur";"bosconstantie";"zb";FALSE;"Binnen";"Atlantic";1;68,8035714285714;1
"VBI";2;"VBI88160_2";88160;"91E0";"91E0_vm";80;"Versie 3";"Structuur";"hoeveelheid dik dood hout";"zb";FALSE;"Binnen";"Atlantic";1;68,8035714285714;1
"VBI";2;"VBI88160_2";88160;"91E0";"91E0_vm";80;"Versie 3";"Structuur";"horizontale structuur - groeiklassen";"b";TRUE;"Binnen";"Atlantic";1;68,8035714285714;1
"VBI";2;"VBI88160_2";88160;"91E0";"91E0_vm";80;"Versie 3";"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur";"b";NA;"Binnen";"Atlantic";1;68,8035714285714;1
"VBI";2;"VBI88160_2";88160;"91E0";"91E0_vm";80;"Versie 3";"Structuur";"minimum structuurareaal";"zb";FALSE;"Binnen";"Atlantic";1;68,8035714285714;1
"VBI";2;"VBI88160_2";88160;"91E0";"91E0_vm";80;"Versie 3";"Structuur";"verticale structuur";"b";TRUE;"Binnen";"Atlantic";1;68,8035714285714;1
"VBI";2;"VBI88160_2";88160;"91E0";"91E0_vm";80;"Versie 3";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";TRUE;"Binnen";"Atlantic";1;68,8035714285714;1
"VBI";2;"VBI88160_2";88160;"91E0";"91E0_vm";80;"Versie 3";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";FALSE;"Binnen";"Atlantic";1;68,8035714285714;1
"VBI";2;"VBI88160_2";88160;"91E0";"91E0_vm";80;"Versie 3";"Verstoring";"invasieve exoten van de boom- en struiklaag";"b";TRUE;"Binnen";"Atlantic";1;68,8035714285714;1
"VBI";2;"VBI88160_2";88160;"91E0";"91E0_vm";80;"Versie 3";"Verstoring";"invasieve exoten van de kruidlaag";"zb";TRUE;"Binnen";"Atlantic";1;68,8035714285714;1
"VBI";2;"VBI88160_2";88160;"91E0";"91E0_vm";80;"Versie 3";"Verstoring";"verruiging";"zb";FALSE;"Binnen";"Atlantic";1;68,8035714285714;1
"VBI";1;"VBI91017_1";91017;"9190";"9190";50;"Versie 2.0";"Structuur";"aandeel dood hout";"b";FALSE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";1;"VBI91017_1";91017;"9190";"9190";50;"Versie 2.0";"Structuur";"bosconstantie";"zb";FALSE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";1;"VBI91017_1";91017;"9190";"9190";50;"Versie 2.0";"Structuur";"hoeveelheid dik dood hout";"zb";FALSE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";1;"VBI91017_1";91017;"9190";"9190";50;"Versie 2.0";"Structuur";"horizontale structuur - groeiklassen";"b";FALSE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";1;"VBI91017_1";91017;"9190";"9190";50;"Versie 2.0";"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur";"b";NA;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";1;"VBI91017_1";91017;"9190";"9190";50;"Versie 2.0";"Structuur";"minimum structuurareaal";"zb";FALSE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";1;"VBI91017_1";91017;"9190";"9190";50;"Versie 2.0";"Structuur";"verticale structuur";"b";TRUE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";1;"VBI91017_1";91017;"9190";"9190";50;"Versie 2.0";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";FALSE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";1;"VBI91017_1";91017;"9190";"9190";50;"Versie 2.0";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";FALSE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";1;"VBI91017_1";91017;"9190";"9190";50;"Versie 2.0";"Verstoring";"invasieve exoten";"b";FALSE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";1;"VBI91017_1";91017;"9190";"9190";50;"Versie 2.0";"Verstoring";"ruderalisering";"zb";TRUE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";1;"VBI91017_1";91017;"9190";"9190";50;"Versie 2.0";"Verstoring";"vergrassing";"zb";TRUE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";1;"VBI91017_1";91017;"9190";"9190";50;"Versie 2.0";"Verstoring";"verruiging";"zb";TRUE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";1;"VBI91017_1";91017;"9190";"9190";50;"Versie 3";"Structuur";"aandeel dood hout";"b";FALSE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";1;"VBI91017_1";91017;"9190";"9190";50;"Versie 3";"Structuur";"bosconstantie";"zb";FALSE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";1;"VBI91017_1";91017;"9190";"9190";50;"Versie 3";"Structuur";"hoeveelheid dik dood hout";"zb";FALSE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";1;"VBI91017_1";91017;"9190";"9190";50;"Versie 3";"Structuur";"horizontale structuur - groeiklassen";"b";TRUE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";1;"VBI91017_1";91017;"9190";"9190";50;"Versie 3";"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur";"b";NA;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";1;"VBI91017_1";91017;"9190";"9190";50;"Versie 3";"Structuur";"minimum structuurareaal";"zb";FALSE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";1;"VBI91017_1";91017;"9190";"9190";50;"Versie 3";"Structuur";"verticale structuur";"b";FALSE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";1;"VBI91017_1";91017;"9190";"9190";50;"Versie 3";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";FALSE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";1;"VBI91017_1";91017;"9190";"9190";50;"Versie 3";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";FALSE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";1;"VBI91017_1";91017;"9190";"9190";50;"Versie 3";"Verstoring";"invasieve exoten van de boom- en struiklaag";"b";FALSE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";1;"VBI91017_1";91017;"9190";"9190";50;"Versie 3";"Verstoring";"invasieve exoten van de kruidlaag";"zb";TRUE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";1;"VBI91017_1";91017;"9190";"9190";50;"Versie 3";"Verstoring";"verruiging";"zb";TRUE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";2;"VBI91017_2";91017;"9190";"9190";50;"Versie 2.0";"Structuur";"aandeel dood hout";"b";TRUE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";2;"VBI91017_2";91017;"9190";"9190";50;"Versie 2.0";"Structuur";"bosconstantie";"zb";FALSE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";2;"VBI91017_2";91017;"9190";"9190";50;"Versie 2.0";"Structuur";"hoeveelheid dik dood hout";"zb";TRUE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";2;"VBI91017_2";91017;"9190";"9190";50;"Versie 2.0";"Structuur";"horizontale structuur - groeiklassen";"b";FALSE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";2;"VBI91017_2";91017;"9190";"9190";50;"Versie 2.0";"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur";"b";NA;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";2;"VBI91017_2";91017;"9190";"9190";50;"Versie 2.0";"Structuur";"minimum structuurareaal";"zb";FALSE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";2;"VBI91017_2";91017;"9190";"9190";50;"Versie 2.0";"Structuur";"verticale structuur";"b";TRUE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";2;"VBI91017_2";91017;"9190";"9190";50;"Versie 2.0";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";FALSE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";2;"VBI91017_2";91017;"9190";"9190";50;"Versie 2.0";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";FALSE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";2;"VBI91017_2";91017;"9190";"9190";50;"Versie 2.0";"Verstoring";"invasieve exoten";"b";FALSE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";2;"VBI91017_2";91017;"9190";"9190";50;"Versie 2.0";"Verstoring";"ruderalisering";"zb";TRUE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";2;"VBI91017_2";91017;"9190";"9190";50;"Versie 2.0";"Verstoring";"vergrassing";"zb";TRUE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";2;"VBI91017_2";91017;"9190";"9190";50;"Versie 2.0";"Verstoring";"verruiging";"zb";TRUE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";2;"VBI91017_2";91017;"9190";"9190";50;"Versie 3";"Structuur";"aandeel dood hout";"b";TRUE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";2;"VBI91017_2";91017;"9190";"9190";50;"Versie 3";"Structuur";"bosconstantie";"zb";FALSE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";2;"VBI91017_2";91017;"9190";"9190";50;"Versie 3";"Structuur";"hoeveelheid dik dood hout";"zb";TRUE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";2;"VBI91017_2";91017;"9190";"9190";50;"Versie 3";"Structuur";"horizontale structuur - groeiklassen";"b";TRUE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";2;"VBI91017_2";91017;"9190";"9190";50;"Versie 3";"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur";"b";NA;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";2;"VBI91017_2";91017;"9190";"9190";50;"Versie 3";"Structuur";"minimum structuurareaal";"zb";FALSE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";2;"VBI91017_2";91017;"9190";"9190";50;"Versie 3";"Structuur";"verticale structuur";"b";TRUE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";2;"VBI91017_2";91017;"9190";"9190";50;"Versie 3";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";FALSE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";2;"VBI91017_2";91017;"9190";"9190";50;"Versie 3";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";FALSE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";2;"VBI91017_2";91017;"9190";"9190";50;"Versie 3";"Verstoring";"invasieve exoten van de boom- en struiklaag";"b";FALSE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";2;"VBI91017_2";91017;"9190";"9190";50;"Versie 3";"Verstoring";"invasieve exoten van de kruidlaag";"zb";TRUE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";2;"VBI91017_2";91017;"9190";"9190";50;"Versie 3";"Verstoring";"verruiging";"zb";TRUE;"Buiten";"Atlantic";1;75,7607142857143;1,32471960632478
"VBI";1;"VBI95001_1";95001;"9190";"9190";100;"Versie 2.0";"Structuur";"aandeel dood hout";"b";FALSE;"Binnen";"Atlantic";1;57,19;1
"VBI";1;"VBI95001_1";95001;"9190";"9190";100;"Versie 2.0";"Structuur";"bosconstantie";"zb";FALSE;"Binnen";"Atlantic";1;57,19;1
"VBI";1;"VBI95001_1";95001;"9190";"9190";100;"Versie 2.0";"Structuur";"hoeveelheid dik dood hout";"zb";FALSE;"Binnen";"Atlantic";1;57,19;1
"VBI";1;"VBI95001_1";95001;"9190";"9190";100;"Versie 2.0";"Structuur";"horizontale structuur - groeiklassen";"b";FALSE;"Binnen";"Atlantic";1;57,19;1
"VBI";1;"VBI95001_1";95001;"9190";"9190";100;"Versie 2.0";"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur";"b";NA;"Binnen";"Atlantic";1;57,19;1
"VBI";1;"VBI95001_1";95001;"9190";"9190";100;"Versie 2.0";"Structuur";"minimum structuurareaal";"zb";FALSE;"Binnen";"Atlantic";1;57,19;1
"VBI";1;"VBI95001_1";95001;"9190";"9190";100;"Versie 2.0";"Structuur";"verticale structuur";"b";FALSE;"Binnen";"Atlantic";1;57,19;1
"VBI";1;"VBI95001_1";95001;"9190";"9190";100;"Versie 2.0";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";FALSE;"Binnen";"Atlantic";1;57,19;1
"VBI";1;"VBI95001_1";95001;"9190";"9190";100;"Versie 2.0";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";FALSE;"Binnen";"Atlantic";1;57,19;1
"VBI";1;"VBI95001_1";95001;"9190";"9190";100;"Versie 2.0";"Verstoring";"invasieve exoten";"b";TRUE;"Binnen";"Atlantic";1;57,19;1
"VBI";1;"VBI95001_1";95001;"9190";"9190";100;"Versie 2.0";"Verstoring";"ruderalisering";"zb";TRUE;"Binnen";"Atlantic";1;57,19;1
"VBI";1;"VBI95001_1";95001;"9190";"9190";100;"Versie 2.0";"Verstoring";"vergrassing";"zb";TRUE;"Binnen";"Atlantic";1;57,19;1
"VBI";1;"VBI95001_1";95001;"9190";"9190";100;"Versie 2.0";"Verstoring";"verruiging";"zb";TRUE;"Binnen";"Atlantic";1;57,19;1
"VBI";1;"VBI95001_1";95001;"9190";"9190";100;"Versie 3";"Structuur";"aandeel dood hout";"b";FALSE;"Binnen";"Atlantic";1;57,19;1
"VBI";1;"VBI95001_1";95001;"9190";"9190";100;"Versie 3";"Structuur";"bosconstantie";"zb";FALSE;"Binnen";"Atlantic";1;57,19;1
"VBI";1;"VBI95001_1";95001;"9190";"9190";100;"Versie 3";"Structuur";"hoeveelheid dik dood hout";"zb";FALSE;"Binnen";"Atlantic";1;57,19;1
