"";"ID";"Habitattype";"RecordingGivid";"UserReference";"LocationCode";"Observer";"VagueDateBegin";"Kolom1";"Betrouwbaarheid";"Waterpeil";"Regio";"SBZH";"ID_Plas";"OppKl";"Oppervlakte_plas";"Versie";"Habitattype.y";"Criterium";"Indicator";"Beoordeling";"Kwaliteitsniveau";"Belang";"BeoordelingID";"Combinatie";"VoorwaardeID";"Voorwaarde";"Referentiewaarde";"Operator";"EenheidRefwaarde";"TypeRefwaarde";"InvoertypeRevwaarde";"TypeWaarde";"InvoertypeWaarde";"EenheidWaarde";"Waarde";"AfkomstWaarde";"TheoretischMaximum";"Status_voorwaarde";"Verschilscore"
"1602";"LI_VZB_008_3160_16";"3160";"IV2017042511032923";"LI_VZB_008_3160_16";"LI_VZB_008";"Vincent Smeekens";"2016-09-26";"LI_VZB_008";"hoog";"Normaal";"Atlantisch";"binnen";"BL_73620";"Opp <= 1 ha";2604,42601;"Versie 2.0";"3160";"Verstoring";"verzuring";"B: 10-30 %";1;"zb";283;"1821";1821;"bedekking verzuring";"30";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"0.5";"observatie";100;TRUE;0,983333333333333
"1603";"LI_WIK_002_3130a_16";"3130_aom";"IV2017120708015628";"LI_WIK_002_3130a_16";"LI_WIK_002";"Vincent Smeekens";"2016-07-25";"LI_WIK_002";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";"20023";"Opp <= 1 ha";5520,877754;"Versie 2.0";"3130";"Structuur";"doorzicht";"B: voor ondiepe plassen (1): Secchi-diepte >= 1,5 m
voor diepe plassen (2): Secchi-diepte >= 3,2 m";1;"b";235;"2399 OR 2385";2399;"voor ondiepe plassen: Secchi-diepte in m";"1.5";">=";"m";"Decimaal getal";NA;"Decimaal getal";NA;NA;"4";"observatie";NA;TRUE;NA
"1604";"LI_WIK_002_3130a_16";"3130_aom";"IV2017120708015628";"LI_WIK_002_3130a_16";"LI_WIK_002";"Vincent Smeekens";"2016-07-25";"LI_WIK_002";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";"20023";"Opp <= 1 ha";5520,877754;"Versie 2.0";"3130";"Structuur";"doorzicht";"B: voor ondiepe plassen (1): Secchi-diepte >= 1,5 m
voor diepe plassen (2): Secchi-diepte >= 3,2 m";1;"b";235;"2399 OR 2385";2385;"voor diepe plassen : Secchi-diepte in m";"3.2";">=";"m";"Decimaal getal";NA;"Decimaal getal";NA;NA;"0";"observatie";NA;FALSE;NA
"1605";"LI_WIK_002_3130a_16";"3130_aom";"IV2017120708015628";"LI_WIK_002_3130a_16";"LI_WIK_002";"Vincent Smeekens";"2016-07-25";"LI_WIK_002";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";"20023";"Opp <= 1 ha";5520,877754;"Versie 2.0";"3130";"Structuur";"horizontale structuur";"B: vegetatievlek 1 - 10 m<U+00B2>";1;"zb";239;"2094";2094;"grootste vegetatievlek in m²";"1";">=";"m²";"Decimaal getal";NA;"Decimaal getal";NA;"m²";"5";"observatie";NA;TRUE;NA
"1606";"LI_WIK_002_3130a_16";"3130_aom";"IV2017120708015628";"LI_WIK_002_3130a_16";"LI_WIK_002";"Vincent Smeekens";"2016-07-25";"LI_WIK_002";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";"20023";"Opp <= 1 ha";5520,877754;"Versie 2.0";"3130";"Structuur";"oeverzone ZW-zijde";"B: < 2 maal de hoogte van de bomen";1;"b";238;"1856";1856;"bomen tot op de oever";"0";"=";NA;"Ja/nee";NA;"Ja/nee";NA;NA;"1";"observatie";NA;FALSE;NA
"1607";"LI_WIK_002_3130a_16";"3130_aom";"IV2017120708015628";"LI_WIK_002_3130a_16";"LI_WIK_002";"Vincent Smeekens";"2016-07-25";"LI_WIK_002";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";"20023";"Opp <= 1 ha";5520,877754;"Versie 2.0";"3130";"Vegetatie";"sleutelsoorten";"B: 1 of 2 sleutelsoorten (uitgezonderd Moerashertshooi en Vlottende bies) minstens frequent aanwezig";1;"b";247;"415";415;"aantal sleutelsoorten ex vl bies moerashertshooi";"1";">=";NA;"Geheel getal";NA;"Geheel getal";NA;NA;"1";"berekend";13;TRUE;0
"1608";"LI_WIK_002_3130a_16";"3130_aom";"IV2017120708015628";"LI_WIK_002_3130a_16";"LI_WIK_002";"Vincent Smeekens";"2016-07-25";"LI_WIK_002";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";"20023";"Opp <= 1 ha";5520,877754;"Versie 2.0";"3130";"Verstoring";"eutrofiëring";"B: 5 - <10 %";1;"zb";1306;"751";751;"bedekking eutrofiëring";"10";"<";"%";"Percentage";NA;"Percentage";NA;"%";"10";"observatie";100;FALSE;0
"1609";"LI_WIK_002_3130a_16";"3130_aom";"IV2017120708015628";"LI_WIK_002_3130a_16";"LI_WIK_002";"Vincent Smeekens";"2016-07-25";"LI_WIK_002";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";"20023";"Opp <= 1 ha";5520,877754;"Versie 2.0";"3130";"Verstoring";"invasieve exoten";"B: < 10 %";1;"zb";243;"871";871;"bedekking invasieve exoten";"10";"<";"%";"Percentage";NA;"Percentage";NA;"%";"0";"observatie";100;TRUE;1
"1610";"LI_WIK_002_3130a_16";"3130_aom";"IV2017120708015628";"LI_WIK_002_3130a_16";"LI_WIK_002";"Vincent Smeekens";"2016-07-25";"LI_WIK_002";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";"20023";"Opp <= 1 ha";5520,877754;"Versie 2.0";"3130";"Verstoring";"vergrassing";"B: 10-30 %";1;"zb";242;"1492";1492;"bedekking vergrassing";"30";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"0";"observatie";100;TRUE;1
"1611";"LI_WIK_002_3130a_16";"3130_aom";"IV2017120708015628";"LI_WIK_002_3130a_16";"LI_WIK_002";"Vincent Smeekens";"2016-07-25";"LI_WIK_002";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";"20023";"Opp <= 1 ha";5520,877754;"Versie 2.0";"3130";"Verstoring";"verzuring";"B: 10-30 %";1;"zb";246;"1843";1843;"bedekking verzuring";"30";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"25";"observatie";100;TRUE;0,166666666666667
"1612";"LI_WIK_005_3130a_16";"3130_aom";"IV2017062909012541";"LI_WIK_005_3130a_16";"LI_WIK_005";"Vincent Smeekens";"2016-08-04";"LI_WIK_005";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";"20118";"1 ha < Opp <= 5 ha";10273,098244;"Versie 2.0";"3130";"Structuur";"doorzicht";"B: voor ondiepe plassen (1): Secchi-diepte >= 1,5 m
voor diepe plassen (2): Secchi-diepte >= 3,2 m";1;"b";235;"2399 OR 2385";2399;"voor ondiepe plassen: Secchi-diepte in m";"1.5";">=";"m";"Decimaal getal";NA;"Decimaal getal";NA;NA;"4";"observatie";NA;TRUE;NA
"1613";"LI_WIK_005_3130a_16";"3130_aom";"IV2017062909012541";"LI_WIK_005_3130a_16";"LI_WIK_005";"Vincent Smeekens";"2016-08-04";"LI_WIK_005";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";"20118";"1 ha < Opp <= 5 ha";10273,098244;"Versie 2.0";"3130";"Structuur";"doorzicht";"B: voor ondiepe plassen (1): Secchi-diepte >= 1,5 m
voor diepe plassen (2): Secchi-diepte >= 3,2 m";1;"b";235;"2399 OR 2385";2385;"voor diepe plassen : Secchi-diepte in m";"3.2";">=";"m";"Decimaal getal";NA;"Decimaal getal";NA;NA;"0";"observatie";NA;FALSE;NA
"1614";"LI_WIK_005_3130a_16";"3130_aom";"IV2017062909012541";"LI_WIK_005_3130a_16";"LI_WIK_005";"Vincent Smeekens";"2016-08-04";"LI_WIK_005";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";"20118";"1 ha < Opp <= 5 ha";10273,098244;"Versie 2.0";"3130";"Structuur";"horizontale structuur";"B: vegetatievlek 1 - 10 m<U+00B2>";1;"zb";239;"2094";2094;"grootste vegetatievlek in m²";"1";">=";"m²";"Decimaal getal";NA;"Decimaal getal";NA;"m²";"0.5";"observatie";NA;FALSE;NA
"1615";"LI_WIK_005_3130a_16";"3130_aom";"IV2017062909012541";"LI_WIK_005_3130a_16";"LI_WIK_005";"Vincent Smeekens";"2016-08-04";"LI_WIK_005";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";"20118";"1 ha < Opp <= 5 ha";10273,098244;"Versie 2.0";"3130";"Structuur";"oeverzone ZW-zijde";"B: < 2 maal de hoogte van de bomen";1;"b";238;"1856";1856;"bomen tot op de oever";"0";"=";NA;"Ja/nee";NA;"Ja/nee";NA;NA;"0";"observatie";NA;TRUE;NA
"1616";"LI_WIK_005_3130a_16";"3130_aom";"IV2017062909012541";"LI_WIK_005_3130a_16";"LI_WIK_005";"Vincent Smeekens";"2016-08-04";"LI_WIK_005";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";"20118";"1 ha < Opp <= 5 ha";10273,098244;"Versie 2.0";"3130";"Vegetatie";"sleutelsoorten";"B: 1 of 2 sleutelsoorten (uitgezonderd Moerashertshooi en Vlottende bies) minstens frequent aanwezig";1;"b";247;"415";415;"aantal sleutelsoorten ex vl bies moerashertshooi";"1";">=";NA;"Geheel getal";NA;"Geheel getal";NA;NA;"0";"berekend";13;FALSE;-1
"1617";"LI_WIK_005_3130a_16";"3130_aom";"IV2017062909012541";"LI_WIK_005_3130a_16";"LI_WIK_005";"Vincent Smeekens";"2016-08-04";"LI_WIK_005";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";"20118";"1 ha < Opp <= 5 ha";10273,098244;"Versie 2.0";"3130";"Verstoring";"eutrofiëring";"B: 5 - <10 %";1;"zb";1306;"751";751;"bedekking eutrofiëring";"10";"<";"%";"Percentage";NA;"Percentage";NA;"%";"10";"observatie";100;FALSE;0
"1618";"LI_WIK_005_3130a_16";"3130_aom";"IV2017062909012541";"LI_WIK_005_3130a_16";"LI_WIK_005";"Vincent Smeekens";"2016-08-04";"LI_WIK_005";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";"20118";"1 ha < Opp <= 5 ha";10273,098244;"Versie 2.0";"3130";"Verstoring";"invasieve exoten";"B: < 10 %";1;"zb";243;"871";871;"bedekking invasieve exoten";"10";"<";"%";"Percentage";NA;"Percentage";NA;"%";"0";"observatie";100;TRUE;1
"1619";"LI_WIK_005_3130a_16";"3130_aom";"IV2017062909012541";"LI_WIK_005_3130a_16";"LI_WIK_005";"Vincent Smeekens";"2016-08-04";"LI_WIK_005";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";"20118";"1 ha < Opp <= 5 ha";10273,098244;"Versie 2.0";"3130";"Verstoring";"vergrassing";"B: 10-30 %";1;"zb";242;"1492";1492;"bedekking vergrassing";"30";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"0.5";"observatie";100;TRUE;0,983333333333333
"1620";"LI_WIK_005_3130a_16";"3130_aom";"IV2017062909012541";"LI_WIK_005_3130a_16";"LI_WIK_005";"Vincent Smeekens";"2016-08-04";"LI_WIK_005";"hoog";"Uitzonderlijk laag";"Atlantisch";"binnen";"20118";"1 ha < Opp <= 5 ha";10273,098244;"Versie 2.0";"3130";"Verstoring";"verzuring";"B: 10-30 %";1;"zb";246;"1843";1843;"bedekking verzuring";"30";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"1";"observatie";100;TRUE;0,966666666666667
"1621";"LI_WIK_007_3130a_16";"3130_aom";"IV2018082108365086";"LI_WIK_007_3130a_16";"LI_WIK_007";"An Leyssen";"2016-09-08";"LI_WIK_007";"matig";"Droogstaand (groot deel)";"Atlantisch";"binnen";"20129";"Opp <= 1 ha";6751,375416;"Versie 2.0";"3130";"Structuur";"doorzicht";"B: voor ondiepe plassen (1): Secchi-diepte >= 1,5 m
voor diepe plassen (2): Secchi-diepte >= 3,2 m";1;"b";235;"2399 OR 2385";2399;"voor ondiepe plassen: Secchi-diepte in m";"1.5";">=";"m";"Decimaal getal";NA;"Decimaal getal";NA;NA;"4";"observatie";NA;TRUE;NA
"1622";"LI_WIK_007_3130a_16";"3130_aom";"IV2018082108365086";"LI_WIK_007_3130a_16";"LI_WIK_007";"An Leyssen";"2016-09-08";"LI_WIK_007";"matig";"Droogstaand (groot deel)";"Atlantisch";"binnen";"20129";"Opp <= 1 ha";6751,375416;"Versie 2.0";"3130";"Structuur";"doorzicht";"B: voor ondiepe plassen (1): Secchi-diepte >= 1,5 m
voor diepe plassen (2): Secchi-diepte >= 3,2 m";1;"b";235;"2399 OR 2385";2385;"voor diepe plassen : Secchi-diepte in m";"3.2";">=";"m";"Decimaal getal";NA;"Decimaal getal";NA;NA;"0";"observatie";NA;FALSE;NA
"1623";"LI_WIK_007_3130a_16";"3130_aom";"IV2018082108365086";"LI_WIK_007_3130a_16";"LI_WIK_007";"An Leyssen";"2016-09-08";"LI_WIK_007";"matig";"Droogstaand (groot deel)";"Atlantisch";"binnen";"20129";"Opp <= 1 ha";6751,375416;"Versie 2.0";"3130";"Structuur";"horizontale structuur";"B: vegetatievlek 1 - 10 m<U+00B2>";1;"zb";239;"2094";2094;"grootste vegetatievlek in m²";"1";">=";"m²";"Decimaal getal";NA;"Decimaal getal";NA;"m²";"15";"observatie";NA;TRUE;NA
"1624";"LI_WIK_007_3130a_16";"3130_aom";"IV2018082108365086";"LI_WIK_007_3130a_16";"LI_WIK_007";"An Leyssen";"2016-09-08";"LI_WIK_007";"matig";"Droogstaand (groot deel)";"Atlantisch";"binnen";"20129";"Opp <= 1 ha";6751,375416;"Versie 2.0";"3130";"Structuur";"oeverzone ZW-zijde";"B: < 2 maal de hoogte van de bomen";1;"b";238;"1856";1856;"bomen tot op de oever";"0";"=";NA;"Ja/nee";NA;"Ja/nee";NA;NA;"0";"observatie";NA;TRUE;NA
"1625";"LI_WIK_007_3130a_16";"3130_aom";"IV2018082108365086";"LI_WIK_007_3130a_16";"LI_WIK_007";"An Leyssen";"2016-09-08";"LI_WIK_007";"matig";"Droogstaand (groot deel)";"Atlantisch";"binnen";"20129";"Opp <= 1 ha";6751,375416;"Versie 2.0";"3130";"Vegetatie";"sleutelsoorten";"B: 1 of 2 sleutelsoorten (uitgezonderd Moerashertshooi en Vlottende bies) minstens frequent aanwezig";1;"b";247;"415";415;"aantal sleutelsoorten ex vl bies moerashertshooi";"1";">=";NA;"Geheel getal";NA;"Geheel getal";NA;NA;"2";"berekend";13;TRUE;0,0833333333333333
"1626";"LI_WIK_007_3130a_16";"3130_aom";"IV2018082108365086";"LI_WIK_007_3130a_16";"LI_WIK_007";"An Leyssen";"2016-09-08";"LI_WIK_007";"matig";"Droogstaand (groot deel)";"Atlantisch";"binnen";"20129";"Opp <= 1 ha";6751,375416;"Versie 2.0";"3130";"Verstoring";"eutrofiëring";"B: 5 - <10 %";1;"zb";1306;"751";751;"bedekking eutrofiëring";"10";"<";"%";"Percentage";NA;"Percentage";NA;"%";"0.5";"observatie";100;TRUE;0,95
"1627";"LI_WIK_007_3130a_16";"3130_aom";"IV2018082108365086";"LI_WIK_007_3130a_16";"LI_WIK_007";"An Leyssen";"2016-09-08";"LI_WIK_007";"matig";"Droogstaand (groot deel)";"Atlantisch";"binnen";"20129";"Opp <= 1 ha";6751,375416;"Versie 2.0";"3130";"Verstoring";"invasieve exoten";"B: < 10 %";1;"zb";243;"871";871;"bedekking invasieve exoten";"10";"<";"%";"Percentage";NA;"Percentage";NA;"%";"0";"observatie";100;TRUE;1
"1628";"LI_WIK_007_3130a_16";"3130_aom";"IV2018082108365086";"LI_WIK_007_3130a_16";"LI_WIK_007";"An Leyssen";"2016-09-08";"LI_WIK_007";"matig";"Droogstaand (groot deel)";"Atlantisch";"binnen";"20129";"Opp <= 1 ha";6751,375416;"Versie 2.0";"3130";"Verstoring";"vergrassing";"B: 10-30 %";1;"zb";242;"1492";1492;"bedekking vergrassing";"30";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"0.5";"observatie";100;TRUE;0,983333333333333
"1629";"LI_WIK_007_3130a_16";"3130_aom";"IV2018082108365086";"LI_WIK_007_3130a_16";"LI_WIK_007";"An Leyssen";"2016-09-08";"LI_WIK_007";"matig";"Droogstaand (groot deel)";"Atlantisch";"binnen";"20129";"Opp <= 1 ha";6751,375416;"Versie 2.0";"3130";"Verstoring";"verzuring";"B: 10-30 %";1;"zb";246;"1843";1843;"bedekking verzuring";"30";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"0.5";"observatie";100;TRUE;0,983333333333333
"1630";"LI_WIK_007_3130n_16";"3130_na";"IV2018082109180907";"LI_WIK_007_3130n_16";"LI_WIK_007";"An Leyssen";"2016-09-08";"LI_WIK_007";"laag";"Droogstaand (groot deel)";"Atlantisch";"binnen";"20129";"Opp <= 1 ha";6751,375416;"Versie 2.0";"3130";"Structuur";"horizontale structuur";"B: vegetatievlek 1 - 10 m<U+00B2>";1;"zb";255;"2105";2105;"grootste vegetatievlek in m²";"1";">=";"m²";"Decimaal getal";NA;"Decimaal getal";NA;"m²";"0.5";"observatie";NA;FALSE;NA
"1631";"LI_WIK_007_3130n_16";"3130_na";"IV2018082109180907";"LI_WIK_007_3130n_16";"LI_WIK_007";"An Leyssen";"2016-09-08";"LI_WIK_007";"laag";"Droogstaand (groot deel)";"Atlantisch";"binnen";"20129";"Opp <= 1 ha";6751,375416;"Versie 2.0";"3130";"Structuur";"verticale structuur";"B: < 30 % van de oever begroeid met opgaande vegetatie";1;"zb";258;"1";1;"% begroeid met opgaande vegetatie";"30";"<";"%";"Percentage";NA;"Percentage";NA;"%";"1";"observatie";100;TRUE;0,966666666666667
"1632";"LI_WIK_007_3130n_16";"3130_na";"IV2018082109180907";"LI_WIK_007_3130n_16";"LI_WIK_007";"An Leyssen";"2016-09-08";"LI_WIK_007";"laag";"Droogstaand (groot deel)";"Atlantisch";"binnen";"20129";"Opp <= 1 ha";6751,375416;"Versie 2.0";"3130";"Vegetatie";"sleutelsoorten";"B: 1 of 2 sleutelsoorten (uitgezonderd Borstelbies, glaskroos en Naaldwaterbies) minstens frequent aanwezig";1;"b";254;"417";417;"aantal sleutelsoorten excl";"1";">=";NA;"Geheel getal";NA;"Geheel getal";NA;NA;"0";"berekend";10;FALSE;-1
"1633";"LI_WIK_007_3130n_16";"3130_na";"IV2018082109180907";"LI_WIK_007_3130n_16";"LI_WIK_007";"An Leyssen";"2016-09-08";"LI_WIK_007";"laag";"Droogstaand (groot deel)";"Atlantisch";"binnen";"20129";"Opp <= 1 ha";6751,375416;"Versie 2.0";"3130";"Verstoring";"eutrofiëring";"B: 5 - <10 %";1;"zb";1307;"754";754;"bedekking eutrofiëring";"10";"<";"%";"Percentage";NA;"Percentage";NA;"%";"0.5";"observatie";100;TRUE;0,95
"1634";"LI_WIK_007_3130n_16";"3130_na";"IV2018082109180907";"LI_WIK_007_3130n_16";"LI_WIK_007";"An Leyssen";"2016-09-08";"LI_WIK_007";"laag";"Droogstaand (groot deel)";"Atlantisch";"binnen";"20129";"Opp <= 1 ha";6751,375416;"Versie 2.0";"3130";"Verstoring";"invasieve exoten";"B: < 10 %";1;"zb";250;"817";817;"bedekking invasieve exoten";"10";"<";"%";"Percentage";NA;"Percentage";NA;"%";"0";"observatie";100;TRUE;1
"1635";"LI_WIK_007_3130n_16";"3130_na";"IV2018082109180907";"LI_WIK_007_3130n_16";"LI_WIK_007";"An Leyssen";"2016-09-08";"LI_WIK_007";"laag";"Droogstaand (groot deel)";"Atlantisch";"binnen";"20129";"Opp <= 1 ha";6751,375416;"Versie 2.0";"3130";"Verstoring";"vergrassing";"B: 10-30 %";1;"zb";251;"1490";1490;"bedekking vergrassing";"30";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"0.5";"observatie";100;TRUE;0,983333333333333
"1636";"LI_WIK_007_3130n_16";"3130_na";"IV2018082109180907";"LI_WIK_007_3130n_16";"LI_WIK_007";"An Leyssen";"2016-09-08";"LI_WIK_007";"laag";"Droogstaand (groot deel)";"Atlantisch";"binnen";"20129";"Opp <= 1 ha";6751,375416;"Versie 2.0";"3130";"Verstoring";"verzuring";"B: 10-30 %";1;"zb";259;"1835";1835;"bedekking verzuring";"30";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"0.5";"observatie";100;TRUE;0,983333333333333
"1637";"LI_WIK_008_3130a_18";"3130_aom";"IV2018083009353126";"LI_WIK_008_3130a_18";"LI_WIK_008";"Vincent Smeekens";"2018-08-01";"LI_WIK_008";"hoog";"Normaal";"Atlantisch";"binnen";"BL_75262";"Opp <= 1 ha";9731,347748;"Versie 2.0";"3130";"Structuur";"doorzicht";"B: voor ondiepe plassen (1): Secchi-diepte >= 1,5 m
voor diepe plassen (2): Secchi-diepte >= 3,2 m";1;"b";235;"2399 OR 2385";2399;"voor ondiepe plassen: Secchi-diepte in m";"1.5";">=";"m";"Decimaal getal";NA;"Decimaal getal";NA;NA;"4";"observatie";NA;TRUE;NA
"1638";"LI_WIK_008_3130a_18";"3130_aom";"IV2018083009353126";"LI_WIK_008_3130a_18";"LI_WIK_008";"Vincent Smeekens";"2018-08-01";"LI_WIK_008";"hoog";"Normaal";"Atlantisch";"binnen";"BL_75262";"Opp <= 1 ha";9731,347748;"Versie 2.0";"3130";"Structuur";"doorzicht";"B: voor ondiepe plassen (1): Secchi-diepte >= 1,5 m
voor diepe plassen (2): Secchi-diepte >= 3,2 m";1;"b";235;"2399 OR 2385";2385;"voor diepe plassen : Secchi-diepte in m";"3.2";">=";"m";"Decimaal getal";NA;"Decimaal getal";NA;NA;"0";"observatie";NA;FALSE;NA
"1639";"LI_WIK_008_3130a_18";"3130_aom";"IV2018083009353126";"LI_WIK_008_3130a_18";"LI_WIK_008";"Vincent Smeekens";"2018-08-01";"LI_WIK_008";"hoog";"Normaal";"Atlantisch";"binnen";"BL_75262";"Opp <= 1 ha";9731,347748;"Versie 2.0";"3130";"Structuur";"horizontale structuur";"B: vegetatievlek 1 - 10 m<U+00B2>";1;"zb";239;"2094";2094;"grootste vegetatievlek in m²";"1";">=";"m²";"Decimaal getal";NA;"Decimaal getal";NA;"m²";"15";"observatie";NA;TRUE;NA
"1640";"LI_WIK_008_3130a_18";"3130_aom";"IV2018083009353126";"LI_WIK_008_3130a_18";"LI_WIK_008";"Vincent Smeekens";"2018-08-01";"LI_WIK_008";"hoog";"Normaal";"Atlantisch";"binnen";"BL_75262";"Opp <= 1 ha";9731,347748;"Versie 2.0";"3130";"Structuur";"oeverzone ZW-zijde";"B: < 2 maal de hoogte van de bomen";1;"b";238;"1856";1856;"bomen tot op de oever";"0";"=";NA;"Ja/nee";NA;"Ja/nee";NA;NA;"0";"observatie";NA;TRUE;NA
"1641";"LI_WIK_008_3130a_18";"3130_aom";"IV2018083009353126";"LI_WIK_008_3130a_18";"LI_WIK_008";"Vincent Smeekens";"2018-08-01";"LI_WIK_008";"hoog";"Normaal";"Atlantisch";"binnen";"BL_75262";"Opp <= 1 ha";9731,347748;"Versie 2.0";"3130";"Vegetatie";"sleutelsoorten";"B: 1 of 2 sleutelsoorten (uitgezonderd Moerashertshooi en Vlottende bies) minstens frequent aanwezig";1;"b";247;"415";415;"aantal sleutelsoorten ex vl bies moerashertshooi";"1";">=";NA;"Geheel getal";NA;"Geheel getal";NA;NA;"2";"berekend";13;TRUE;0,0833333333333333
"1642";"LI_WIK_008_3130a_18";"3130_aom";"IV2018083009353126";"LI_WIK_008_3130a_18";"LI_WIK_008";"Vincent Smeekens";"2018-08-01";"LI_WIK_008";"hoog";"Normaal";"Atlantisch";"binnen";"BL_75262";"Opp <= 1 ha";9731,347748;"Versie 2.0";"3130";"Verstoring";"eutrofiëring";"B: 5 - <10 %";1;"zb";1306;"751";751;"bedekking eutrofiëring";"10";"<";"%";"Percentage";NA;"Percentage";NA;"%";"0.5";"observatie";100;TRUE;0,95
"1643";"LI_WIK_008_3130a_18";"3130_aom";"IV2018083009353126";"LI_WIK_008_3130a_18";"LI_WIK_008";"Vincent Smeekens";"2018-08-01";"LI_WIK_008";"hoog";"Normaal";"Atlantisch";"binnen";"BL_75262";"Opp <= 1 ha";9731,347748;"Versie 2.0";"3130";"Verstoring";"invasieve exoten";"B: < 10 %";1;"zb";243;"871";871;"bedekking invasieve exoten";"10";"<";"%";"Percentage";NA;"Percentage";NA;"%";"0";"observatie";100;TRUE;1
"1644";"LI_WIK_008_3130a_18";"3130_aom";"IV2018083009353126";"LI_WIK_008_3130a_18";"LI_WIK_008";"Vincent Smeekens";"2018-08-01";"LI_WIK_008";"hoog";"Normaal";"Atlantisch";"binnen";"BL_75262";"Opp <= 1 ha";9731,347748;"Versie 2.0";"3130";"Verstoring";"vergrassing";"B: 10-30 %";1;"zb";242;"1492";1492;"bedekking vergrassing";"30";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"0.5";"observatie";100;TRUE;0,983333333333333
"1645";"LI_WIK_008_3130a_18";"3130_aom";"IV2018083009353126";"LI_WIK_008_3130a_18";"LI_WIK_008";"Vincent Smeekens";"2018-08-01";"LI_WIK_008";"hoog";"Normaal";"Atlantisch";"binnen";"BL_75262";"Opp <= 1 ha";9731,347748;"Versie 2.0";"3130";"Verstoring";"verzuring";"B: 10-30 %";1;"zb";246;"1843";1843;"bedekking verzuring";"30";"<=";"%";"Percentage";NA;"Percentage";NA;"%";"35";"observatie";100;FALSE;-0,0714285714285714
"1646";"LI_ZUT_001_3130a_17";"3130_aom";"IV2018031612111040";"LI_ZUT_001_3130a_17";"LI_ZUT_001";"Vincent Smeekens";"2017-09-19";"LI_ZUT_001";"hoog";"Normaal";"Atlantisch";"binnen";"BL_77554";"1 ha < Opp <= 5 ha";23038,029923;"Versie 2.0";"3130";"Structuur";"doorzicht";"B: voor ondiepe plassen (1): Secchi-diepte >= 1,5 m
voor diepe plassen (2): Secchi-diepte >= 3,2 m";1;"b";235;"2399 OR 2385";2399;"voor ondiepe plassen: Secchi-diepte in m";"1.5";">=";"m";"Decimaal getal";NA;"Decimaal getal";NA;NA;"4";"observatie";NA;TRUE;NA
"1647";"LI_ZUT_001_3130a_17";"3130_aom";"IV2018031612111040";"LI_ZUT_001_3130a_17";"LI_ZUT_001";"Vincent Smeekens";"2017-09-19";"LI_ZUT_001";"hoog";"Normaal";"Atlantisch";"binnen";"BL_77554";"1 ha < Opp <= 5 ha";23038,029923;"Versie 2.0";"3130";"Structuur";"doorzicht";"B: voor ondiepe plassen (1): Secchi-diepte >= 1,5 m
voor diepe plassen (2): Secchi-diepte >= 3,2 m";1;"b";235;"2399 OR 2385";2385;"voor diepe plassen : Secchi-diepte in m";"3.2";">=";"m";"Decimaal getal";NA;"Decimaal getal";NA;NA;"0";"observatie";NA;FALSE;NA
"1648";"LI_ZUT_001_3130a_17";"3130_aom";"IV2018031612111040";"LI_ZUT_001_3130a_17";"LI_ZUT_001";"Vincent Smeekens";"2017-09-19";"LI_ZUT_001";"hoog";"Normaal";"Atlantisch";"binnen";"BL_77554";"1 ha < Opp <= 5 ha";23038,029923;"Versie 2.0";"3130";"Structuur";"horizontale structuur";"B: vegetatievlek 1 - 10 m<U+00B2>";1;"zb";239;"2094";2094;"grootste vegetatievlek in m²";"1";">=";"m²";"Decimaal getal";NA;"Decimaal getal";NA;"m²";"0.5";"observatie";NA;FALSE;NA
